Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Mặt tiền,Đường vào,Pháp lý,Nội thất,Số tầng,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-luong-ngoc-quyen-phuong-hang-bac/65-5-ty-khach-san-mp-hoan-kiem-82m-9-tang-thang-may-pr42683888,"Đường Lương Ngọc Quyến, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội","65,5 tỷ",82 m²,14 phòng,14 phòng,,15 m,Sổ đỏ/ Sổ hồng,Đầy đủ,9 tầng,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-phung-hung-1-phuong-phuc-la-prj-khu-do-thi-moi-xa-la/duy-nhat-ban-75m2x4t-cach-hanh-hoa-50m-chi-16-ty-pr43127988,"Khu đô thị mới Xa La, Phùng Hưng, Phúc La, Hà Đông, Hà Nội",16 tỷ,75 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-dinh/ban-45m2-4-tang-moi-xay-chao-10-7ty-dep-o-ngay-gan-o-to-pr43134235,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","10,7 tỷ",45 m²,,,"3,5 m",,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dang-xuan-bang-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/ban-3-ngu-2wc-80m-thong-thuy-toa-oct2-dn2-bac-hoang-mai-4-65-ty-dep-anh-that-pr42276482,"KĐT Linh Đàm, Đường Đặng Xuân Bảng, Phường Đại Kim, Hoàng Mai, Hà Nội","4,48 tỷ",78 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-la/sieu-re-13-8-ty-van-ha-dong-55m2-5-tang-mt-5m-gara-o-to-kinh-doanh-via-he-6m-pr43134355,"Phường Phú La, Hà Đông, Hà Nội","13,8 tỷ",55 m²,3 phòng,4 phòng,5 m,,Sổ đỏ/ Sổ hồng,,5 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-bui-thi-xuan-phuong-bui-thi-xuan/chi-80-ty-khach-san-mp-dt130m-13-tang-thang-may-30-phong-full-noi-that-pr42734073,"Đường Bùi Thị Xuân, Phường Nguyễn Du, Hai Bà Trưng, Hà Nội",80 tỷ,130 m²,30 phòng,32 phòng,,20 m,Sổ đỏ/ Sổ hồng,Đầy đủ,13 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-422-xa-tan-lap-24/ban-dan-phuong-gan-vin-dan-phuong-pr43081272,"Đường 422, Xã Tân Lập, Đan Phượng, Hà Nội",80 triệu/m²,42 m²,4 phòng,2 phòng,,2 m,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thanh-thai-phuong-dich-vong-prj-the-park-home/chinh-chu-ban-3pn-cau-giay-dt-86m-san-so-full-noi-that-view-cong-vien-gia-8-5-ty-pr43035306,"Dự án The Park Home, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội","8,5 tỷ",86 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-mat-pho-pho-lang-ha-phuong-thanh-cong/chi-78-ty-mp-ba-dinh-toa-145m-x-6t-tng-may-7m-mt-pr42990276,"Phố Láng Hạ, Phường Thành Công, Ba Đình, Hà Nội",78 tỷ,145 m²,,6 phòng,7 m,30 m,Sổ đỏ/ Sổ hồng,,6 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-chua-lang-phuong-lang-ha/ban-toa-van-ng-dong-da-kinh-doanh-sam-uat-vi-he-vip-dt-150m-pr43134342,"Phố Chùa Láng, Phường Láng Hạ, Đống Đa, Hà Nội",98 tỷ,150 m²,,,,,Sổ đỏ,,9 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-can-phuong-doi-can/-ba-dinh-lo-goc-8-tang-thang-may-view-ho-xay-chac-chan-no-hau-37-ty-pr43134340,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",37 tỷ,75 m²,,,"5,1 m",,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-dat-duong-23b-xa-kim-chung/-sieu-re-sieu-dep-hau-dong-anh-hn-pr43084264,"Đường 23B, thôn Hậu Dưỡng, Xã Kim Chung, Đông Anh, Hà Nội",64 triệu/m²,52 m²,,,"4,6 m","2,5 m",Sổ đỏ/ Sổ hồng,,,Tây,
https://batdongsan.com.vn/ban-nha-rieng-duong-vuong-thua-vu-phuong-khuong-trung/ban-gap-p-lo-o-to-kd-van-phong-o-ngay-nga-tu-so-pr43134224,"Đường Vương Thừa Vũ, Phường Khương Trung, Thanh Xuân, Hà Nội","15,2 tỷ",56 m²,4 phòng,5 phòng,,5 m,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tien-phong-8-prj-khu-do-thi-ha-phong/ban-gap-300m2-dat-tang-3-tang-tai-kdt-vi-tri-dac-dia-gan-ho-dieu-hoa-pr42135444,"Dự án Hà Phong, Xã Tiền Phong, Mê Linh, Hà Nội","18,8 tỷ",300 m²,6 phòng,3 phòng,"15,5 m","13,5 m",Sổ đỏ/ Sổ hồng,Không nội thất,3 tầng,Đông,
https://batdongsan.com.vn/ban-nha-rieng-phuong-tay-mo/ban-nr-hiem-dan-xay-lo-goc-42m2x4t-4pn-noi-that-vip-6-5-ty-huu-hung-dai-nam-tu-pr43128788,"Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","6,5 tỷ",42 m²,4 phòng,3 phòng,"4,7 m",3 m,Sổ đỏ/ Sổ hồng,,4 tầng,,
https://batdongsan.com.vn/ban-dat-xa-vinh-ngoc-1/chinh-chu-ban-57m2-thanh-sat-cau-nhat-tan-tu-lien-pr43071381,"Thôn Vĩnh Thanh, Xã Vĩnh Ngọc, Đông Anh, Hà Nội","7,5 tỷ","56,7 m²",,,4 m,4 m,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-19-5-1-phuong-van-quan/sieu-hiem-15-3-ty-77m2-4-tang-mt-6-5m-pho-19-thang-5-ha-dong-san-vuon-trong-cay-o-to-pr43134333,"Đường 19/5, Phường Văn Quán, Hà Đông, Hà Nội","15,3 tỷ",77 m²,4 phòng,5 phòng,"6,5 m",,Sổ đỏ,,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-trung/-54m2-ngo-dep-o-to-do-cua-dau-tu-sinh-loi-pr43134217,"Đường Lê Trọng Tấn, Phường Khương Trung, Thanh Xuân, Hà Nội",14 tỷ,53 m²,,,6 m,3 m,,,,,
https://batdongsan.com.vn/ban-dat-nen-du-an-xa-tien-phong-8-prj-khu-do-thi-ha-phong/ban-362m-san-sang-ten-kdt-mt-18m-o-to-tranh-gia-re-nt-vuc-pr40692956,"Dự án Hà Phong, Xã Tiền Phong, Mê Linh, Hà Nội",Thỏa thuận,362 m²,,,18 m,13 m,Sổ đỏ sẵn sàng sang tên.,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-tien-phuong-bo-de/ban-thang-may-trung-tam-60m2-mt5m-5-tang-kinh-doanh-sat-ho-noi-that-long-lanh-pr43086452,"Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội","16,28 tỷ",60 m²,5 phòng,5 phòng,5 m,,Sổ đỏ/ Sổ hồng,Nội thất cơ bản.,5 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lang-phuong-thinh-quang-prj-the-ninety-complex/-sieu-chinh-sach-gian-tien-do-5-nam-dong-1-ty-nhan-nha-full-noi-that-o-quan-dong-da-pr43016553,"The Ninety Complex, Láng, Thịnh Quang, Đống Đa, Hà Nội",Thỏa thuận,37 m²,2 phòng,2 phòng,,,,,,,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-xa-tam-hiep-6/ban-5-1-ty-38m2-tai-thanh-tri-ha-noi-gia-sieu-hoi-pr43134215,"Xã Tam Hiệp, Thanh Trì, Hà Nội","5,1 tỷ",38 m²,3 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-tao/ban-gap-c4-200m2-mat-tien-10m-o-to-ngo-nong-gan-dai-su-quan-han-quoc-gia-3-4-ty-pr43006686,"Đường Xuân Đỉnh, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội","3,4 tỷ",200 m²,,,10 m,6 m,Đang chờ sổ.,,,,
https://batdongsan.com.vn/ban-dat-phuong-duong-noi/con-xot-lo-dv-50m2-gia-10ty3-phan-lo-oto-tranh-via-he-pr43134325,"Phường Dương Nội, Hà Đông, Hà Nội","10,3 tỷ",50 m²,,,5 m,,Sổ đỏ.,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-the-charm-an-hung/mua-b-t3-2025-h-terra-va-kdt-nam-pr42486518,"Dự án The Charm An Hưng, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","5,4 tỷ",72 m²,2 phòng,2 phòng,,,Hợp đồng mua bán,,,Đông - Bắc,Đông - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-xa-tu-hiep-prj-tu-hiep-plaza/ban-trung-tam-quan-thanh-tri-kinh-doanh-sam-uat-ngay-dem-lo-goc-2-thoang-pr43134318,"Tứ Hiệp Plaza, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",32 tỷ,100 m²,3 phòng,3 phòng,"6,6 m",,Sổ đỏ/ Sổ hồng,Cơ bản,2 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lang-phuong-thinh-quang-prj-the-ninety-complex/-goc-hoa-hau-2-ngu-76m2-view-nga-tu-so-dep-nhat-90-gia-chi-nhinh-5-ty-pr42191223,"The Ninety Complex, 90, Đường Láng, Phường Thịnh Quang, Đống Đa, Hà Nội","6,8 tỷ",76 m²,2 phòng,2 phòng,,,,Đầy đủ,,,
https://batdongsan.com.vn/ban-dat-xa-chuong-duong-1/ban-thu-phu-thuong-tin-55-6m-o-to-vao-gan-truc-chinh-pr42973494,"Xã Chương Dương, Thường Tín, Hà Nội",41 triệu/m²,"55,6 m²",,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-ha-cau/toi-ban-pho-le-hong-phong-dong-8-5ty-35m2-5-tang-ngo-o-to-chi-xach-vali-ve-o-pr43134313,"Đường Lê Hồng Phong, Phường Hà Cầu, Hà Đông, Hà Nội","8,5 tỷ",35 m²,3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-xuan-la/-dep-lo-goc-2-mat-thoang-gan-o-to-tranh-ngay-gan-ho-tay-dan-xay-lac-long-quan-pr43134290,"Phường Xuân La, Tây Hồ, Hà Nội","8,7 tỷ",40 m²,,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-cot-phuong-hang-ma/163-ty-mp-toa-7-tang-t-may-15m-tien-hoan-cong-pr42733756,"Phố Hàng Cót, Phường Hàng Mã, Hoàn Kiếm, Hà Nội",153 tỷ,215 m²,,7 phòng,15 m,20 m,,,7 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-khuong-thuong/ban-dong-da-ha-noi-18-45-ty-63m2-dep-nhieu-tien-ich-chinh-chu-pr43134311,"Phường Khương Thượng, Đống Đa, Hà Nội","18,45 tỷ",63 m²,4 phòng,3 phòng,5 m,5 m,Sổ đỏ/ Sổ hồng,Cơ bản,3 tầng,,
https://batdongsan.com.vn/ban-dat-xa-chuong-duong-1/chu-can-ban-lo-48-1m-gan-cho-vinh-loc-thu-phu-2-05-ty-lh-pr42977078,"Xã Chương Dương, Thường Tín, Hà Nội","2,05 tỷ","48,1 m²",,,4 m,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/-cuckyhiem-bietthubandaolinhdam-matphoduongdoi-vi-tri-dac-dia-o-kinh-doanh-dinh-pr41670500,"Dự án KĐT Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội",63 tỷ,255 m²,5 phòng,7 phòng,13 m,40 m,Sổ đỏ/ Sổ hồng,Đầy đủ,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-dai-lo-thang-long-xa-van-con/re-t-khu-vuc-hoai-duc-moi-4t-42m2-vi-tri-ngay-ng-vanh-4-pr42957181,"Đường Đại lộ Thăng Long, Xã Vân Côn, Hoài Đức, Hà Nội",3 tỷ,42 m²,4 phòng,3 phòng,4 m,"3,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,3 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lac-long-quan-phuong-phu-thuong-1-prj-heritage-west-lake/giam-kich-san-chu-tien-ban-gap-65m2-gia-chi-con-5-45-ty-lh-pr42308172,"Dự án Heritage West Lake, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội","5,45 tỷ",65 m²,2 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-ba-trieu-phuong-le-dai-hanh/gia-dinh-can-n-gap-trung-tam-quan-hai-trung-gan-trung-tam-ho-hoan-kiem-pr42971288,"Phố Bà Triệu, Phường Lê Đại Hành, Hai Bà Trưng, Hà Nội",118 tỷ,200 m²,4 phòng,4 phòng,6 m,40 m,Sổ đỏ/ Sổ hồng,,3 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-tien-phuong-bo-de/ban-c4-ngay-sat-mat-kinh-doanh-115m2-mt-6-5m-7cho-t-gan-ho-cong-vien-pr43134308,"Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội","23,9 tỷ",115 m²,2 phòng,2 phòng,"6,5 m",,Sổ đỏ/ Sổ hồng,,1 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-bac-phuong-hang-bac/260-ty-khach-san-mp-350m-10m-tien-8-tang-50-phong-sang-trong-pr42785673,"Phố Hàng Bạc, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội",260 tỷ,350 m²,50 phòng,50 phòng,10 m,20 m,Sổ đỏ/ Sổ hồng,Đầy đủ,8 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-hong-phuong-lang-ha/-vi-tri-sieu-dep-o-to-tranh-kinh-doanh-bat-chap-pr43119440,"Đường Nguyên Hồng, Phường Láng Hạ, Đống Đa, Hà Nội","28,5 tỷ",66 m²,4 phòng,3 phòng,"5,5 m",5 m,Sổ đỏ/ Sổ hồng,,4 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-ngoc-nai-phuong-khuong-mai/-56-ty-dt-so-97-4m2-mt-6m-9-tang-thang-may-thong-san-thanh-xuan-pr42910699,"Đường Nguyễn Ngọc Nại, Phường Khương Mai, Thanh Xuân, Hà Nội",56 tỷ,"97,4 m²",8 phòng,9 phòng,6 m,12 m,Sổ đỏ/ Sổ hồng,Đầy đủ,9 tầng,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-dai-hanh-phuong-nguyen-du/can-chuyen-nhuong-toa-van-ng-trung-tam-quan-hai-ba-trung-kinh-doanh-dang-cap-pr42582114,"Đường Lê Đại Hành, Phường Nguyễn Du, Hai Bà Trưng, Hà Nội","186,5 tỷ",262 m²,9 phòng,10 phòng,"7,5 m",30 m,Sổ đỏ/ Sổ hồng,Đầy đủ,9 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-gia-bong-phuong-ngoc-thuy-prj-khai-son-city/chinh-chu-minh-dang-co-90m2-du-an-muon-ban-chi-5-6-ty-pr43134299,"Dự án Khai Sơn City, Đường Nguyễn Gia Bồng, Phường Ngọc Thụy, Long Biên, Hà Nội","5,6 tỷ",90 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-dat-pho-van-phuc-phuong-van-phuc-1/ban-dep-tai-9-7-ty-x-50m2-x-mt-4-2-pr42719582,"Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội","9,7 tỷ",50 m²,,,"4,2 m",,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phuc-loi-phuong-giang-bien-1-prj-chung-cu-ruby-city-ct3/a-khanh-chu-nha-ban-co-so-ng-long-48-5m2-2pn-gia-2-275-ty-pr41093361,"Dự án Chung cư Ruby City CT3, Đường Phúc Lợi, Phường Giang Biên, Long Biên, Hà Nội","2,73 tỷ","54,6 m²",2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,,,Tây - Nam,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-35-xa-thanh-xuan-4/ban-tai-35-soc-son-ha-noi-gia-tot-3-5-ty-106m2-pr42843136,"Đường Quốc Lộ 35, Xã Thanh Xuân, Sóc Sơn, Hà Nội","3,5 tỷ",106 m²,4 phòng,2 phòng,"6,8 m",6 m,Sổ đỏ/ Sổ hồng,"Điều hòa, tủ lạnh, giường.",4 tầng,Đông,
https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-phuong-yen-phu-1/b-tay-ho-40-m-mt-5-1m-chao-1-75-ty-tl-pr42865551,"Đường An Dương, Phường Yên Phụ, Tây Hồ, Hà Nội","2,1 tỷ",48 m²,,,"5,1 m",2 m,Hợp đồng mua bán,,2 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-pho-giang-vo-phuong-giang-vo/28-6-ty-phan-lo-o-to-tranh-kd-dt80m-x-6-tang-thang-may-7-5m-mat-tien-pr43039794,"Phố Giảng Võ, Phường Giảng Võ, Ba Đình, Hà Nội","28,6 tỷ",80 m²,6 phòng,6 phòng,"7,5 m",6 m,Sổ đỏ/ Sổ hồng,Đầy đủ,6 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-duong-noi-prj-park-view-residence-duong-noi/nha-net-nha-dep-ban-56m2-2-ngu-2wc-tai-toa-ct7h-voi-gia-3-23-ty-dai-c-phenika-pr42169253,"Dự án Park View Residence Dương Nội, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội","4,15 tỷ","86,3 m²",2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-phung-khoang-phuong-trung-van/goi-ngay-dat-coc-re-nhat-khu-vuc-10-8-ty-44m2-mt-4-2m-6-tang-nam-tu-liem-o-to-pr43134286,"Đường Phùng Khoang, Phường Trung Văn, Nam Từ Liêm, Hà Nội","10,8 tỷ",44 m²,5 phòng,6 phòng,"4,2 m",,Sổ đỏ/ Sổ hồng,,6 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-bien-giang/ban-4tx32m2-10m-duong-o-to-tranh-pho-an-thang-ha-dong-gia-3-25-ty-pr42850981,"Phường Biên Giang, Hà Đông, Hà Nội","3,25 tỷ",32 m²,,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/can-ban-san-vuon-hoang-liet-hoang-mai-gia-tot-vi-tri-cuc-ky-dep-o-kinh-doanh-pr42959523,"Dự án KĐT Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội",45 tỷ,200 m²,4 phòng,5 phòng,10 m,12 m,Sổ đỏ/ Sổ hồng,Cơ bản,4 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-trung/-45m2-o-to-lui-cua-lo-goc-nhinh-12-ty-pr43134183,"Đường Lê Trọng Tấn, Phường Khương Trung, Thanh Xuân, Hà Nội","12,3 tỷ",45 m²,,,5 m,3 m,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-mai-phuong-yen-so/ban-dat-tang-3-tang-oto-tranh-kinh-doanh-dinh-pr42361135,"Đường Hoàng Mai, Phường Yên Sở, Hoàng Mai, Hà Nội","13,7 tỷ",92 m²,2 phòng,3 phòng,4 m,9 m,Sổ đỏ/ Sổ hồng,Cơ bản,3 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-tay-mo-prj-imperia-smart-city/chinh-chu-ban-2pn-1vs-dt-54-7m-cat-300tr-chi-3-68-ty-tang-view-dep-tai-city-pr42962543,"Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,89 tỷ","54,7 m²",2 phòng,1 phòng,,,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp.,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-mai-phuong-tan-mai-2/biet-thu-tuyet-dep-den-lu-hoang-ba-buoc-ra-pho-ho-den-lu-cong-vien-vanh-dai-2-5-pr42953397,"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội","26,8 tỷ",125 m²,4 phòng,3 phòng,"8,5 m",10 m,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,,
https://batdongsan.com.vn/ban-dat-duong-lac-long-quan-phuong-xuan-la/hang-hiem-tai-gia-thoa-thuan-110m2-pr41540293,"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội",33 tỷ,110 m²,,,5 m,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngai-cau-xa-an-khanh-4/ban-4-tang-khu-vuc-vi-tri-dep-phat-trien-manh-gan-nhieu-tien-ich-32m2-gia-hop-ly-pr42722597,"Đường Ngãi Cầu, Xã An Khánh, Hoài Đức, Hà Nội","3,65 tỷ",32 m²,3 phòng,3 phòng,4 m,3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,4 tầng,,
https://batdongsan.com.vn/ban-dat-duong-hoang-mai-phuong-yen-so/cuc-ky-hiem-manh-tuyet-dep-phan-lo-via-he-khung-xe-tai-tranh-do-view-cong-vien-pr42623252,"Đường Hoàng Mai, Phường Yên Sở, Hoàng Mai, Hà Nội","22,5 tỷ",92 m²,1 phòng,1 phòng,"6,5 m",20 m,Sổ đỏ/ Sổ hồng,Cơ bản,1 tầng,,
https://batdongsan.com.vn/ban-dat-duong-vai-reo-xa-phu-cat-1/ban-lo-104m2-view-suoi-hai-mat-thoang-so-vuong-van-chinh-chu-pr43082756,"Đường Vai Réo, Xã Phú Cát, Quốc Oai, Hà Nội","4,05 tỷ","104,6 m²",,,"5,8 m",30 m,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-trung-hoa-4/ban-phan-lo-vip-cau-giay-mat-tien-rong-o-to-tranh-34-ty-pr43108054,"Phố Trung Kính, Phường Trung Hòa, Cầu Giấy, Hà Nội",34 tỷ,110 m²,,,5 m,6 m,Sổ đỏ/ Sổ hồng,,6 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-song-phuong-xa-song-phuong-1/-ngay-o-to-do-gan-dien-tich-rong-42m2-4-tang-cach-mi-dinh-chi-10-phut-pr43100934,"Đường Song Phương, Xã Song Phương, Hoài Đức, Hà Nội","3,85 tỷ",42 m²,4 phòng,3 phòng,5 m,3 m,Sổ đỏ/ Sổ hồng,Cơ bản,4 tầng,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tan-mai-phuong-hoang-van-thu-4-prj-louis-city-hoang-mai/sieu-hiem-ban-logoc-hoangmai-tanmai-kimdong-pr41691785,"Louis City Hoàng Mai, Đường Tân Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",34 tỷ,145 m²,6 phòng,6 phòng,25 m,12 m,Sổ đỏ/ Sổ hồng,Đầy đủ.,5 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-phan-dinh-giot-phuong-la-khe/ban-40m2-o-ngay-gia-hon-7-ty-pr43134074,"Đường Phan Đình Giót, Phường La Khê, Hà Đông, Hà Nội","7,7 tỷ",40 m²,,,5 m,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-xa-hung-dao_1/-dep-gia-tot-day-du-tien-nghi-san-o-ngay-o-to-lui-truoc-cua-s-42m2-3t-gan-trung-tam-pr42525961,"Xã Hưng Đạo, Quốc Oai, Hà Nội","3,25 tỷ",52 m²,3 phòng,3 phòng,4 m,"3,5 m",Sổ đỏ/ Sổ hồng,Cơ bản,4 tầng,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-chua-lang-phuong-lang-thuong/ban-view-ho-2-o-to-tranh-6-tang-thang-may-kinh-doanh-via-he-64m2-33-ty-pr42345272,"Phố Chùa Láng, Phường Láng Thượng, Đống Đa, Hà Nội",33 tỷ,64 m²,,,,,Sổ đỏ/ Sổ hồng,,6 tầng,,
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-tao/ban-ccmn-dong-tien-bac-tu-liem-99m2x7-tang-mt-6m-tk-28-phong-dt-150tr-thang-ngo-3-5m-pr42895828,"Đường Xuân Đỉnh, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội","27,5 tỷ",99 m²,28 phòng,,"6,2 m","3,5 m",Sổ đỏ/ Sổ hồng,,7 tầng,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-32-xa-di-trach-prj-chung-cu-the-wisteria/quy-doc-quyen-gia-tot-nhat-lh-pr42655578,"Dự án The Wisteria, Đường 32, Xã Di Trạch, Hoài Đức, Hà Nội","4,8 tỷ",73 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,,,,Tây - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/cc-ban-gap-100m-gia-15-ty-lh-pr43093408,"Dự án Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội",15 tỷ,100 m²,8 phòng,8 phòng,5 m,12 m,Sổ đỏ/ Sổ hồng,,5 tầng,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/ban-hoai-duc-62-8m2-vi-tri-ngay-cong-via-he-kd-o-to-gia-dau-tu-pr43134266,"Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội","9,92 tỷ","62,8 m²",,,"4,5 m",8 m,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-chi-cong-phuong-xuan-la/ban-tay-ho-58m2x7-tang-thang-may-mt-5m-o-to-tranh-dung-do-gan-kdt-starlake-ho-tay-pr42926863,"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội","21,5 tỷ",58 m²,,,5 m,,Sổ đỏ/ Sổ hồng,,7 tầng,,
