Link,Địa chỉ,Mức giá,Diện tích,Pháp lý,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Nội thất,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-hy-quang-phuong-o-cho-dua/-dong-da-2-tien-kinh-doanh-tot-55m-5-tang-chi-19-95-ty-pr42938985,"Đường Nguyễn Hy Quang, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","19,95 tỷ",55 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,4 m,8 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-quan-hoa-phuong-quan-hoa/ban-phan-lo-cau-giay-6-tang-40m2-mt4m-gia-9-ty-ngo-thong-rong-gan-pho-pr42955200,"Đường Quan Hoa, Phường Quan Hoa, Cầu Giấy, Hà Nội",9 tỷ,40 m²,Sổ đỏ/ Sổ hồng,4 phòng,5 phòng,6 tầng,4 m,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-lang-ha-phuong-lang-ha/cuc-re-chdv-lo-goc-14p-kk-dt-1-2-ty-trang-thiet-bi-va-pccc-day-du-khu-vuc-dan-cu-dong-pr43104753,"Phố Láng Hạ, Phường Láng Hạ, Đống Đa, Hà Nội",15 tỷ,70 m²,Sổ đỏ/ Sổ hồng,,14 phòng,5 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vuong-thua-vu-phuong-khuong-trung/phan-lo-o-to-thang-may-ngo-thong-kinh-doanh-dinh-51m-6t-gia-chao-nhinh-19-ty-pr43104810,"Đường Vương Thừa Vũ, Phường Khương Trung, Thanh Xuân, Hà Nội","19,5 tỷ",51 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,6 tầng,"3,9 m",5 m,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-23b-xa-tien-phong-8-prj-khu-do-thi-tien-phong/ban-tai-trung-hau-doai-me-linh-ha-noi-60-trieu-m2-pr43104994,"Trung Hậu Đoài, Xã Tiền Phong, Mê Linh, Hà Nội",60 triệu/m²,"62,8 m²",Sổ đỏ/ Sổ hồng,,,,4 m,5 m,,Tây - Bắc,
https://batdongsan.com.vn/ban-nha-rieng-pho-kham-thien-phuong-kham-thien/that-100-dien-tich-45-5x5t-moi-o-ngay-full-noi-that-ngo-thong-trung-phung-de-la-th-pr43104992,"Phố Khâm Thiên, Phường Khâm Thiên, Đống Đa, Hà Nội","7,8 tỷ","45,5 m²",Sổ đỏ/ Sổ hồng,4 phòng,,5 tầng,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-tran-dai-nghia-phuong-bach-khoa/-39-45m2-dan-xay-5-tang-dang-cho-thue-kinh-doanh-gia-19-8ty-pr43104991,"Phố Trần Đại Nghĩa, Phường Bách Khoa, Hai Bà Trưng, Hà Nội","19,8 tỷ",39 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,5 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-can-phuong-lieu-giai/ban-dt-32m2-x-6t-mt-5m-thang-may-oto-tranh-mat-ngo-kinh-doanh-trung-tam-14-ty-7-pr43104063,"Đường Đội Cấn, Phường Liễu Giai, Ba Đình, Hà Nội","14,7 tỷ",32 m²,Sổ đỏ/ Sổ hồng,,,6 tầng,5 m,7 m,Nội thất xịn.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thai-phuong-khuong-mai/ban-xay-moi-thang-may-dt-53m-6-tang-mt-4m-gia-17-ty-tx-hn-pr43104736,"Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội",17 tỷ,53 m²,Sổ đỏ/ Sổ hồng,6 phòng,5 phòng,6 tầng,4 m,4 m,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-trung-van-prj-c37-bo-cong-an-bac-ha-tower/chinh-chu-ban-ch-3pn-dt-115m2-goc-toa-gia-5-2-ty-lh-mien-mg-pr40650429,"Dự án C37 Bộ Công An - Bắc Hà Tower, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.","5,9 tỷ",95 m²,- Nhà đã có sổ pháp lý rõ ràng.,3 phòng,2 phòng,,,,Đầy đủ - Nội thất đẹp thiết kế sang trọng trẻ trung.,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-miami/ban-nhanh-3pn-view-be-boi-truc-dien-chi-5-ty-vin-smart-cam-ket-re-nhat-tt-pr43104830,"Dự án The Miami, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",5 tỷ,76 m²,,3 phòng,2 phòng,,,,,Nam,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-pho-nguyen-phuc-lai-phuong-o-cho-dua/ban-hang-cau-t-tan-cua-5-buc-ra-h-h-khau-hc-trung-diem-12-6-ty-pr43104734,"Phố Nguyễn Phúc Lai, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","12,6 tỷ",42 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,4 tầng,"3,4 m","3,2 m",,Đông - Bắc,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/ban-3pn-view-keangnam-toa-one-pr43104828,"Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Thỏa thuận,"112,1 m²",Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Tây,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-phu-thuong-1-prj-udic-westlake/ban-gap-cc-goc-a-hau-3pn-2wc-tai-11-ty-168m2-tay-hn-lh-ngay-0377220-pr42765619,"Dự án Udic Westlake, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội",11 tỷ,168 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Đông - Nam,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nui-truc-phuong-giang-vo-prj-lancaster-ha-noi/ban-gap-cat-lo-the-20-126m2-3pn-do-co-ban-chi-con-64tr-m2-pr31363270,"Lancaster Hà Nội, 20, Đường Núi Trúc, Phường Giảng Võ, Ba Đình, Hà Nội",Thỏa thuận,143 m²,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,,,,"Nội thất cơ bản như: Điều hòa, bếp, tủ bếp, sàn gỗ, chuông hình, khóa từ...",,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-vu-tong-phan-phuong-khuong-trung/ban-39-8-ty-130m2-lo-goc-via-he-kinh-doanh-pr42997005,"Phố Vũ Tông Phan, Phường Khương Trung, Thanh Xuân, Hà Nội","39,8 tỷ",130 m²,Sổ đỏ/ Sổ hồng,6 phòng,6 phòng,4 tầng,,24 m,,,
https://batdongsan.com.vn/ban-dat-duong-420-xa-binh-yen-1/ban-lo-64m2-huong-dong-nam-ngay-gan-tl420-xe-bus-chay-qua-gia-tot-pr42961068,"Đường 420, Xã Bình Yên, Thạch Thất, Hà Nội","2,3 tỷ",64 m²,Sổ đỏ/ Sổ hồng,,,,"4,6 m",8 m,,Đông - Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-usilk-city/ban-116m2-3pn-ha-dong-goc-2-mat-tang-xay-t-so-chinh-chu-pr43085479,"Dự án Usilk City, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",Thỏa thuận,116 m²,Sổ đỏ chính chủ. Sẵn sàng giao dịch ngay.,3 phòng,2 phòng,,,,,,Đông - Bắc
https://batdongsan.com.vn/ban-dat-xa-van-ha-1/50-5m-thiet-binh-lo-goc-duong-thong-o-to-gan-ho-trung-tam-tai-chinh-nho-nhinh-3-ty-pr43068052,"Thôn Thiết Bình, Xã Vân Hà, Đông Anh, Hà Nội","3,2 tỷ","50,5 m²",Sổ đỏ/ Sổ hồng,,,,"5,5 m","3,5 m",,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-prj-the-london-vinhomes-ocean-park/ban-cat-lo-2-ngu-2-vs-64m2-toa-cat-lo-100tr-pr42877032,"Dự án The London - Vinhomes Ocean Park, Đường Lý Thánh Tông, Xã Dương Xá, Gia Lâm, Hà Nội","3,9 tỷ",64 m²,Hợp đồng mua bán,2 phòng,2 phòng,,,,Cơ bản.,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-phuong-minh-khai/ban-tai-hai-ba-trung-ha-noi-60-m-5-tang-6pn-5wc-gia-nhinh-11-ty-pr42996000,"Phường Minh Khai, Hai Bà Trưng, Hà Nội","11,5 tỷ",60 m²,Sổ đỏ/ Sổ hồng,6 phòng,5 phòng,5 tầng,"4,8 m","2,5 m",Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-the-sapphire-2-vinhomes-ocean-park/ban-gap-62m-2n2vs-toa-s218-vin-gia-dau-tu-3-15-ty-tang-trung-pr43034811,"Dự án The Sapphire 2 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội","3,15 tỷ",63 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,Đầy đủ,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-dat-duong-yen-binh-xa-yen-binh-4/chu-can-ban-gap-lo-rat-nhieu-tho-cu-vi-tri-dep-view-thoang-pr43104951,"Đường Yên Bình, Xã Yên Bình, Thạch Thất, Hà Nội",Thỏa thuận,"1.485,5 m²",Sổ đỏ/ Sổ hồng,,,,42 m,40 m,,Đông,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-trong-tan-phuong-la-khe-prj-park-kiara/-ban-gap-penhouse-200m2-trang-bi-day-du-noi-that-dep-o-kiara-pr42511495,"Park Kiara, Đường Lê Trọng Tấn, Phường La Khê, Hà Đông, Hà Nội",Thỏa thuận,200 m²,Sổ đỏ/ Sổ hồng,,,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-tran-dai-nghia-phuong-dong-tam/ban-gia-cuc-chat-19-9-ty-38m2-5pn-4wc-4-tang-via-he-kinh-doanh-dinh-pr43104943,"Phố Trần Đại Nghĩa, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội","19,9 tỷ",38 m²,Sổ đỏ/ Sổ hồng,5 phòng,4 phòng,4 tầng,"7,2 m",,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-duong-nhon-phuong-tay-tuu/ban-tai-mat-pho-gan-cong-chao-hoai-duc-ha-noi-pr43104904,"Đường Nhổn, Phường Tây Tựu, Bắc Từ Liêm, Hà Nội","4,5 tỷ",45 m²,Hợp đồng mua bán,,,,7 m,8 m,,Đông - Nam,
https://batdongsan.com.vn/ban-nha-rieng-phuong-yen-hoa-2/can-ban-gap-can-plo-trung-kinh-mac-thai-to-cau-giay-dien-tich-55-m2-gia-20-8-ty-pr41318095,"Phường Yên Hòa, Cầu Giấy, Hà Nội","22,5 tỷ",55 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,"4,2 m",5 m,Đầy đủ,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-van-canh-1-prj-an-lac-green-symphony/toi-c-b-nhh-lo-song-lap-huong-dong-nam-khu-do-thi-symphuny-pr40128147,"Dự án An Lạc Green Symphony, Xã Vân Canh, Hoài Đức, Hà Nội",Thỏa thuận,132 m²,Hợp đồng mua bán,4 phòng,2 phòng,3 tầng,"7,5 m","13,5 m",,Đông - Nam,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quang-trung-phuong-la-khe-prj-tieu-khu-do-thi-nam-la-khe/chu-mot-ban-2-mat-thoang-full-noi-that-chot-ngay-o-lo-pr41778670,"Dự án Nam La Khê, Đường Quang Trung, Phường La Khê, Hà Đông, Hà Nội","12,33 tỷ",65 m²,Sổ đỏ/ Sổ hồng,,,,,,,,
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-pho-bach-mai-phuong-truong-dinh-prj-vinaconex-diamond-tower/ban-vp-toa-nga-tu-minh-khai-43-6tr-m2-gia-cuc-chat-hot-pr41691240,"Dự án TTTM Chợ Mơ, Phố Bạch Mai, Phường Trương Định, Hai Bà Trưng, Hà Nội","43,6 triệu/m²",100 m²,Sổ đỏ/ Sổ hồng,,,,,,Không nội thất,,
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-minh-khai/ban-nr-3pn-3wc-tai-hai-ba-trung-ha-noi-gia-tot-3-7-ty-pr43079374,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội","3,7 tỷ",20 m²,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,4 tầng,,,Cơ bản,,
https://batdongsan.com.vn/ban-dat-duong-thuy-lam-xa-thuy-lam/ban-dau-gia-dong-anh-gia-re-ha-tang-dep-cuc-tiem-nang-pr43104733,"Đường Thụy Lâm, Xã Thụy Lâm, Đông Anh, Hà Nội",89 triệu/m²,"87,5 m²",Sổ đỏ/ Sổ hồng,,,,5 m,"13,5 m",,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ho-tung-mau-phuong-phu-dien-prj-vc7-housing-complex/ban-cc-3pn-2wc-95m2-tai-5-6-ty-vnd-pr43104766,"VC7 Housing Complex, Hồ Tùng Mậu, Phú Diễn, Bắc Từ Liêm, Hà Nội","5,6 tỷ",95 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,,Đông - Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-canopy-residences-vinhomes-smart-city/duy-nhat-2-3-ngu-1-dien-tich-93m2-to-nhat-opy-gia-sieu-re-view-be-boi-noi-khu-masteri-pr42555735,"Dự án The Canopy Residences - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,93 m²,Hợp đồng mua bán,4 phòng,2 phòng,,,,Cơ bản,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-vuong-phuong-phu-thuong-1-prj-khu-nha-o-phu-thuong/b-xay-moi-7-tg-ciputra-qu-tay-ho-dt-68m-gia-16-ty-pr42651774,"Khu nhà ở Phú Thượng, An Dương Vương, Phú Thượng, Tây Hồ, Hà Nội",16 tỷ,68 m²,Sổ đỏ/ Sổ hồng,,,7 tầng,"4,5 m",6 m,Đầy đủ,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-khuong-dinh-phuong-khuong-dinh/ban-45m2-thanh-xuan-gan-nga-tu-so-o-to-do-mat-ngo-kinh-doanh-pr43104910,"Đường Khương Đình, Phường Khương Đình, Thanh Xuân, Hà Nội","11,5 tỷ",45 m²,Sổ đỏ/ Sổ hồng,,4 phòng,5 tầng,,,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-5-xa-dong-hoi-prj-eurowindow-river-park/em-ban-77m2-2pn-3-ty-7x-do-co-ban-nhu-hinh-nha-moi-nguyen-tai-p1-erp-tru-pr43104724,"Dự án Eurowindow River Park, Đường 5, Xã Đông Hội, Đông Anh, Hà Nội","3,79 tỷ",77 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,Không nội thất,Đông - Nam,Nam
https://batdongsan.com.vn/ban-dat-duong-ngoa-long-phuong-minh-khai_1/5-5-ty-dau-tu-xay-ccmn-o-55m2-mat-tien-4-2m-3m-cach-oto-20m-khai-pr42383867,"Đường Ngọa Long, Phường Minh Khai, Bắc Từ Liêm, Hà Nội","6,84 tỷ",57 m²,Sổ đỏ/ Sổ hồng,,,,4 m,3 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-du-1-thi-tran-trau-quy-prj-the-zenpark/ban-tai-4-3-ty-74-3m2-hang-hiem-gia-tot-pr42348878,"Dự án The Zenpark, Đường Đông Dư, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","4,3 tỷ","74,3 m²",Có sổ.,2 phòng,2 phòng,,,,Bàn giao full nội thất liền tường cao cấp.,,Đông - Bắc
https://batdongsan.com.vn/ban-dat-xa-van-canh-1/toi-co-lo-goc-139m-can-ban-khu-25heta-hoai-duc-ha-noi-pr42608900,"Vân Canh, Hoài Đức, Hà Nội",Thỏa thuận,139 m²,Sổ đỏ/ Sổ hồng,,,,20 m,13 m,,Đông - Nam,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lac-long-quan-phuong-phu-thuong-1/chinh-chu-can-ban-can-d5-khu-hon-hop-vuon-dao-dt-268-m2-x-5-5-tang-gia-nhinh-138-ty-pr40839043,"Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",Thỏa thuận,268 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,14 m,20 m,Đầy đủ,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-gia-bong-phuong-ngoc-thuy-prj-khai-son-city/cc-ban-nhanh-can-duplex-dt-168m-2-tang-tai-view-dep-khong-gian-g-dang-cap-pr43104859,"Khai Sơn City, Đường Nguyễn Gia Bồng, Phường Ngọc Thụy, Long Biên, Hà Nội",13 tỷ,168 m²,Hợp đồng mua bán,4 phòng,4 phòng,2 tầng,8 m,40 m,Không nội thất,,
https://batdongsan.com.vn/ban-dat-duong-mau-luong-phuong-kien-hung/vipp-qua-hang-be-nhinh-5-ty-pr38441881,"Đường Mậu Lương, Phường Kiến Hưng, Hà Đông, Hà Nội","10,15 tỷ",50 m²,Sổ đỏ/ Sổ hồng,,,,5 m,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-ton-duc-thang-phuong-hang-bot-1/ban-nr-tai-ngo-tho-quan-7-2-ty-28m2-gia-cuc-chat-bao-dep-pr43104545,"Ngõ Thổ Quan, Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội","7,2 tỷ",28 m²,Sổ đỏ/ Sổ hồng,,,3 tầng,"3,5 m",,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-van-canh-1-prj-an-lac-green-symphony/chinh-chu-ban-lo-co-ham-khu-do-thi-anlacsymphony-canh-pr40467596,"Dự án An Lạc Green Symphony, Xã Vân Canh, Hoài Đức, Hà Nội",Thỏa thuận,133 m²,Hợp đồng mua bán,4 phòng,3 phòng,4 tầng,"7,5 m","13,5 m",,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-vuong-phuong-phu-thuong-1/b-gap-c-vi-tri-dep-xa-p-tay-ho-dt-65-m2-x-7t-gia-16-ty-pr42526535,"Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",16 tỷ,65 m²,Sổ đỏ/ Sổ hồng,,,7 tầng,"4,2 m",,Đầy đủ,Đông - Bắc,Đông - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-thi-tran-tram-troi-prj-khu-do-thi-moi-lideco-bac-quoc-lo-32/can-ban-mat-truc-chinh-31m-pr43104862,"Lideco, Đường Quốc lộ 32, Thị trấn Trạm Trôi, Hoài Đức, Hà Nội","48,5 tỷ",301 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,13 m,31 m,,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-dat-xa-van-canh-1/toi-can-ban-lo-mat-tien-gan-10-met-tai-hoai-duc-ha-noi-pr42508637,"Vân Canh, Hoài Đức, Hà Nội",Thỏa thuận,"109,2 m²",Sổ đỏ/ Sổ hồng,,,,"9,51 m",13 m,,Bắc,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-trung-van-prj-hh2-bac-ha/chinh-chu-ban-hoa-hau-133m2-tang-goc-ban-cong-dn-full-noi-that-3pn-2vs-pr43007710,"Dự án HH2 Bắc Hà, Phường Trung Văn, Nam Từ Liêm, Hà Nội","7,8 tỷ",133 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-van-dong-phuong-co-nhue-1-prj-thanh-pho-giao-luu/ban-can-villa-sieu-dep-khu-voi-dien-tich-gan-250-m2-gia-450-tr-1m-pr42547988,"Dự án Thành Phố Giao Lưu, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",450 triệu/m²,248 m²,Sổ đỏ/ Sổ hồng,,,3 tầng,"13,5 m",60 m,Cơ bản,Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-trung-van-prj-hh2-bac-ha/chinh-chu-ban-105m2-tang-goc-full-noi-that-3pn-2vs-cua-dn-ban-cong-tb-pr43007728,"HH2 Bắc Hà, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội","7,18 tỷ",105 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-422-xa-duong-lieu/ban-41m-dat-tho-cu-tang-2-tang-tai-thon-gia-hoai-duc-ha-noi-lo-goc-gia-3-2-ty-pr43104588,"Đường 422, Xã Dương Liễu, Hoài Đức, Hà Nội","3,2 tỷ",41 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,2 tầng,"4,7 m","2,5 m",Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-yen-hoa-2/-dep-cau-giay-lo-goc-10m-ra-o-to-30-mla-hai-bai-gui-xe-kinh-doanh-qua-dep-pr43104265,"Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội","9,7 tỷ",35 m²,Sổ đỏ/ Sổ hồng,,,4 tầng,"8,6 m",,Cơ bản,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-van-chuong/ban-vi-tri-dep-khu-ton-duc-thang-kham-thien-dong-da-dien-tich-30-34-m2-gia-9-ty-pr42603563,"Phường Văn Chương, Đống Đa, Hà Nội",9 tỷ,34 m²,Sổ đỏ/ Sổ hồng,,,6 tầng,4 m,3 m,Đầy đủ,Nam,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-van-khe-phuong-la-khe-prj-khu-do-thi-van-khe/gia-de-chot-phan-lo-5-tang-gara-o-to-gia-chao-7-45-ty-pr35221661,"Dự án Văn Khê, Đường Văn Khê, Phường La Khê, Hà Đông, Hà Nội",15 tỷ,55 m²,Sổ đỏ/ Sổ hồng,4 phòng,,5 tầng,4 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-giang-bien-1-prj-eco-city-viet-hung/-cao-cap-long-78m-2pn-2wc-full-noi-that-gia-chi-3-1-ty-pr39945325,"Dự án Eco City Việt Hưng, Phường Giang Biên, Long Biên, Hà Nội","3,99 tỷ",73 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,Đầy đủ.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/ban-chdv-cach-oto-20m-dong-tien-120-tr-th-82m2-5-1m-7t-21pkk-pccc-thang-may-pr41853532,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","16,5 tỷ",82 m²,Sổ đỏ/ Sổ hồng,21 phòng,21 phòng,7 tầng,"5,1 m",,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-duong-dan-khe-xa-di-trach/4-37-ty-o-dau-tu-lo-46m2-mat-tien-4-3m-2-9m-cach-oto-15m-trach-pr42352705,"Đường Đan Khê, Xã Di Trạch, Hoài Đức, Hà Nội","5,75 tỷ",50 m²,Sổ đỏ/ Sổ hồng,,,,4 m,"2,9 m",,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-quoc-viet-phuong-nghia-do-1/em-can-ban-lai-can-vi-tri-dep-t-cau-giay-dt-160-m2-gia-129-ty-pr41861877,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",155 tỷ,250 m²,Sổ đỏ/ Sổ hồng,,,10 tầng,11 m,60 m,Đầy đủ,Bắc,Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-hoi-phuong-hoang-liet-prj-south-tower/ban-tai-toa-vat-tu-du-lich-63m2-2pn-3-8-ty-lh-pr42744721,"South Tower Hoàng Liệt, Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","3,8 tỷ",63 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-ngoc-thuy-prj-khai-son-city/so-huu-ngay-duplex-penthouse-view-g-ky-truc-tiep-cdt-htsl-0-18-thang-pr43104723,"Khai Sơn City, Ngọc Thụy, Long Biên, Hà Nội","12,8 tỷ",167 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,,,,Không nội thất,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dang-van-ngu-phuong-phuong-lien-trung-tu/ban-gap-can-dong-da-ho-dac-di-nam-dong-dong-da-dien-tich-230-m2-gia-68t-pr42354446,"Đường Đặng Văn Ngữ, Phường Phương Liên - Trung Tự, Đống Đa, Hà Nội",68 tỷ,230 m²,Sổ đỏ/ Sổ hồng,,,4 tầng,,12 m,Đầy đủ,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-yen-so-prj-hateco-hoang-mai/ban-ang-ha-noi-toa-a-107m2-3-pn-5-45-ty-tl-lh-pr42990547,"Hateco Hoàng Mai, Phường Yên Sở, Hoàng Mai, Hà Nội","5,45 tỷ",107 m²,,3 phòng,2 phòng,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nam-yen-lung-xa-an-khanh-4/chinh-chu-b-dep-xay-5-tg-moi-tai-26-khh-hoai-duc-pr43104721,"Đường Nam Yên Lũng, Xã An Khánh, Hoài Đức, Hà Nội","5,95 tỷ",35 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,5 tầng,4 m,3 m,Cơ bản,Tây - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-van-cu-1-phuong-ngoc-lam-2/hang-c-hiem-sieu-pham-long-bien-khu-vuc-kinh-doanh-sam-uat-phat-trien-pr39703597,"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",220 tỷ,910 m²,Sổ đỏ/ Sổ hồng,,,,15 m,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-khang-phuong-yen-hoa-2/em-can-ban-gap-can-vi-tri-dep-quan-cau-giay-cau-giay-dt-90-m-gia-59-ty-pr42471570,"Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội",59 tỷ,90 m²,Sổ đỏ/ Sổ hồng,,,9 tầng,"4,5 m",20 m,Đầy đủ,Đông - Bắc,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-yen-so-prj-hateco-hoang-mai/ban-ang-ha-noi-toa-a-80m2-3pn-4-3-ty-bst-pr42990671,"Dự án Hateco Hoàng Mai, Phường Yên Sở, Hoàng Mai, Hà Nội","4,3 tỷ",80 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,Nội thất cơ bản.,,Tây
