Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Mặt tiền,Đường vào,Pháp lý,Nội thất
https://batdongsan.com.vn/ban-dat-duong-tu-dinh-phuong-cu-khoi/lo-goc-pho-hiem-don-song-cau-tran-hung-dao-pr43086141,"Đường Tư Đình, Phường Cự Khối, Long Biên, Hà Nội","7,4 tỷ",50 m²,,,,,,"4,5 m","2,5 m",,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-ke-binh-phuong-cong-vi/ban-kinh-doanh-ba-dinh-80m-4-tang-mt-4-8m-gia-35-ty-pr43087332,"Đường Phan Kế Bính, Phường Cống Vị, Ba Đình, Hà Nội",35 tỷ,80 m²,4 phòng,4 phòng,4 tầng,,,"4,8 m",30 m,Sổ đỏ/ Sổ hồng,Nội thất cao cấp.
https://batdongsan.com.vn/ban-dat-duong-21-1-xa-phu-man/ban-hoa-lac-dhqg-cong-nghe-cao-hoa-lac-170m2-co-2-mat-re-beo-pr38466565,"Đường 21, Xã Phú Mãn, Quốc Oai, Hà Nội",16 triệu/m²,170 m²,,,,Đông - Nam,,8 m,6 m,Sổ hồng,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-lam-ha-1-phuong-bo-de/dang-cap-dac-dia-via-he-i-ben-o-to-tai-tranh-7-tang-tng-may-noi-tt-cuc-ct-de-pr42684622,"Đường Lâm Hạ, Phường Bồ Đề, Long Biên, Hà Nội","30,5 tỷ",73 m²,4 phòng,4 phòng,7 tầng,,,5 m,20 m,Sổ đỏ/ Sổ hồng,"Toàn bộ thiết bị BOSS, Toto, gỗ óc chó, điều hòa âm trần..."
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-ly-thanh-tong-xa-duong-xa-prj-the-pavilion-vinhomes-ocean-park/chinh-chu-can-tien-ban-cat-lo-can-tai-63-7m2-chi-5-9-ty-pr42358467,"Dự án The Pavilion - Vinhomes Ocean Park, Đường Lý Thánh Tông, Xã Dương Xá, Gia Lâm, Hà Nội",5 tỷ,"68,6 m²",,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-vinh-phuc-phuong-vinh-phuc/sieu-pham-o-phu-hop-xay-moi-loai-hinh-tach-thua-duoc-qh-on-dinh-pr43087281,"Đường Vĩnh Phúc, Phường Vĩnh Phúc, Ba Đình, Hà Nội","24,5 tỷ",121 m²,,,,,,11 m,2 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-21a-quoc-lo-21-xa-son-dong-1-prj-hoa-lac-premier-residence/ban-du-an-khu-do-thi-thien-ma-tay-280m2-g-lap-chi-hon-13tr-m2-pr37129790,"Dự án Hòa Lạc Premier Residence, Đường Quốc lộ 21A(Quốc lộ 21), Xã Sơn Đông, Sơn Tây, Hà Nội",Thỏa thuận,224 m²,,,4 tầng,,,,,Sổ đỏ,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-chi-thanh-phuong-lang-thuong/-dep-kinh-doanh-dinh-dong-da-83-90m-8-tang-mt-9-4m-gia-56-ty-pr43086414,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội",56 tỷ,83 m²,8 phòng,8 phòng,8 tầng,,,"9,4 m",50 m,Sổ đỏ/ Sổ hồng,Nội Thất Cao Cấp
https://batdongsan.com.vn/ban-nha-rieng-duong-giai-phong-phuong-giap-bat/ban-pho-gan-o-to-tranh-dien-tich-88m-x-4-tang-gia-chi-14-1-ty-pr43085779,"Đường Giải Phóng, Phường Giáp Bát, Hoàng Mai, Hà Nội","14,1 tỷ",88 m²,4 phòng,3 phòng,4 tầng,,,"4,1 m",,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-duong-429-xa-hong-minh-1/-nen-40m-phu-xuyen-hn-pr43085296,"Đường 429, Xã Hồng Minh, Phú Xuyên, Hà Nội",40 triệu/m²,40 m²,,,,Đông,,4 m,3 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-xa-phu-cat-1/ban-man-huyen-quoc-oai-lo-goc-3-mat-duong-kinh-doanh-gia-tu-hon-3-ty-pr42956439,"Xã Phú Cát, Quốc Oai, Hà Nội",3 tỷ,125 m²,,,,Đông - Bắc,,10 m,8 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-pho-yen-xa-tien-phong-8/61m-ng-o-to-do-cua-50m-ra-ql23b-gia-chi-48tr-m-pr43086378,"Đường Phố Yên, Xã Tiền Phong, Mê Linh, Hà Nội",48 triệu/m²,"61,2 m²",,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-sai-dong-phuong-viet-hung-2-prj-tsg-lotus-sai-dong/ban-gap-113-5-m2-3pn-1-190-long-bien-ha-noi-gia-ban-6ty050-trieu-pr43086015,"TSG Lotus Sài Đồng, 190, Phố Sài Đồng, Phường Việt Hưng, Long Biên, Hà Nội","6,05 tỷ","113,5 m²",3 phòng,2 phòng,,Đông - Bắc,Tây - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-21a-quoc-lo-21-xa-co-dong/ban-nga-tu-luc-quan-son-tay-120m2-va-67m2-full-tho-cu-tu-nhinh-2-ty-pr42959151,"Đường Quốc lộ 21A(Quốc lộ 21), Xã Cổ Đông, Sơn Tây, Hà Nội",Thỏa thuận,120 m²,,,,Đông - Nam,,9 m,12 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-phuong-yen-hoa-2/ban-cau-giay-dich-vong-thoang-truoc-sau-o-luon-ngo-thong-thoang-o-suong-40x4tang-pr42978853,"Phường Yên Hòa, Cầu Giấy, Hà Nội","8,35 tỷ",40 m²,,,4 tầng,,,,,Sổ đỏ,
https://batdongsan.com.vn/ban-dat-duong-bien-giang-phuong-bien-giang/can-ban-tai-ha-dong-mat-pho-via-he-kinh-doanh-tot-pr43087579,"Đường Biên Giang, Phường Biên Giang, Hà Đông, Hà Nội","4,6 tỷ",58 m²,,,,,,"4,1 m",5 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-bac-son-16/-san-vuon-lo-goc-mat-tien-khung-o-to-nghi-duong-phan-lo-soc-ha-noi-pr43085179,"Xã Bắc Sơn, Sóc Sơn, Hà Nội","13,5 tỷ",3.250 m²,,,,,,100 m,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-21a-xa-dong-yen-2/ban-chinh-apphan-quoc-oai-ha-noi-116m2-full-tho-cu-o-to-tranh-kd-dinh-pr43087577,"Đường 21A, Xã Đông Yên, Quốc Oai, Hà Nội",33 triệu/m²,116 m²,,,,,,5 m,12 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-nhan-phuong-thanh-nhan/ban-can-ho-dich-vu-xay-moi-dang-cho-thue-van-hanh-55-trieu-thang-gia-12-8-ty-pr43086322,"Đường Thanh Nhàn, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội","12,8 tỷ",52 m²,11 phòng,11 phòng,5 tầng,,,"5,2 m",3 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-phuc-phuong-vinh-phuc/phan-lo-via-he-2-mat-thoang-ba-dinh-dt-48m-x-6-tang-mt-3-8m-gia-22-8-ty-pr43084631,"Đường Vĩnh Phúc, Phường Vĩnh Phúc, Ba Đình, Hà Nội","22,8 tỷ",48 m²,4 phòng,5 phòng,6 tầng,Tây - Bắc,Tây - Bắc,,15 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/ban-song-lap-view-ho-228m2-vin-dan-phuong-gan-cong-vien-gia-f0-cdt-tts-50-2-ty-da-gom-vat-pr42733095,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội","34,4 tỷ",189 m²,4 phòng,5 phòng,4 tầng,Đông - Nam,Đông - Nam,12 m,11 m,Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-nha-rieng-duong-co-nhue-phuong-co-nhue-2/ban-oto-do-cua-10m-o-to-tranh-noi-that-dep-pr43087568,"Đường Cổ Nhuế, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội","8,5 tỷ",32 m²,3 phòng,4 phòng,5 tầng,Tây,,5 m,3 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-kho-nha-xuong-xa-song-phuong-1/ban-1000m2-tai-hoai-duc-ha-noi-pr43087210,"Xã Song Phương, Hoài Đức, Hà Nội",7 triệu/m²,1.000 m²,,1 phòng,,,,30 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-xa-an-khanh-4-prj-khu-a-d-geleximco-le-trong-tan/b-4pn-3wc-144m2-chi-voi-180-trieu-tai-khh-hoai-duc-ha-noi-pr43087168,"Khu A, D - Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội",180 triệu/m²,144 m²,5 phòng,4 phòng,4 tầng,Đông - Bắc,Đông - Bắc,6 m,11 m,Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-dinh-phuong-long-bien/ban-5-tang-ngo-75-pho-o-to-7-cho-vao-day-du-noi-that-gia-14-8-ty-lh-pr43087559,"Ngõ 75 Đường Tư Đình, Phường Long Biên, Long Biên, Hà Nội","14,8 tỷ",48 m²,4 phòng,4 phòng,5 tầng,Tây - Nam,Tây - Nam,"3,5 m",5 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-duong-dai-lo-thang-long-xa-van-con/chinh-chu-ban-73-2m2-quyet-tien-hoai-duc-ha-noi-gia-58tr-m2-pr43087154,"Quyết Tiến, Đường Đại lộ Thăng Long, Xã Vân Côn, Hoài Đức, Hà Nội",58 triệu/m²,"73,2 m²",,,,Đông,,"5,8 m",3 m,Sổ đỏ/ Sổ hồng.,
https://batdongsan.com.vn/ban-nha-rieng-pho-quynh-mai-phuong-quynh-mai/ban-vo-thi-sau-thanh-n-dan-xay-48m2-4t-4-ngu-ngo-thong-o-to-do-cua-gia-tot-pr43086203,"Phố Quỳnh Mai, Phường Quỳnh Mai, Hai Bà Trưng, Hà Nội","9,9 tỷ",48 m²,4 phòng,,4 tầng,,,"3,4 m","3,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-van-cao-phuong-lieu-giai/ba-dinh-30m-ra-pho-thang-tap-mat-tien-lon-tien-ich-ngap-tran-thiet-ke-noi-that-hien-dai-pr43087147,"Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội","12,6 tỷ",54 m²,4 phòng,3 phòng,4 tầng,,,6 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy-prj-c17-bo-cong-an/b-tai-7-4-ty-38m2-4pn-4wc-pr43087552,"C17 Bộ Công An, Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","7,4 tỷ",38 m²,4 phòng,4 phòng,5 tầng,Đông - Nam,,"3,5 m",3 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huyen-phuong-xuan-tao-prj-chung-cu-han-jardin/em-ban-3pn-104m2-tai-t6-7-gia-qua-re-view-thoang-lh-em-xem-nha-zalo-pr42731085,"Chung cư Han Jardin, Đường Nguyễn Văn Huyên, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội","12,8 tỷ",104 m²,3 phòng,2 phòng,,,,,,Đang chờ sổ,
https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-minh-khai/ban-chung-cu-mini-khgai-7-tang-thang-may-o-to-vao-hang-xom-time-city-pr43086076,"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội","28,5 tỷ",99 m²,28 phòng,28 phòng,7 tầng,,,,,Sổ đỏ/ Sổ hồng,Full nội thất đẹp long lanh.
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-cu-1-phuong-gia-thuy/pho-dt-44m-mt-3-5m-6-tang-9-6-ty-thang-may-pr43085501,"Đường Nguyễn Văn Cừ, Phường Gia Thụy, Long Biên, Hà Nội","9,6 tỷ",44 m²,3 phòng,4 phòng,6 tầng,,,"3,5 m",3 m,Sổ đỏ/ Sổ hồng,Cơ bản.
https://batdongsan.com.vn/ban-nha-rieng-duong-phuc-loi-phuong-phuc-loi/ban-long-bien-60m2-x-6t-thang-may-gan-cho-vinhome-oto-chi-9-2-pr43087613,"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội","9,2 tỷ",60 m²,,,6 tầng,Đông - Nam,,"5,48 m",,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-tuan-phuong-nhan-chinh/can-ban-6-tang-vi-tri-dep-t-mp-thanh-xuan-kinh-doanh-sieu-vip-72m-mt-5m-57-ty-pr42599064,"Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội",57 tỷ,72 m²,6 phòng,6 phòng,6 tầng,Đông - Bắc,Đông - Bắc,5 m,20 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-pho-gia-quat-phuong-thuong-thanh-1/-dep-gan-chung-cu-homeland-dt51m2-4-tang-full-noi-that-7-65-ty-pr43085490,"Phố Gia Quất, Phường Thượng Thanh, Long Biên, Hà Nội","7,65 tỷ",51 m²,4 phòng,,4 tầng,,,5 m,3 m,Sổ đỏ/ Sổ hồng.,Đầy đủ.
https://batdongsan.com.vn/ban-dat-duong-nguyen-lam-1-phuong-phuc-dong/hiem-mat-pho-nga-tu-long-bien-dep-chi-hon-11-ty-pr43085338,"Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội","11,4 tỷ",33 m²,,,,,,"3,6 m",25 m,Sổ đỏ/ Sổ hồng.,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-lac-long-quan-phuong-xuan-la/ban-vi-tri-gan-uy-tay-ho-via-he-rong-sat-ho-tay-44m-3t-29-ty-pr42865510,"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội",29 tỷ,44 m²,3 phòng,3 phòng,3 tầng,,,"4,1 m",20 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-thinh-phuong-khuong-thuong/ban-45m-tai-dong-da-pr43086034,"Phố Thái Thịnh, Phường Khương Thượng, Đống Đa, Hà Nội","14,5 tỷ",45 m²,3 phòng,2 phòng,4 tầng,Đông - Nam,Tây - Nam,4 m,"4,5 m",Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-lam-1-phuong-phuc-dong/chu-huy-man-moi-32m2x6t-2-thoang-4-ty-hon-pr42835361,"Ngõ 56, Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội","4,8 tỷ",35 m²,5 phòng,5 phòng,6 tầng,,,,10 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-xa-thuy-xuan-tien/ban-tai-2000m2-chia-tach-4-lo-duong-o-to-pr42992435,"Thuỷ Xuân Tiên, Chương Mỹ, Hà Nội",Thỏa thuận,2.000 m²,,,,,,,4 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-thuong-thanh-phuong-thuong-thanh-1/-ngay-dau-pho-ngo-gia-tu-cau-chui-dep-55m2-mt-4-3m-hon-5-ty-lh-pr42865815,"Đường Thượng Thanh, Phường Thượng Thanh, Long Biên, Hà Nội","5,65 tỷ",55 m²,,,,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-quoc-viet-phuong-nghia-do-1/-ban-toa-9-tang-lo-goc-dt-130m2-x-mt-6-5m-gia-51-ty-pr43087601,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",51 tỷ,130 m²,,,,,,"6,5 m",10 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-lai-xa-xa-kim-chung-1/chinh-chu-can-ban-gap-nen-31m-o-hoai-duc-ngo-nong-30m-o-to-tranh-pr43086968,"Đường Lai Xá, Xã Kim Chung, Hoài Đức, Hà Nội",Thỏa thuận,31 m²,,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-thuong-thanh-phuong-thuong-thanh-1/-ngo-o-to-thong-dep-dan-xay-70m2x5t-mt-5m-cach-10m-ra-13-5m-hon-9-ty-pr42964086,"Đường Thượng Thanh, Phường Thượng Thanh, Long Biên, Hà Nội","9,95 tỷ",70 m²,4 phòng,4 phòng,5 tầng,,,5 m,3 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-nhan-phuong-cau-den/ban-chung-cu-mini-ngo-101-pho-xay-moi-hien-dai-khu-vuc-trung-tam-san-van-hanh-pr43085878,"Ngõ 101, Đường Thanh Nhàn, Phường Cầu Dền, Hai Bà Trưng, Hà Nội","12,8 tỷ",52 m²,11 phòng,11 phòng,5 tầng,Tây - Bắc,Tây - Bắc,"5,2 m",,Sổ đỏ/ Sổ hồng,Đầy Đủ Nội Thất
https://batdongsan.com.vn/ban-dat-duong-nguyen-lam-1-phuong-phuc-dong/-dep-vinhomes-long-bien-97m2-pr43087536,"Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội",Thỏa thuận,97 m²,,,,Tây - Bắc,,"6,3 m",6 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-phuc-tan-phuong-phuc-tan/45m2-x-4-ngu-cach-mat-pho-o-to-30m-ngo-3-gac-do-thong-thoang-sang-pr43085875,"Đường Phúc Tân, Phường Phúc Tân, Hoàn Kiếm, Hà Nội","6,9 tỷ",45 m²,4 phòng,3 phòng,4 tầng,,,"5,5 m",2 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-to-huu-phuong-la-khe-prj-khu-do-thi-moi-an-hung/b-tera-100m2-7-tg-mat-ha-dong-kinh-doh-sam-uat-pr42154448,"An Hưng, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","40,8 tỷ",100 m²,7 phòng,7 phòng,7 tầng,,,7 m,24 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-kho-nha-xuong-phuong-yen-nghia-1/ban-khu-cong-nghiep-ha-dong-pr21234599,"Phường Yên Nghĩa, Hà Đông, Hà Nội",Thỏa thuận,2.000 m²,,5 phòng,,,,44 m,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-van-quan-phuong-van-quan/ban-don-lap-lo-goc-viu-ho-ha-dong-hoan-thien-dep-vi-tri-g-kinh-doanh-sam-uat-pr42196365,"Đường Văn Quán, Phường Văn Quán, Hà Đông, Hà Nội",Thỏa thuận,250 m²,6 phòng,6 phòng,4 tầng,,,18 m,18 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-xa-an-khanh-4-prj-khu-a-d-geleximco-le-trong-tan/bn-240m2-gleximco-ngy-di-lo-thng-long-thong-vinsmrt-ty-mo-kinh-donh-sm-ut-pr42226198,"Khu A, D - Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Xã An Khánh, Huyện Hoài Đức, Hà Nội",42 tỷ,240 m²,6 phòng,6 phòng,4 tầng,,,10 m,18 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-nha-mat-pho-duong-xa-la-phuong-phuc-la/ban-7-tang-thang-may-18m-chan-chung-cu-khu-do-thi-ha-dong-kinh-doanh-sam-uat-pr41464811,"Đường Xa La, Phường Phúc La, Hà Đông, Hà Nội","15,5 tỷ",100 m²,7 phòng,5 phòng,7 tầng,,,5 m,18 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-duong-phu-dien-phuong-phu-dien/ban-tdc-pho-178m2-o-to-tranh-dung-do-via-he-5m-ngay-sat-tai-nguyen-moi-truong-pr43087573,"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",35 tỷ,178 m²,,,,,,"8,8 m",,,
https://batdongsan.com.vn/ban-nha-rieng-duong-bui-xuong-trach-phuong-khuong-dinh/ban-moi-5-tang-thang-may-hoan-thien-dep-o-to-do-cua-thanh-xuan-pr42976993,"Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội",Thỏa thuận,35 m²,4 phòng,4 phòng,5 tầng,,,"3,5 m",3 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-nguyen-thanh-binh-phuong-van-phuc-1-prj-tieu-khu-do-thi-moi-van-phuc/chinh-chu-ban-goc-3-mat-thoang-vi-tri-vang-trung-tam-ha-dong-gia-chi-232tr-m2-pr42900427,"Vạn Phúc - Simco Sông Đà, Phố Nguyễn Thanh Bình, Phường Vạn Phúc, Hà Đông, Hà Nội","42,95 tỷ","184,7 m²",10 phòng,9 phòng,4 tầng,Nam,Nam,30 m,18 m,Sổ đỏ/ Sổ hồng,Cơ bản
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-gap-6-2-ty-47m2-4pn-3wc-long-bien-ha-noi-pr42988484,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","6,2 tỷ",47 m²,4 phòng,3 phòng,5 tầng,Nam,,4 m,3 m,Sổ đỏ/ Sổ hồng,Không nội thất
https://batdongsan.com.vn/ban-nha-rieng-pho-xa-dan-phuong-kim-lien/ban-chung-cu-mini-cach-50m-ra-mat-17-ng-khep-kin-full-noi-that-doanh-thu-gan-1-ty-n-pr43087256,"Phố Xã Đàn, Phường Kim Liên, Đống Đa, Hà Nội","18,5 tỷ",63 m²,17 phòng,,7 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/chinh-chu-ban-shop-mat-sanh-chung-cu-cao-cap-gia-chi-8-ty-pr42890314,"Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội",8 tỷ,43 m²,,,,,,,,Hợp đồng mua bán,Cơ bản
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-vai-phuong-hang-bo/cuc-hiem-lo-goc-2-dt-98m-x-6t-thang-may-toa-lac-tai-co-hoan-kiem-trai-tim-thu-do-pr43087237,"Phố Hàng Vải, Phường Hàng Bồ, Hoàn Kiếm, Hà Nội",62 tỷ,98 m²,5 phòng,5 phòng,6 tầng,,,14 m,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-da-ton-prj-the-zurich-vinhomes-ocean-park/hang-hiem-shop-mat-sanh-ban-shop-de-chung-cu-vi-tri-doc-ton-pr42693230,"Dự án The Zurich - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội","11,5 tỷ",60 m²,,,,,,,,Hợp đồng mua bán,Cơ bản.
https://batdongsan.com.vn/ban-nha-mat-pho-duong-la-thanh-phuong-o-cho-dua/ban-lo-goc-gia-dau-tu-100m-mt6-1m-gia-31-ty-kinh-doanh-dinh-pr40595738,"Đường La Thành, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","36,9 tỷ",100 m²,2 phòng,1 phòng,1 tầng,,,"6,1 m",12 m,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-my-dinh-2-prj-flc-landmark-tower/em-ban-gap-t-dt-160m2-04pn-full-noi-that-dep-pr40488789,"Dự án FLC Landmark Tower, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","6,3 tỷ",124 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-my-dinh-2/ban-nam-tu-liem-62m2-4-ngu-noi-that-sin-gan-o-to-gia-12-6-ty-co-tl-pr43087084,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","12,6 tỷ",62 m²,3 phòng,4 phòng,5 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
https://batdongsan.com.vn/ban-dat-xa-duc-thuong/ban-khoang-400m-ra-tram-troi-khong-loi-phong-thuy-40m-3-2-ty-ngo-thong-pr42886473,"Xã Đức Thượng, Hoài Đức, Hà Nội","3,2 tỷ",40 m²,,,,,,,,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-hoa-dong-1-phuong-cu-khoi/lo-goc-mat-pho-122-6m2-kinh-doanh-dinh-dau-tu-sinh-loi-ngay-pr43087539,"Đường Hoa Động, Phường Cự Khối, Long Biên, Hà Nội","26,6 tỷ","122,6 m²",,,,Bắc,,28 m,17 m,Sổ đỏ/ Sổ hồng.,
https://batdongsan.com.vn/ban-dat-duong-di-trach-xa-di-trach/-nha-o-co-so-do-trach-pr42978802,"Đường Di Trạch, Xã Di Trạch, Hoài Đức, Hà Nội","5,2 tỷ",40 m²,,,,Đông - Bắc,,"4,2 m",5 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-nha-rieng-phuong-vinh-phuc/ban-ba-dinh-dt-86-8mx4-tang-mt5-m-gara-o-to-kinh-doanh-13-5ty-pr43064615,"Phường Vĩnh Phúc, Ba Đình, Hà Nội","13,5 tỷ","86,8 m²",3 phòng,3 phòng,4 tầng,Tây - Nam,,5 m,5 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-32-xa-hiep-thuan-1/em-chinh-chu-ban-98m2-ngay-chan-cau-phung-pr42656919,"Đường 32, Xã Hiệp Thuận, Phúc Thọ, Hà Nội","3,9 triệu/m²",91 m²,,,,Đông - Nam,,9 m,3 m,Sổ đỏ/ Sổ hồng,
https://batdongsan.com.vn/ban-dat-duong-32-xa-thanh-da/ban-tai-32-phuc-tho-ha-noi-35-trieu-m2-75-m2-chinh-chu-hot-pr43068670,"Đường 32, Xã Thanh Đa, Phúc Thọ, Hà Nội","2,64 tỷ",75 m²,,,,Đông - Nam,,"4,5 m",4 m,Sổ đỏ/ Sổ hồng,
