Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Pháp lý,Nội thất,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-nha-rieng-duong-tho-am-xa-lien-ninh/ban-5-1-ty-70m2-tai-thanh-tri-10-m-ra-o-to-tai-tranh-pr43084405,"Đường Thọ Am, Xã Liên Ninh, Thanh Trì, Hà Nội","5,1 tỷ",70 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,5 m,3 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-my-dinh-2-prj-flc-green-apartment/ban-cc-2-8-ty-45m2-2pn-2wc-noi-that-day-du-gia-sieu-hoi-pr43129343,"FLC Green Apartment, Phạm Hùng, Mỹ Đình 2, Nam Từ Liêm, Hà Nội","2,8 tỷ",45 m²,2 phòng,2 phòng,,Hợp đồng mua bán,,,,,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-an-khanh-4-prj-vinhomes-thang-long/b-bt-lo-goc-thg-khh-hoai-duc-ha-noi-17x-trieu-m2-178m2-pr43129578,"Vinhomes Thăng Long, An Khánh, Hoài Đức, Hà Nội",178 triệu/m²,175 m²,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-doi-can/toa-trung-tam-quan-ba-dinh-hn-lo-goc-150m2-8-tang-thang-may-mt-37m-nhinh-100-ty-pr42663518,"Phường Đội Cấn, Ba Đình, Hà Nội",110 tỷ,150 m²,8 phòng,10 phòng,8 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,37 m,30 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-tay-mo-prj-imperia-smart-city/toi-chinh-chu-chuyen-cho-lam-nen-ban-gap-2pn-64m2-toa-gia-4-2-ty-lh-pr42250598,"Dự án Imperia Smart City, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,9 tỷ",64 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-mat-pho-pho-nguyen-khac-can-phuong-trang-tien/ban-2-va-pham-su-manh-hoan-kiem-1126m2-2-tang-60m-gia-tt-pr42965788,"Phố Nguyễn Khắc Cần, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",Thỏa thuận,1.126 m²,,,2 tầng,Sổ đỏ/ Sổ hồng,,60 m,11 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-pho-kim-ma-phuong-kim-ma/ban-ccmn-ngo-169-68m-7-tang-lo-goc-15-phong-khep-kin-gia-19-85-ty-ba-dinh-pr43129575?c=d1,"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội","19,85 tỷ",68 m²,15 phòng,15 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-dat-xa-duc-tu/ban-tai-dong-anh-ha-noi-2-3-ty-anh-ha-noi-2-3-ty-45m2-co-hoi-dau-uy-tin-pr42349877,"Xã Dục Tú, Đông Anh, Hà Nội","2,5 tỷ",45 m²,,,,Sổ đỏ/ Sổ hồng,,"4,3 m","2,5 m",,
https://batdongsan.com.vn/ban-nha-rieng-duong-800a-phuong-nghia-do-1/ban-cau-giay-phan-lo-o-to-vao-8-tang-dt-47-6m2-pr42676596,"Đường 800A, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",19 tỷ,"47,6 m²",6 phòng,5 phòng,8 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,10 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-quang-an-2/ban-dat-tang-pho-vu-mien-tay-ho-o-to-5m-ra-ho-tay-165m2-mt-10m-nhinh-290tr-m2-pr42945812,"Phường Quảng An, Tây Hồ, Hà Nội",295 triệu/m²,165 m²,5 phòng,5 phòng,4 tầng,Sổ đỏ/ Sổ hồng,,10 m,6 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-cao-toc-thang-long-noi-bai-thi-tran-quang-minh-prj-khu-do-thi-quang-minh/7xtr-m-song-lap-viet-view-vuon-hoa-cuc-dep-tai-me-linh-hn-pr42504848,"Dự án KĐT Quang Minh, Đường Cao tốc Thăng Long Nội Bài, Thị trấn Quang Minh, Mê Linh, Hà Nội",Thỏa thuận,243 m²,,,3 tầng,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-trich-sai-phuong-thuy-khue/ban-ho-tay-tay-ho-hn-120m2-tien-9-2m-gia-tot-nhinh-100-ty-pr42910475,"Mặt phố Trích Sài, Mặt Hồ Tây, Tây Hồ, Hà Nội",Thỏa thuận,120 m²,10 phòng,8 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"9,2 m",20 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-linh-phuong-thach-ban-1-prj-elegant-park-villa-thach-ban/duy-nhat-1-can-vip-4-tang-140m2-mt-8m-pr43129563,"Elegant Park Villa Thạch Bàn, Cổ Linh, Thạch Bàn, Long Biên, Hà Nội","28,89 tỷ",140 m²,,,,Sổ đỏ/ Sổ hồng,,8 m,12 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-dong-phuong-giap-bat/chinh-chu-ban-gap-phan-lo-vip-5-tang-thang-may-o-kinh-doanh-vp-pr42689942,"Đường Kim Đồng, Phường Giáp Bát, Hoàng Mai, Hà Nội","21,5 tỷ",65 m²,5 phòng,6 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,5 m,5 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ho-tung-mau-phuong-dich-vong/ban-can-vu-120m2-48-ty-dong-tien-3-ty-nam-o-to-tranh-khu-dong-dan-sv-pr42734633,"Đường Hồ Tùng Mậu, Phường Dịch Vọng, Cầu Giấy, Hà Nội",28 tỷ,120 m²,,,9 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,7 m,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-duc-thuong-prj-dong-duong-residence/chinh-chu-em-ban-80m2-view-cong-vien-gia-chi-10-x-ty-ca-va-dat-pr42718198,"Đông Dương Residence, Quốc lộ 32, Đức Thượng, Hoài Đức, Hà Nội",11 tỷ,80 m²,5 phòng,4 phòng,5 tầng,Sổ đỏ/ Sổ hồng,,5 m,12 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-thong-nhat-complex/toi-muon-ban-tng-90m2-3-png-ngu-2-vs-ban-cong-huong-mat-day-du-noi-that-pr42992724,"Dự án Thống Nhất Complex, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","7,9 tỷ",90 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,,,,Đông - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-kim-hoa-1-prj-khu-do-thi-kim-hoa/chinh-chu-can-ban-can-bt-300m2-bao-gom-ca-tho-me-linh-hn-lh-pr43090291,"Dự án Khu đô thị Kim Hoa, Xã Kim Hoa, Mê Linh, Hà Nội",Thỏa thuận,300 m²,,,,Sổ đỏ/ Sổ hồng,,15 m,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/ban-dong-da-hn-mat-tien-gan-7m-60m2-6-tang-2-o-to-vao-gia-nhinh-19-ty-pr42885955,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội","19,5 tỷ",65 m²,5 phòng,5 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,"6,8 m",8 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-cao-toc-thang-long-noi-bai-thi-tran-quang-minh-prj-khu-do-thi-quang-minh/6xtr-m-chinh-chu-bt-dep-du-an-viet-kdt-ml-hn-pr42715128,"Dự án KĐT Quang Minh, Đường Cao tốc Thăng Long Nội Bài, Thị trấn Quang Minh, Mê Linh, Hà Nội",Thỏa thuận,400 m²,4 phòng,,3 tầng,Sổ đỏ/ Sổ hồng.,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-dinh-prj-n01-t1-ngoai-giao-doan/ban-n01t1-view-dep-full-do-gia-tot-lh-em-trang-moi-anh-chi-xem-nha-pr42907883,"Dự án N01-T1 Ngoại Giao Đoàn, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","12,5 tỷ",133 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-giay-phuong-quan-hoa-prj-cau-giay-center-point/chuyen-cong-tac-ban-gap-110-55m2-2-ngu-1-ve-sinh-day-du-noi-that-xin-dep-pr43028890,"Cầu Giấy Center Point, 110, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội","5,2 tỷ",55 m²,2 phòng,1 phòng,,Sổ đỏ/ Sổ hồng,"Đầy đủ Nhà mới, nội thất đầy đủ, chủ mới chủ việc về ở.",,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-bien-giang-phuong-bien-giang/ban-5-tang-moi-lo-goc-3-thoang-o-to-nho-ha-dong-34m2-mat-tien-5m-nhinh-4-ty-pr41828577,"Đường Biên Giang, Phường Biên Giang, Hà Đông, Hà Nội","4,25 tỷ",34 m²,3 phòng,4 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,5 m,5 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-nhan-chinh-prj-the-legend-tower-109-nguyen-tuan/toi-ban-72-5m2-toa-a-ban-cong-dong-nam-gia-3-ty-lh-0965551255-pr27664047,"Dự án Legend Tower 109 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội",7 tỷ,78 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,,,,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-pho-linh-lang-phuong-cong-vi/gap-ban-lo-goc-gan-o-to-ngo-ba-gac-phan-lo-dt-73m2-5-tang-pr42933667,"Phố Linh Lang, Phường Cống Vị, Ba Đình, Hà Nội","17,9 tỷ",73 m²,5 phòng,,5 tầng,Sổ đỏ/ Sổ hồng,,5 m,,,
https://batdongsan.com.vn/ban-dat-duong-co-duong-xa-tien-duong/chinh-chu-ban-dong-anh-ha-noi-3-96-ty-40-m2-thap-hon-thi-truong-100-trieu-pr43129312,"Đường Cổ Dương, Xã Tiên Dương, Đông Anh, Hà Nội","3,96 tỷ",40 m²,,,,Sổ đỏ/ Sổ hồng (sử dụng chung),,"4,59 m",5 m,Nam,
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-can-phuong-doi-can/ban-pho-38-5m2x4-tang-full-noi-that-2-mat-sieuthoang-ngo-rong-thoang-pho-cach-50m-pr43099850,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội","9,35 tỷ","38,5 m²",3 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,3 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-n04-kdt-dong-nam-tran-duy-hung/ban-tai-128m-3-ngu-2-ve-sinh-view-thoang-hang-hiem-pr42977419,"Dự án N04 Trần Duy Hưng, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội",85 triệu/m²,128 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/ban-4pn-3vs-truc-05-145m2-gardenia-pr43129310,"Vinhomes Gardenia, Hàm Nghi, Cầu Diễn, Nam Từ Liêm, Hà Nội",13 tỷ,143 m²,4 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-dat-duong-ngoc-thuy-phuong-ngoc-thuy/ban-tdc-phan-lo-o-to-tranh-via-he-kinh-doanh-gan-cong-vien-nhinh-10-ty-pr38989888,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","8,3 tỷ",55 m²,,,,Hợp đồng mua bán.,,"4,2 m",,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-khay-phuong-trang-tien/chinh-chu-ban-hoan-kiem-85m2-mt-9m-1-so-vuong-gia-tot-pr41999332,"Phố Hàng Khay, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",Thỏa thuận,85 m²,3 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,9 m,50 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-thuong/cuc-hiem-dong-da-phan-lo-o-to-thang-may-dan-xay-chac-chan-6t-65m2-pr41815184,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội","18,8 tỷ",65 m²,5 phòng,,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-chanh-phuong-trung-hoa-4-prj-vimeco-ii-nguyen-chanh/muon-ban-nhanh-goc-130m2-3-ngu-3-ve-sinh-day-du-noi-that-nhap-khau-pr42979146,"Dự án Vimeco II - Nguyễn Chánh, Đường Nguyễn Chánh, Phường Trung Hòa, Cầu Giấy, Hà Nội",75 triệu/m²,130 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-phu-phuong-van-quan/ban-chan-cau-g-48m2-4-tang-phan-lo-dan-cu-dong-duc-dan-tri-cao-gia-8-5-ty-pr42970608,"Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội","8,5 tỷ",48 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-trung-phung-phuong-nam-dong/-2t-cu-can-goc-mp-xa-dan-via-he-rong-kd-sam-uat-ngay-dem-dt-71m-mt-4m-no-hau-33-5-ty-pr42164309,"Đường Trung Phụng, Phường Nam Đồng, Đống Đa, Hà Nội","33,5 tỷ",71 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,15 m,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-huu-huan-phuong-ly-thai-to/hiem-ban-2-hang-muoi-hoan-kiem-hn-102m2-mt-6m-gia-tren-100-ty-pr42834751,"Đường Nguyễn Hữu Huân, Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội",Thỏa thuận,102 m²,6 phòng,6 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,30 m,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ba-la-phuong-phu-lam-1/n-5-tang-khu-dv-man-boi-ngay-nga-dt-50m-gan-dh-dai-nam-gia-11-3-ty-pr42872229,"Đường Ba La, Phường Phú Lãm, Hà Đông, Hà Nội","11,3 tỷ",60 m²,4 phòng,4 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,10 m,,
https://batdongsan.com.vn/ban-dat-pho-hong-tien-phuong-ngoc-thuy/ban-mp-via-he-da-bong-kinh-doanh-dinh-2-mat-gia-dau-tu-nhinh-34-ty-pr40812328,"Phố Hồng Tiến, Phường Ngọc Thụy, Long Biên, Hà Nội","20,5 tỷ",42 m²,,,,Sổ đỏ/ Sổ hồng.,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-loc-phuong-mo-lao/ban-lien-ke-2-tang-60m2-lo-goc-mat-tien-9m-via-he-rong-kinh-doanh-cuc-dep-gia-15-5-ty-pr43085199,"Đường Nguyễn Văn Lộc, Phường Mỗ Lao, Hà Đông, Hà Nội","15,5 tỷ",60 m²,2 phòng,2 phòng,2 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,9 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-kien-hung-prj-mipec-city-view/giam-100tr-ban-gap-63m2-2pn-cc-full-do-ban-cong-dn-nhinh-3-ty-pr43129060,"Mipec City View, Kiến Hưng, Hà Đông, Hà Nội",Thỏa thuận,63 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-dong-phuong-giap-bat/ban-phan-lo-oto-to-via-he-da-bong-69m-6-tang-chi-hon-14-khong-co-can-thu-2-pr43129298,"Đường Kim Đồng, Phường Giáp Bát, Hoàng Mai, Hà Nội","14,8 tỷ",69 m²,,,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,5 m,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-la-khe-prj-an-khang-villa/top-can-view-ho-vip-nhat-kdtm-noi-nam-cuong-180-400m2-gia-tot-nhat-thi-truong-pr42830641,"Dự án An Khang Villa, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","69,5 tỷ",225 m²,,,4 tầng,Sổ đỏ/ Sổ hồng,Không nội thất,,40 m,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-khat-chan-phuong-bach-dang/19-5-ty-vi-tri-dep-ko-vuong-cau-via-he-rong-kd-sam-uat-hai-thoang-pr40996664,"Đường Trần Khát Chân, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội",19 tỷ,34 m²,3 phòng,3 phòng,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,35 m",20 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-dich-vong/sieu-moi-phan-lo-thang-may-o-to-vao-o-suong-ngay-58m2-6t-pr41401035,"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",15 tỷ,58 m²,,,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-tan-lap-24-prj-khu-do-thi-moi-tan-tay-do/cc-em-can-tien-ra-hang-gap-gan-vin-ng-tien-180tr-gia-chi-tu-112tr-m2-pr42675119,"Dự án Tân Tây Đô, Đường Quốc lộ 32, Xã Tân Lập, Đan Phượng, Hà Nội","13,3 tỷ",80 m²,4 phòng,4 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Không nội thất,5 m,12 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-giang-van-minh-phuong-kim-ma/toa-6t-thang-y-p-lo-vip-ngo-thong-oto-kd-dt-52m-mt-4-3m-gia-20-6-ty-pr42273862,"Đường Giang Văn Minh, Phường Kim Mã, Ba Đình, Hà Nội","20,5 tỷ",52 m²,8 phòng,5 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Nội thất cao cấp,"4,13 m",5 m,,
https://batdongsan.com.vn/ban-nha-rieng-pho-nghia-do-phuong-nghia-do-1/ban-2-o-to-tranh-via-he-ngo-thong-cong-vien-o-ngay-n-tet-cho-thue-50m2-6t-pr42017189,"Phố Nghĩa Đô, Phường Nghĩa Đô, Cầu Giấy, Hà Nội ko",15 tỷ,55 m²,,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-la-khe-prj-khu-do-thi-moi-an-hung/chu-gui-b-05-c-bt-240-500m2-view-ho-dieu-hoa-sinh-tot-gia-tot-nhat-truong-pr40878097,"Dự án An Hưng, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",62 tỷ,376 m²,,,4 tầng,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-dai-nghia-phuong-bach-khoa/-5t-khu-p-lo-oto-do-sat-kd-tot-dt-47m-mt-3-5m-gia-12-7-ty-pr41978805,"Phố Trần Đại Nghĩa, Phường Bách Khoa, Hai Bà Trưng, Hà Nội","12,5 tỷ",47 m²,5 phòng,4 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Nội thất cao cấp,"3,52 m",5 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-vinhomes-smart-city/ban-1n-the-opy-nha-chuan-bi-ban-giao-cua-chu-dau-tu-singapore-pr43129289,"Vinhomes Smart City , Tây Mỗ, Nam Từ Liêm, Hà Nội","3,38 tỷ",45 m²,1 phòng,1 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-mat-pho-pho-pho-hue-phuong-hang-bai/ban-hoan-kiem-ha-noi-1-so-vuong-90m2-8m-tien-o-to-tranh-2-chieu-nhinh-60-ty-pr42593458,"Phố Phố Huế, Phường Hàng Bài, Hoàn Kiếm, Hà Nội",Thỏa thuận,90 m²,3 phòng,3 phòng,3 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,8 m,10 m,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-goldseason/ban-47-58m2-2-png-ngu-view-tang-full-noi-that-gia-n-5-ty-pr43034897,"GoldSeason, 47, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","5,8 tỷ",58 m²,2 phòng,1 phòng,,Sổ đỏ/ Sổ hồng,Full nội thất,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-giang-van-minh-phuong-doi-can/sieu-hiem-thong-pho-o-to-phan-lo-77m2-5t-pr41456519,"Đường Giang Văn Minh, Phường Đội Cấn, Ba Đình, Hà Nội",21 tỷ,77 m²,,,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,8 m",,,
https://batdongsan.com.vn/ban-dat-xa-minh-quang/ban-tai-ba-vi-ha-noi-gia-thoa-thuan-dien-tich-2143m2-pr42776016,"Minh Quang, Ba Vì, Hà Nội",Thỏa thuận,2.143 m²,,,,,,,10 m,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-huu-tho-phuong-hoang-liet/hiem-ho-linh-dam-158m2-mt-15m-6-tang-thang-may-nhinh-150-ty-pr42006363,"Đường Nguyễn Hữu Thọ, Linh Đàm, Hoàng Mai, Hà Nội",Thỏa thuận,150 m²,6 phòng,8 phòng,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,15 m,40 m,,
https://batdongsan.com.vn/ban-nha-rieng-pho-kim-ma-phuong-kim-ma/anh-hung-ban-o-to-thong-sat-sieu-rong-sieu-re-6t-78m2-pr41455856,"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội",20 tỷ,75 m²,,,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-doi-can-phuong-doi-can/dung-tim-nua-da-co-40m2-4t-day-a-pr40900059,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",22 tỷ,102 m²,3 phòng,,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-dat-duong-trau-quy-thi-tran-trau-quy/nhinh-4-ty-co-lo-45m2-gia-lam-sieu-hiem-gia-dau-tu-hang-xom-vinhome-can-ban-gap-pr43129506,"Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","4,4 tỷ",45 m²,,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-giang-van-minh-phuong-giang-vo/can-tien-ban-gap-doi-can-phan-lo-o-to-thong-cac-nga-3-loi-vao-75m2-6t-pr42645623,"Đường Giang Văn Minh, Phường Giảng Võ, Ba Đình, Hà Nội",20 tỷ,75 m²,4 phòng,,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-ma-phuong-hang-ma/ban-hoan-kiem-hn-1-so-vuong-5-tang-thue-720tr-nam-dt-48m2-nhinh-40-ty-pr42539338,"Phố Hàng Mã, Phường Hàng Mã, Hoàn Kiếm, Hà Nội","42,8 tỷ",48 m²,6 phòng,6 phòng,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,5 m",40 m,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-thai-tong-phuong-dich-vong-hau/hoa-mp-148-ty-186m-8-tang-mt-15m-lo-goc-3-thoang-pr43129500,"Đường Trần Thái Tông, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",148 tỷ,186 m²,,,8 tầng,Sổ đỏ/ Sổ hồng,,15 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-goldseason/chinh-chu-ban-2pn-dt-64-88m2-o-47-gia-2-ty-lh-0932392256-pr25387453,"Dự án GoldSeason, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",6 tỷ,"68,2 m²",2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,,,,Tây - Nam,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-duong-dinh-nghe-phuong-yen-hoa-2-prj-khu-do-thi-yen-hoa/-ban-gap-hh1-cau-giay-100m2-full-san-go-san-so-sang-ten-ngay-pr42857221,"Dự án Yên Hòa, Đường Dương Đình Nghệ, Phường Yên Hòa, Cầu Giấy, Hà Nội",6 tỷ,100 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-hoang-ton-phuong-phu-thuong-1-prj-d-el-dorado/ban-3pn-view-tay-tan-ang-minh-so-lau-dai-gia-chi-9-8-ty-bp-dau-tu-pr43023492,"D’. El Dorado, Nguyễn Hoàng Tôn, Phú Thượng, Tây Hồ, Hà Nội","9,8 tỷ",86 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-dat-xa-dong-hoi/-nen-tai-anh-ha-noi-gia-uu-dai-9-9-ty-90m2-pr41985533,"Xã Đông Hội, Đông Anh, Hà Nội","11,7 tỷ",90 m²,,,,Sổ đỏ/ Sổ hồng.,,"6,8 m",3 m,,
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-quoc-hoan-phuong-nghia-tan-3/ban-phan-lo-nguyen-phong-sac-o-to-tranh-moi-o-ngay-gara-van-phong-65m2-6t-17-5ty-pr43027563,"Phố Trần Quốc Hoàn, Phường Nghĩa Tân, Cầu Giấy, Hà Nội","16,5 tỷ",65 m²,,,5 tầng,Sổ đỏ/ Sổ hồng,,,,,
