Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Pháp lý,Nội thất,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-huu-duc-phuong-xuan-phuong-prj-hateco-green-city/-co-102-ban-song-lap-kdt-130mx4t-mt-10m-gan-vuon-hoa-20ty-oto-tranh-pr42018708,"Dự án Hateco Green City, Đường Trần Hữu Dực, Phường Xuân Phương, Nam Từ Liêm, Hà Nội.",20 tỷ,130 m²,5 phòng,5 phòng,4 tầng,10 m,13 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-duy-tan-phuong-dich-vong-prj-ha-do-park-view/-duplex-ban-310m-4pn-gia-18-ty-dang-cap-slot-oto-gan-cv-cau-giay-pr42831034,"Dự án Ha Do Park View, Đường Duy Tân, Phường Dịch Vọng, Cầu Giấy, Hà Nội",18 tỷ,310 m²,4 phòng,4 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-yen-hoa-2/-khach-san-ban-phan-lo-80mx7t-mt-7m-oto-tranh-18pn-200tr-1-thang-30-ty-cau-giay-pr42973781,"Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội",30 tỷ,80 m²,18 phòng,19 phòng,7 tầng,7 m,15 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-pho-do-quang-phuong-trung-hoa-4/-khach-san-ban-phan-lo-80mx7t-mt-7m-oto-tranh-18pn-200tr-1-thang-30-ty-cau-giay-pr42973813,"Phố Đỗ Quang, Phường Trung Hòa, Cầu Giấy, Hà Nội",30 tỷ,80 m²,18 phòng,19 phòng,7 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-thuong/-thang-may-ban-phan-lo-51mx5t-oto-tranh-via-he-kdvp-so-vuong-16-2-ty-dong-da-pr42974381,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội","16,2 tỷ",51 m²,6 phòng,5 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thai-phuong-khuong-mai/hiem-lam-can-ho-dong-tien-6-tang-thang-may-9-can-ho-studio-doanh-thu-50tr-1-th-pr43096699,"Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội","13,6 tỷ",65 m²,,,6 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất cao cấp.,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-70-2-phuong-dai-mo-prj-flc-garden-city/ban-goc-thuong-mai-71m2-toa-hh4-city-pr42921323,"FLC Garden City, Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội","3,7 tỷ",71 m²,3 phòng,2 phòng,,,,Hợp đồng mua bán,Cơ bản,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bat-khoi-phuong-thach-ban-1/-537-phan-lo-quan-doi-oto-tranh-via-he-kinh-doanh-nhinh-17-ty-pr41135267,"537, Đường Bát Khối, Phường Thạch Bàn, Long Biên, Hà Nội","16,9 tỷ",80 m²,4 phòng,4 phòng,4 tầng,"6,7 m",,,6.7m.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-viet-xuan-phuong-khuong-mai/ban-dai-ta-ve-huu-15-5-ty-45-m-tai-thanh-phan-lo-o-to-pr43095732,"Đường Nguyễn Viết Xuân, Phường Khương Mai, Thanh Xuân, Hà Nội","15,5 tỷ",45 m²,4 phòng,4 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-phung-hung-1-phuong-phuc-la-prj-khu-do-thi-moi-xa-la/gia-chu-ban-gap-giam-gia-chao-86m-4-ngu-2-vs-tai-toa-hemisco-ha-dong-day-du-noi-that-pr43096693,"Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội","3,49 tỷ",75 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,"Cơ bản Tủ bếp, 3 tủ quần áo, giường tầng, bàn học, bàn ghế phòng khách, 3 điều hòa, máy giặt Electrolux, tủ lạnh Hitachi, đầy đủ thiết bị hiện đại.",,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huy-tuong-phuong-thanh-xuan-trung-prj-hapulico-complex/ban-3pn-dt-118m2-toa-17t1-gia-4-8-ty-lh-0932392256-pr37305123,"Dự án Hapulico Complex, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","6,5 tỷ",102 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-duong-dong-me-phuong-me-tri/mat-pho-lon-vi-he-da-bong-tuyet-thong-thuong-cac-khu-do-thi-lon-xay-buiding-dang-cap-pr43096675,"Đường Đồng Me, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Thỏa thuận,161 m²,,,,"6,5 m",40 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-ha-phuong-ngoc-ha/chinh-chu-ban-50m2-2-tang-oto-do-cua-vi-tri-trung-tam-ba-dinh-pr42992671,"Đường Ngọc Hà, Phường Ngọc Hà, Ba Đình, Hà Nội","8,95 tỷ",50 m²,2 phòng,2 phòng,2 tầng,"3,5 m",4 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-khuong-dinh-phuong-khuong-dinh/ga-de-trung-vang-chi-hon-10-ty-dt-thanh-xuan-12-phong-khep-kin-thu-p-60tr-1-th-pr43096662,"Đường Khương Đình, Phường Khương Đình, Thanh Xuân, Hà Nội","10,9 tỷ",47 m²,12 phòng,,7 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-kham-thien-phuong-o-cho-dua/re-nhat-lang-129m2-chi-398tr-m-ma-vi-tri-dep-va-no-hau-pr42888258,"Phố Khâm Thiên, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",51 tỷ,129 m²,4 phòng,4 phòng,4 tầng,4 m,20 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-ngoc-nai-phuong-khuong-mai/-mat-pho-12-5-ty-53m2-dep-xuat-sac-pr42839087,"Đường Nguyễn Ngọc Nại, Phường Khương Mai, Thanh Xuân, Hà Nội","12,5 tỷ",53 m²,4 phòng,2 phòng,3 tầng,"3,5 m",5 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-la-phuong-xuan-tao-prj-kosmo-tay-ho/sieu-pham-4pn-dang-cap-nhat-ban-pr43094378,"Dự án Kosmo Tây Hồ, Đường Xuân La, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",Thỏa thuận,181 m²,4 phòng,3 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-mat-pho-pho-lieu-giai-phuong-kim-ma/6-tang-co-ham-vip-ba-dinh-85m2-mt-5m-no-hau-ma-pr42490404,"Phố Liễu Giai, Phường Kim Mã, Ba Đình, Hà Nội",54 tỷ,85 m²,6 phòng,6 phòng,6 tầng,5 m,10 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-xuan-la/ban-58m2-7-tang-mat-tien-5m-oto-do-cua-24-24-dep-thang-may-pr42702793,"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội","21,3 tỷ",58 m²,7 phòng,7 phòng,7 tầng,5 m,6 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hoang-sam-phuong-nghia-do-1/doc-nhat-duy-nhat-lo-goc-3-t-kinh-doanh-da-nganh-thang-may-xin-pr43096645,"Phố Hoàng Sâm, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",42 tỷ,80 m²,10 phòng,8 phòng,8 tầng,,10 m,Sổ đỏ/ Sổ hồng,Đầy đủ,Đông,
https://batdongsan.com.vn/ban-dat-xa-tan-tien-16/ban-127-3-tai-van-pr43096585,"Xã Tân Tiến, Chương Mỹ, Hà Nội","1,6 tỷ","127,3 m²",,,,"6,9 m",50 m,Giấy tờ ủy ban,,Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/nha-toa-ct4a1-bac-76-m2-lo-goc-huong-dong-nam-pr42954381,"Dự án KĐT Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội","4,4 tỷ",76 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Không nội thất.,,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/-hiem-dep-7-tang-thang-may-kinh-doanh-full-noi-that-dan-xay-o-ngay-chi-17-ty-500-pr42993173,"Him Lam Vạn Phúc, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội","17,5 tỷ",46 m²,4 phòng,6 phòng,7 tầng,"4,1 m",10 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ham-nghi-phuong-my-dinh-2-prj-mon-city/mua-ban-cuc-ky-dang-cap-vi-tri-vang-danh-cho-dau-tu-thong-thai-duy-t-1-can-pr43096583,"Mon City, Hàm Nghi, Mỹ Đình 2, Nam Từ Liêm, Hà Nội","39,5 tỷ",86 m²,,,6 tầng,6 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-hoa-tham-phuong-buoi/dep-qua-pho-6-tang-thang-may-lo-goc-gan-pho-noi-that-dinh-pr42062780,"Đường Hoàng Hoa Thám, Phường Bưởi, Tây Hồ, Hà Nội","8,5 tỷ",50 m²,4 phòng,,6 tầng,,,Sổ đỏ,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-dai-nghia-phuong-dong-tam/ban-phan-lo-104m-4-tang-dan-xay-o-to-h-gia-chao-25-ty-pr43096635,"Phố Trần Đại Nghĩa, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",25 tỷ,104 m²,7 phòng,6 phòng,4 tầng,"4,6 m",5 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-hoang-ton-phuong-xuan-la/ban-tay-ho-200m2-mt-12-5m-190-ty-via-he-da-bong-xay-building-pr43096582,"đường Nguyễn Hoàng Tôn, Phường Xuân La, Tây Hồ, Hà Nội",190 tỷ,200 m²,,,1 tầng,"12,5 m",30 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-kim-ma-phuong-kim-ma/sieu-hiem-phan-lo-thang-y-gan-o-to-gan-full-do-thoang-sang-o-suong-pr41815283,"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội","7,4 tỷ",43 m²,4 phòng,,7 tầng,,,Sổ đỏ/ Sổ hồng,Full nội thất.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-khue-phuong-thuy-khue/sieu-dep-pho-o-to-do-cong-sat-pho-noi-that-dep-o-luon-pr42860227,"Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội",9 tỷ,54 m²,6 phòng,,5 tầng,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-phao-dai-lang-phuong-lang-thuong/ban-gap-33m2-so-do-chinh-chu-vi-tri-dinh-gan-ngoai-gia-chi-7-8-ty-pr42908593,"Phố Pháo Đài Láng, Phường Láng Thượng, Đống Đa, Hà Nội","7,8 tỷ",33 m²,4 phòng,,,"3,5 m",,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-dat-xa-nguyen-khe/ban-lo-dau-gia-x2-dong-anh-ha-noi-pr42799984,"Xã Nguyên Khê, Đông Anh, Hà Nội",151 triệu/m²,"75,65 m²",,,,"5,5 m",12 m,Sổ đỏ/ Sổ hồng,,Tây - Bắc,
https://batdongsan.com.vn/ban-nha-rieng-duong-giai-phong-phuong-hoang-liet/hoa-hau-lo-goc-ba-mat-thoang-thang-may-kinh-doanh-buon-ban-sam-uat-pr43096551,"Đường Giải Phóng, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","17,5 tỷ",58 m²,7 phòng,,6 tầng,,,,,,
https://batdongsan.com.vn/ban-dat-duong-nguyen-lam-1-phuong-phuc-dong/-chu-huy-man-mat-tien-rong-o-to-hiem-pr43096606,"Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội","12,4 tỷ",72 m²,,,,5 m,,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tu-dinh-phuong-long-bien/ha-soc-500tr-lo-goc-5-tang-dep-aeon-o-to-tranh-kinh-doanh-12ty-nhinh-pr43096601,"Đường Tư Đình, Phường Long Biên, Long Biên, Hà Nội",Thỏa thuận,39 m²,3 phòng,4 phòng,5 tầng,,,Sổ đỏ,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-giang-bien-phuong-giang-bien-1/ban-moi-sieu-dep-6-tang-dan-xay-thang-may-75m2-mt-7m-kd-22ty-pr43096598,"Đường Giang Biên, Phường Giang Biên, Long Biên, Hà Nội",22 tỷ,75 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/ban-kiot-chung-cu-tang-1-kdt-100m2-gia-6-1-ty-kinh-doanh-cho-thue-25tr-th-pr42339223,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội","6,1 tỷ",100 m²,2 phòng,1 phòng,1 tầng,,,Sổ đỏ/ Sổ hồng.,,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nghiem-xuan-yem-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/ban-kiot-tang-1-chung-cu-canh-kdt-80m2-gia-re-kinh-doanh-pr42339077,"Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội","6,2 tỷ",80 m²,2 phòng,1 phòng,1 tầng,,20 m,Sổ đỏ/ Sổ hồng,Đầy đủ.,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vu-pham-ham-phuong-trung-hoa-4-prj-hdi-homes-vu-pham-ham/ban-mac-thai-tong-cau-giay-161m2-cuc-dep-pr42597910,"Dự án HDI Homes Vũ Phạm Hàm, 29 Vũ Phạm Hàm, Phường Trung Hòa, Cầu Giấy, Hà Nội",54 tỷ,161 m²,5 phòng,5 phòng,5 tầng,8 m,24 m,Sổ đỏ/ Sổ hồng.,Không nội thất.,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-khuong-mai/-co-102-thanh-xuan-gara-o-to-phan-lo-quan-doi-kinh-doanh-dt-42m-x6t-mt-5m-gia-12-ty-pr43096572,"Phường Khương Mai, Thanh Xuân, Hà Nội",12 tỷ,42 m²,5 phòng,4 phòng,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-me-tri-ha-phuong-me-tri/ban-tai-kdt-gia-thoa-thuan-34-m2-4pn-4wc-5-tang-pr41970943,"Đường Mễ Trì Hạ, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.",Thỏa thuận,34 m²,4 phòng,4 phòng,5 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-to-vinh-dien-phuong-khuong-mai/-lo-goc-4-thoang-tich-65m-x-3t-mt5-3m-gia-13-ty-hon-o-lui-cua-098938824-pr42492952,"Đường Tô Vĩnh Diện, Phường Khương Mai, Thanh Xuân, Hà Nội","13,3 tỷ",65 m²,4 phòng,2 phòng,3 tầng,"5,3 m",,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-phuong-me-tri-prj-khu-do-thi-me-tri-thuong/ban-can-con-sot-lai-tai-kdt-rong-oto-tranh-dung-2-thoang-pr41138620,"Dự án Mễ Trì Thượng, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","20,7 tỷ",76 m²,4 phòng,3 phòng,4 tầng,"4,4 m",7 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-pho-nguy-nhu-kon-tum_1-phuong-nhan-chinh/-tum-khuat-duy-tien-nguyen-tuan-dien-tich-50m-x-4-tang-khu-phan-lo-dan-tri-pr43096559,"Phố Ngụy Như Kon Tum, Phường Nhân Chính, Thanh Xuân, Hà Nội","16,5 tỷ",50 m²,4 phòng,3 phòng,4 tầng,"4,5 m",,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-van-phuc-1/ban-5-tang-thang-may-noi-that-sin-nhinh-8-ty-pr43072558,"Phường Vạn Phúc, Hà Đông, Hà Nội",Thỏa thuận,30 m²,3 phòng,5 phòng,5 tầng,"4,2 m","2,8 m",Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-thanh-xuan-trung-prj-golden-land/-110m-3n2vs-6-ty-275-tang-huong-mat-o966769078-pr42975880,"Golden Land, 275, Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",6 tỷ,110 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-quan-nhan-phuong-trung-hoa-4/phan-lo-o-to-tranh-vi-he-khu-dan-tri-hiem-ban-dien-tich-65m-x-5-tang-mt5-5m-gia-23-ty-pr42890106,"Phố Quan Nhân, Phường Trung Hòa, Cầu Giấy, Hà Nội",23 tỷ,65 m²,5 phòng,4 phòng,5 tầng,"5,5 m",,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-quoc-toan-phuong-tran-hung-dao/ban-hoan-kiem-100m2-x-4-tang-mt-7m-53-ty-pr40816210,"Đường Trần Quốc Toản, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",67 tỷ,100 m²,,,4 tầng,"7,5 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-dt-429-xa-dong-tam-7/chi-1-ty-so-huu-ngay-so-do-tai-ha-noi-pr43092180,"Đường ĐT 429, Xã Đồng Tâm, Mỹ Đức, Hà Nội",1 tỷ,113 m²,,,,5 m,5 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-xa-dan-phuong-nam-dong/ban-toa-da-8-tang-thang-may-via-he-147m2-tien-rong-6-3m-170-ty-pr43096524,"Phố Xã Đàn, Phường Nam Đồng, Đống Đa, Hà Nội",170 tỷ,147 m²,,,9 tầng,"6,3 m",,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-kim-dong-phuong-giap-bat/ban-phan-lo-pho-5-tang-o-ngay-truoc-san-rong-gia-15-2-ty-pr43096450,"Đường Kim Đồng, Phường Giáp Bát, Hoàng Mai, Hà Nội","15,2 tỷ",40 m²,6 phòng,,5 tầng,"3,8 m",,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-lam-ha-1-phuong-bo-de/-8-tang-tng-may-ga-ra-o-to-full-noi-tt-sang-xin-min-nhinh-18-ty-pr43096517,"Đường Lâm Hạ, Phường Bồ Đề, Long Biên, Hà Nội","18,5 tỷ",46 m²,,,8 tầng,,,Sổ đỏ/ Sổ hồng,Full.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-mai-phuong-hoang-van-thu-4/-dep-45m-thang-may-ngo-rong-kinh-doanh-7-52-ty-pr41809115,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","7,52 tỷ",45 m²,5 phòng,6 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-truc-phuong-dai-mo/ban-o-to-sat-cua-canh-le-quang-dao-39m-x-5t-nhinh-5-ty-pr42262386,"Đường Ngọc Trục, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,39 m²,4 phòng,4 phòng,5 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-chi-cong-phuong-nghia-do-1/ban-cau-giay-lo-goc-76-phong-full-o-to-tranh-176m-x-9-tang-gia-72-ty-pr42833067,"Đường Võ Chí Công, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",82 tỷ,176 m²,76 phòng,77 phòng,9 tầng,8 m,8 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-khat-chan-phuong-cau-den/-dep-moi-tinh-thang-may-tai-pho-50m-x6-tang-hon-10-ty-pr43096433,"Đường Trần Khát Chân, Phường Cầu Dền, Hai Bà Trưng, Hà Nội","10,8 tỷ",50 m²,4 phòng,5 phòng,6 tầng,5 m,3 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ho-tai-trau-phuong-ngoc-lam-2/mat-54m2-8-tang-thang-may-xay-moi-pr42905022,"Đường Hồ Tai Trâu, Phường Ngọc Lâm, Long Biên, Hà Nội","24,8 tỷ",54 m²,,,8 tầng,,,Sổ đỏ/ Sổ hồng,Full.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-lam-phuong-ngoc-lam-2/-5-tang-moi-mat-ho-vuon-hoa-o-to-tranh-nhinh-12-ti-pr42905087,"Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội","12,3 tỷ",37 m²,3 phòng,,,5 m,,Sổ đỏ/ Sổ hồng,Full.,,
https://batdongsan.com.vn/ban-nha-rieng-pho-dai-la-phuong-dong-tam/ban-50m2-tai-11-5-ty-ngo-rong-4pn-3wc-hai-ba-trung-ha-noi-pr43096428,"Phố Đại La, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội","11,5 tỷ",50 m²,4 phòng,3 phòng,4 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,,Nam,
https://batdongsan.com.vn/ban-dat-phuong-my-dinh-1/chinh-chu-lo-dt-115m2-1-phu-hop-xay-ccmn-gia-hop-ly-16-x-ty-lh-pr42675951,"Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",16 tỷ,115 m²,,,,,,Sổ đỏ,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-dai-nghia-phuong-tuong-mai/ban-o-to-do-cua-lo-goc-kinh-doanh-36m2-10-ty-pr43078791,"Phố Trần Đại Nghĩa, Phường Tương Mai, Hoàng Mai, Hà Nội",10 tỷ,36 m²,,,5 tầng,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-nhan-phuong-thanh-nhan/ban-can-ho-dich-vu-pho-dt50mx7t-mt4m-10-phong-doanh-thu-60-trieu-thang-chi-13-1-ty-pr43096496,"Đường Thanh Nhàn, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội","13,1 tỷ",50 m²,10 phòng,11 phòng,7 tầng,4 m,,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-pho-tram-phuong-long-bien/ban-115m-x-6-tang-thang-may-thiet-ke-dep-kinh-doanh-sam-uat-thong-so-dep-pr42840994,"Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội","41,9 tỷ",115 m²,4 phòng,4 phòng,6 tầng,6 m,20 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-phuc-loi-phuong-phuc-loi/ban-42m2-x-5-tang-thang-may-o-to-do-cong-gia-dau-tu-nhinh-6-ty-ngo-nong-pr42953583,"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội","6,3 tỷ",42 m²,3 phòng,4 phòng,5 tầng,"4,5 m","3,2 m",Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-pham-khac-quang-phuong-giang-bien-1/b-a-n-tdc-80m2-view-san-the-thao-van-hoa-12m-truoc-thang-may-pr42839720,"Đường Phạm Khắc Quảng, Phường Giang Biên, Long Biên, Hà Nội","22,5 tỷ",90 m²,5 phòng,5 phòng,6 tầng,5 m,12 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-thanh-dam-phuong-thanh-tri/-hiem-ban-kinh-doanh-hoang-mai-2-tien-via-he-2-ben-80m2-14-ty-pr43096486,"Phố Thanh Đàm, Phường Thanh Trì, Hoàng Mai, Hà Nội",14 tỷ,80 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-pho-tram-phuong-long-bien/dau-gia-110m2-lo-goc-kinh-doanh-sam-uat-via-he-rong-mat-tien-khung-sieu-hiem-pr42843171,"Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội",30 tỷ,110 m²,,,,14 m,16 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-mac-thai-tong-phuong-trung-hoa-4/ban-tho-khu-hdi-dien-tich-rong-gia-tot-chinh-chu-pr42830888,"Đường Mạc Thái Tông, Phường Trung Hòa, Cầu Giấy, Hà Nội",56 tỷ,160 m²,5 phòng,5 phòng,3 tầng,"7,7 m",25 m,Sổ đỏ/ Sổ hồng,Không nội thất,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-viet-hung-2/bt-vuon-kdt-mt-quyen-luc-dt-210m2-truc-chinh-khu-trung-tam-nhinh-39-ty-pr42831860,"KĐT Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội","39,5 tỷ",210 m²,4 phòng,4 phòng,3 tầng,11 m,16 m,Sổ đỏ/ Sổ hồng,Cơ bản,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-luong-3-prj-khu-do-thi-moi-phu-luong/ban-vuon-hong-8-can-suat-sac-noi-that-chuc-ty-240m-ma-chi-hon-30-ty-pr42748404,"Dự án KĐT Phú Lương, Phường Phú Lương, Hà Đông, Hà Nội",37 tỷ,240 m²,5 phòng,6 phòng,4 tầng,12 m,18 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,
