Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Hướng nhà,Hướng ban công,Pháp lý,Nội thất,Mặt tiền,Đường vào,Số tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-au-trieu-phuong-hang-trong/khach-san-co-dt75m2-doanh-thu-khung-tai-san-dang-cap-ngay-trai-tim-ha-noi-chi-66-5-ty-pr42775904,"Phố Ấu Triệu, Phường Hàng Trống, Hoàn Kiếm, Hà Nội",68 tỷ,75 m²,16 phòng,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,7 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-dieu-phuong-quang-an-2-prj-d-le-roi-soleil/b-goc-3pn-view-song-hong-thh-pho-toa-dle-59-tay-ho-pr43144117,"D’. Le Roi Soleil , Xuân Diệu, Quảng An, Tây Hồ, Hà Nội","18,7 tỷ","137,5 m²",3 phòng,2 phòng,Đông - Nam,Tây - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-co-linh-phuong-long-bien/lau-dai-mini-nam-giua-kinh-doanh-100m2-x-8-tang-thang-may-via-he-pr43144097,"Đường Cổ Linh, Phường Long Biên, Long Biên, Hà Nội","30,5 tỷ",100 m²,5 phòng,6 phòng,,,Sổ đỏ/ Sổ hồng,,"4,4 m",25 m,8 tầng
https://batdongsan.com.vn/ban-dat-xa-binh-yen-1/cam-ket-chinh-chu-manh-99m2-khu-tai-dinh-cu-da-gao-thach-that-chi-3-95-ty-bao-so-pr43144068,"Xã Bình Yên, Thạch Thất, Hà Nội","3,95 tỷ",99 m²,,,,,Sổ đỏ/ Sổ hồng,,"4,5 m",8 m,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-trieu/-vuon-phan-lo-vip-bo-cong-an-tong-cuc-5-dt-100m-4t-5mt-30-6-ty-co-tl-pr43144061,"Xã Tân Triều, Thanh Trì, Hà Nội","30,6 tỷ",100 m²,5 phòng,5 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,13 m,4 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-hieu-phuong-ha-cau-prj-hyundai-hillstate/cap-nhat-quy-chuyen-nhuong-moi-nhat-e-dan-pr43144034,"Dự án Hyundai Hillstate, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội","8,55 tỷ",139 m²,3 phòng,2 phòng,Đông - Nam,Tây - Bắc,,Đồ cơ bản.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-hpc-landmark-105/cap-nhat-quy-chuyen-nhuong-gia-tot-nhat-pr43144024,"Dự án HPC Landmark 105, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","6,5 tỷ",118 m²,3 phòng,,Tây - Nam,Tây - Nam,Sổ đỏ.,"Đã thay toàn bộ sàn gỗ, trần thạch cao, tủ bếp, làm bàn đảo, thiết bị vệ sinh xịn sò.",,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-phuong-dai-kim-prj-khu-do-thi-kim-van-kim-lu-golden-silk/-hiem-co-ct11-63m2-2-png-ngu-2-ve-sinh-pr42190758,"Dự án Kim Văn Kim Lũ, Đường Nguyễn Xiển, Phường Đại Kim, Hoàng Mai, Hà Nội","2,6 tỷ","54,3 m²",2 phòng,2 phòng,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-dien-phuong-dinh-cong-prj-khu-do-thi-moi-dinh-cong/toi-chu-nha-ban-ct1b-vd-2-5-hoang-mai-80m-4-2-ty-lo-goc-pr43074622,"Dự án KĐT Định Công, Phố Trần Điền, Phường Định Công, Hoàng Mai, Hà Nội","4,2 tỷ",80 m²,2 phòng,1 phòng,Tây - Bắc,Tây - Nam,Sổ đỏ,,,,
https://batdongsan.com.vn/ban-dat-xa-hop-thanh-1/ban-gap-tai-my-duc-ha-noi-ho-khau-ha-noi-gia-co-hon-11-trieum-pr43059920,"Xã Hợp Thanh, Mỹ Đức, Hà Nội","1,12 tỷ",100 m²,,,,,Sổ đỏ/ Sổ hồng,,"5,05 m",4 m,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-an-khanh-4-prj-mailand-hanoi-city/oi-zoi-sieu-pham-re-giat-minh-co-1-0-2-can-126m2-2-mat-thoang-full-do-ban-trong-tuan-pr42765461,"Mailand Hanoi City, Đại lộ Thăng Long, An Khánh, Hoài Đức, Hà Nội",23 tỷ,126 m²,,,Đông - Nam,Đông - Nam,,Full nội thất,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/quy-can-update-thang-4-2025-dt-100m2-xay-5-tang-gia-qua-re-15-ty-san-so-do-giao-dich-ngay-pr42765048,"Dự án Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội",15 tỷ,100 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-dai-lo-thang-long-xa-an-thuong-1/chinh-chu-b-225m2-thon-dao-nguyen-hoai-duc-ha-noi-pr43143680,"Thôn Đào Nguyên, Đường Đại lộ Thăng Long, Xã An Thượng, Hoài Đức, Hà Nội",Thỏa thuận,225 m²,,,Đông,,,,"9,3 m",2 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-hoang-liet-prj-rainbow-linh-dam/cuc-hiem-3pn-toa-tay-nam-dt-93m2-view-mat-song-tien-nghi-gia-6-39-ty-pr43143389,"Dự án Rainbow Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","6,39 tỷ",93 m²,3 phòng,2 phòng,,Đông - Nam,Sổ đỏ sẵn,Full nội thất,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-co-linh-phuong-thach-ban-1-prj-khu-nha-o-thach-ban/-3-tang-lo-goc-bam-mat-nhua-6m-tai-ban-pr43130029,"Thạch Bàn, Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội","10,8 tỷ",51 m²,3 phòng,3 phòng,Nam,,Sổ đỏ/ Sổ hồng,Cơ bản,"4,3 m",6 m,3 tầng
https://batdongsan.com.vn/ban-dat-duong-vanh-dai-4-xa-chu-phan/ban-tai-nai-chau-me-linh-ha-noi-lo-goc-2-mat-tien-canh-cho-dan-sinh-pr43143574,"Đường Vành Đai 4, Xã Chu Phan, Mê Linh, Hà Nội",Thỏa thuận,119 m²,,,,,Sổ đỏ/ Sổ hồng,,"6,5 m","4,5 m",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-xuan-diep-phuong-kien-hung-prj-lucky-house-kien-hung/gap-sieu-hot-chinh-chu-ban-nhanh-2-ngu-full-do-dep-sdcc-tai-cc-19t-chi-viec-ve-o-pr43143565,"Lucky House Kiến Hưng, Lê Xuân Điệp, Kiến Hưng, Hà Đông, Hà Nội",Thỏa thuận,70 m²,2 phòng,2 phòng,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-lang-hoa-lac-xa-an-khanh-4-prj-khu-do-thi-nam-an-khanh/chinh-chu-b-c-2-mat-tien-211m-du-sudico-khh-hoai-duc-ha-noi-pr43034369,"Nam An Khánh, Đường Láng Hòa Lạc, Xã An Khánh, Hoài Đức, Hà Nội",Thỏa thuận,211 m²,,,,,Sổ đỏ/ Sổ hồng,,"7,5 m",39 m,4 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-yen-hoa-phuong-yen-phu-1/ban-toa-can-ho-cao-cap-ho-tay-lo-goc-tay-ho-dong-tien-khung-lh-pr43143442,"Phố Yên Hoa, Phường Yên Phụ, Tây Hồ, Hà Nội","146,5 tỷ",256 m²,31 phòng,40 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,9 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dai-mo-prj-vinhomes-green-villas/hot-can-goc-330m2-mat-tien-be-the-view-ho-dieu-hoa-vi-tri-dep-nhat-du-an-pr43027435,"Dự án Vinhomes Green Villas, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,320 m²,5 phòng,5 phòng,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,,,5 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dai-mo-prj-vinhomes-green-villas/chinh-chu-gui-ban-gap-don-lap-279m2-vi-tri-cuc-dep-gia-mem-chot-ngay-pr43103055,"Dự án Vinhomes Green Villas, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,233 m²,5 phòng,5 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,5 tầng
https://batdongsan.com.vn/ban-dat-xa-phu-linh-1/chinh-chu-ban-2lo-f0-tai-cong-hoa-soc-son-hn-pr43143413,"Xã Phù Linh, Sóc Sơn, Hà Nội","2,55 tỷ",131 m²,,,,,Sổ đỏ/ Sổ hồng,,"6,8 m","4,5 m",
https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-hung-phuong-vinh-hung-2/4-28-ty-21m2-4-tang-gan-pho-so-do-vuong-dep-van-be-pr43032339,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội","4,28 tỷ",21 m²,2 phòng,3 phòng,Bắc,Bắc,Sổ đỏ/ Sổ hồng,Cơ bản,4 m,2 m,4 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-trung-van-prj-mhd-trung-van/-quy-truc-tiep-cdt-gia-chi-tu-8-9ty-pr43143356,"MHD Trung Văn, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội","8,9 tỷ",105 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Không nội thất,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-bo-song-set-phuong-tuong-mai/10-4-ty-sieu-kinh-doanh-truong-dinh-35m2-4-ngu-pr42436828,"Đường Bờ Sông Sét, Phường Tương Mai, Hoàng Mai, Hà Nội","10,4 tỷ",35 m²,4 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng.,Đầy đủ,3 m,10 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-tan-3/vi-tri-cuc-dep-gan-oto-vao-55m2x7t-thang-may-nt-moi-gia-chi-1x-ty-co-tl-pr43143322,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",15 tỷ,55 m²,3 phòng,4 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,7 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-huu-duc-phuong-cau-dien-prj-iris-garden/hang-hiem-gia-tot-nhat-thi-truong-2n2wc-4x-ty-xem-nha-24-7-xem-la-ung-pr42499574,"Dự án Iris Garden, Đường Trần Hữu Dực, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","4,5 tỷ",61 m²,2 phòng,2 phòng,,,Hợp đồng mua bán,Cơ bản,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-co-nhue-phuong-co-nhue-1/hot-can-ban-gap-xuan-dinh-ngoai-giao-doan-52mx-4t-dan-xay-kien-gan-o-to-gia-sieu-re-pr43143276,"Đường Cổ Nhuế, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",Thỏa thuận,52 m²,4 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,,4 m,"2,5 m",4 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ho-tung-mau-phuong-mai-dich/sieu-pham-toa-chdv-100m2-7t-23pkk-doi-dien-ga-cau-dien-hn-pr43100607,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Cầu Giấy, Hà Nội",38 tỷ,107 m²,25 phòng,25 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,30 m,7 tầng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-xien-phuong-dai-kim-prj-the-manor-central-park/can-ban-lo-75m-99m-cung-lo-goc-190m-vi-tri-dep-gia-re-nhat-du-an-0941529969-pr37679105,"Dự án The Manor Central Park, Đường Nguyễn Xiển, Phường Đại Kim, Hoàng Mai, Hà Nội","26,8 tỷ",75 m²,6 phòng,6 phòng,,,,Full nội thất.,6 m,10 m,5 tầng
https://batdongsan.com.vn/ban-dat-duong-ngo-xuan-quang-thi-tran-trau-quy/chinh-chu-can-ban-nhanh-manh-34-1-m2-tai-trung-tam-vi-tri-sieu-dep-thuan-tien-pr43143193,"Đường Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Thỏa thuận,"34,1 m²",,,Tây - Bắc,,Sổ đỏ/ Sổ hồng,,"3,8 m",5 m,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-duc-thuong-prj-dong-duong-residence/hang-chu-dau-tu-hang-chuyen-nhuong-da-ban-giao-du-an-dau-gia-thuong-pr42945771,"Dự án Đông Dương Residence, Đường Quốc lộ 32, Xã Đức Thượng, Hoài Đức, Hà Nội",118 triệu/m²,80 m²,6 phòng,7 phòng,Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Không nội thất,5 m,12 m,5 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-dolphin-plaza/em-thoa-xin-phep-cap-nhat-quy-ban-2pn-3pn-4pn-cc-thang-12-cam-ket-gia-tot-nhat-pr41711796,"Dự án Dolphin Plaza, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","9,2 tỷ",156 m²,3 phòng,3 phòng,Đông,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-the-zurich-vinhomes-ocean-park/ban-cc-2pn-2wc-tai-54-2m2-gia-tot-pr43034357,"Dự án The Zurich - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội","3,3 tỷ",54 m²,2 phòng,2 phòng,Tây - Bắc,Đông - Nam,Hợp đồng mua bán,Không nội thất,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/chinh-chu-ban-2pn-1-toa-view-cong-vien-phap-ly-ro-rang-san-sang-giao-dich-pr43045986,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội","3,9 tỷ",63 m²,2 phòng,2 phòng,Tây - Bắc,,Hợp đồng mua bán,Cơ bản,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-du-1-thi-tran-trau-quy-prj-the-zenpark/ban-khu-cao-cap-a-cdt-vinhomes-le-tan-truc-sanh-gym-be-boi-4-mua-cho-dan-pr43143015,"Dự án The Zenpark, Đường Đông Dư, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","4,6 tỷ",76 m²,2 phòng,2 phòng,,Tây - Nam,Sổ đỏ/ Sổ hồng,Nội thất mới đẹp long lanh.,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-kien-hung-prj-khu-do-thi-thanh-ha-muong-thanh/ban-300m2-nhin-vuon-hoa-cong-vien-thoang-mat-nhieu-cay-xanh-vi-tri-vip-t-a-pr43143000,"Khu đô thị Thanh Hà Mường Thanh, Kiến Hưng, Hà Đông, Hà Nội",Thỏa thuận,300 m²,,,Đông - Nam,,Hợp đồng mua bán,Cơ bản,12 m,14 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/-ban-2pn-88m2-re-nhat-thi-truong-tai-ban-cong-dong-bac-gia-4-9-ty-pr37754626,"Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","8,5 tỷ",89 m²,2 phòng,2 phòng,,Đông - Bắc,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-noi-am-xa-lien-ninh/ban-4-tang-moi-xay-thanh-tri-dep-long-lanh-chi-viec-o-pr43139992,"Đường Nội Am, Xã Liên Ninh, Thanh Trì, Hà Nội","5,5 tỷ",52 m²,,,,,Sổ đỏ/ Sổ hồng,,"4,8 m",3 m,4 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-thuy-phuong-dich-vong-hau-prj-indochina-plaza-hanoi/chinh-chu-ban-gap-145m2-gom-3pn2wc-ful-noi-that-cao-cap-nhap-khau-so-do-san-chu-thien-chi-pr43031858,"Indochina Plaza, 241, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",112 triệu/m²,145 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truong-cong-giai-phuong-dich-vong/ban-gap-khach-san-lo-goc-373m2-xay-10-tang-gom-65-ng-kinh-doanh-tot-pr43142863,"Đường Trương Công Giai, Phường Dịch Vọng, Cầu Giấy, Hà Nội",300 tỷ,373 m²,65 phòng,66 phòng,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,10 m,40 m,10 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-phung-chi-kien-phuong-nghia-do-1-prj-trang-an-complex/nha-em-b-ngay-02pn-74-5m2-va-03pn-98-5m2-tai-lien-he-pr42637338,"Tràng An Complex, Phùng Chí Kiên, Nghĩa Đô, Cầu Giấy, Hà Nội",Thỏa thuận,105 m²,3 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/em-hieu-chuyen-ban-quy-ch-1-2-3-4-pn-gia-re-nhat-thi-truong-tai-lh-pr42854969,"Dự án Vinhomes Gardenia, Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội","6,4 tỷ",73 m²,2 phòng,2 phòng,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-du-1-thi-tran-trau-quy-prj-the-zenpark/ra-hang-pk-cao-cap-cua-cdt-vinhomes-view-biet-thu-do-noi-that-moi-dep-co-gym-be-boi-pr43142823,"Dự án The Zenpark, Đường Đông Dư, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","2,63 tỷ",48 m²,1 phòng,1 phòng,,Tây - Nam,Sổ đỏ/ Sổ hồng,"Nội thất mới, đẹp",,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-hang-gai/ban-nh-co-3p-di-chuyen-ra-bo-ho-pr43142748,"Phường Hàng Gai, Quận Hoàn Kiếm, Hà Nội","29,9 tỷ",39 m²,2 phòng,2 phòng,Nam,Nam,Sổ đỏ/ Sổ hồng,Cơ bản,"3,5 m",7 m,2 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-duc-thuong-prj-dong-duong-residence/ban-bt-80m2-130-trieu-m2-tai-huong-nam-dep-nhat-du-an-pr42916478,"Dự án Đông Dương Residence, Đường Quốc lộ 32, Xã Đức Thượng, Hoài Đức, Hà Nội",Thỏa thuận,80 m²,6 phòng,6 phòng,Đông - Nam,,Sổ đỏ/ Sổ hồng,,5 m,,5 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-my-dinh-1-prj-the-emerald/em-hue-dan-tong-hop-cac-chuyen-nhuong-thang-4-2pn-tu-5-9-ty-3pn-tu-6-7-ty-4pn-tu-9-4-ty-pr42833431,"Dự án The Emerald CT8 Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","5,8 tỷ",80 m²,2 phòng,,,,,Đồ cơ bản.,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-la-khe-prj-the-terra-an-hung/chinh-chu-b-cat-lo-2pn-du-thap-hon-thi-truong-300tr-pr43142731,"The Terra An Hưng, La Khê, Hà Đông, Hà Nội",5 tỷ,76 m²,2 phòng,2 phòng,Đông,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-an-khanh-4-prj-the-golden-an-khanh-32t/b-cc-dep-2pn-2wc-tai-khh-khh-hoai-duc-3-58-ty-pr43079111,"Dự án The Golden An Khánh 32T, Xã An Khánh, Hoài Đức, Hà Nội",Thỏa thuận,72 m²,2 phòng,2 phòng,Đông - Bắc,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/chu-can-tien-ban-gap-san-vuon-237m-cach-ho-tay-500-gia-chi-hon-50-ty-lh-pr43112129,"Khu đô thị Nam Thăng Long - Ciputra, Phú Thượng, Tây Hồ, Hà Nội",Thỏa thuận,237 m²,,,,,Sổ đỏ/ Sổ hồng,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-co-nhue-1-prj-an-binh-city/b-cc-3pn-2wc-90m2-gia-7-ty-huong-mat-full-do-pr43142665,"An Bình City, Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",7 tỷ,90 m²,3 phòng,2 phòng,Bắc,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-ke-tanh-phuong-giang-bien-1/hot-ban-dat-tang-3-mat-thoang-tai-ngo-95-168-trieu-60m2-3pn-1wc-pr42488517,"Ngõ 95 Phố Kẻ Tạnh, Phường Giang Biên, Long Biên, Hà Nội",Thỏa thuận,60 m²,3 phòng,1 phòng,Tây,,Sổ đỏ/ Sổ hồng,Cơ bản,4 m,5 m,2 tầng
https://batdongsan.com.vn/ban-dat-pho-ly-thuong-kiet-phuong-cua-nam/ban-gap-nen-500m2-tai-hoan-kiem-gia-thoa-thuan-da-co-gpxd-12-tang-pr43142641,"Phố Lý Thường Kiệt, Phường Cửa Nam, Hoàn Kiếm, Hà Nội",Thỏa thuận,500 m²,,,Đông - Nam,,Sổ đỏ/ Sổ hồng,,20 m,60 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-du-1-thi-tran-trau-quy-prj-the-zenpark/hiem-2-phong-ngu-full-do-74m2-gia-chi-4-350-ty-vinhomes-ocean-park-gia-lam-ha-noi-pr42887256,"Dự án The Zenpark, Đường Đông Dư, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","4,35 tỷ",74 m²,2 phòng,2 phòng,,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-dong-anh-1-prj-happy-land-1-5-dong-anh/-view-shophoues-happyland-1-5-nguyen-khe-dt-80m2-4-tang-1tum-gia-nhinh-10-ty-pr42766788,"Dự án Happy Land Đông Anh, Thị trấn Đông Anh, Đông Anh, Hà Nội",Thỏa thuận,80 m²,,,,,Sổ đỏ chính chủ,Ko,5 m,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-dao-an-phuong-phu-dien/hg-hiem-gia-tot-bac-tu-liem-gia-chi-8-5-ty-dt-58-m2-4t-mt-6m-pr43013878,"Đường Nguyễn Đạo An, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","8,6 tỷ",58 m²,4 phòng,,Nam,,Sổ đỏ/ Sổ hồng,Cơ bản,6 m,,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/ban-50m2-14-5-ty-tai-cau-giay-ha-noi-hot-pr43142476,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội","14,5 tỷ",50 m²,3 phòng,3 phòng,,,Sổ đỏ/ Sổ hồng,Cơ bản,"3,5 m",5 m,5 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-solasta-mansion-duong-noi/quy-chuyen-nhuong-can-ban-gap-170m2-212m2-va-can-goc-pr43142456,"Solasta Mansion Dương Nội, Tố Hữu, Dương Nội, Hà Đông, Hà Nội",28 tỷ,170 m²,5 phòng,5 phòng,Tây - Bắc,Tây - Bắc,Đang chờ sổ,Không nội thất,8 m,,4 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hoa-phuong-5-phuong-viet-hung-2-prj-vinhomes-riverside/ban-gap-bt-05-03-huong-dn-310m2-dat-xd-485-9m2-view-vuon-song-rong-gia-19-8-ty-pr24793745,"Vinhomes Riverside, Hoa Phượng 05 - 03, Đường Hoa Phượng 5, Phường Việt Hưng, Long Biên, Hà Nội","85,5 tỷ",300 m²,5 phòng,5 phòng,Đông - Nam,,Sổ đỏ/ Sổ hồng,,14 m,18 m,4 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/nhanh-con-5-can-gia-nhinh-12-ty-ky-truc-tiep-chu-dau-tu-lh-pr43121396,"KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội","12,8 tỷ",63 m²,,,,,Hợp đồng mua bán,,5 m,"13,5 m",5 tầng
https://batdongsan.com.vn/ban-dat-duong-phuc-tho-xa-mai-lam/ban-tai-dong-anh-ha-noi-55-trieu-m2-215-m2-gia-cuc-chat-dep-pr41966112,"Đường Phúc Thọ, Xã Mai Lâm, Đông Anh, Hà Nội",65 triệu/m²,215 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-nam-phuong-mai-dong-1-prj-sunshine-palace/ban-goc-tang-trung-cc-dt-112-5m2-3pn-full-noi-that-sdcc-gia-8-6-ty-pr43142304,"Dự án Sunshine Palace, Đường Lĩnh Nam, Phường Mai Động, Hoàng Mai, Hà Nội","8,6 tỷ","112,5 m²",3 phòng,2 phòng,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,Full nội thất.,,,
https://batdongsan.com.vn/ban-dat-nen-du-an-xa-tan-lap-24-prj-khu-nha-o-xa-tan-lap-cienco-5/ban-75m-cienco5-8ti500-trieu-pr42987203,"Dự án Tân Lập Cienco 5, Xã Tân Lập, Đan Phượng, Hà Nội","8,5 tỷ",75 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-kim-au-xa-dang-xa/ban-lo-goc-gia-lam-ha-noi-chi-5-95-ty-86-5-m2-tang-nha-2-tang-o-to-pr43090611,"Đường Kim Âu, Xã Đặng Xá, Gia Lâm, Hà Nội","5,95 tỷ","86,5 m²",,,,,Sổ đỏ/ Sổ hồng,,"4,8 m",3 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-the-pride/-ban-tai-ha-dong-ha-noi-pr43141466,"The Pride, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","5,75 tỷ",102 m²,3 phòng,3 phòng,Đông - Bắc,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,
