Link,Địa chỉ,Mức giá,Diện tích,Mặt tiền,Nội thất,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Đường vào,Pháp lý
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-tien-xuan-prj-xanh-villas/hot-ban-tai-gia-14-5-ty-dien-tich-250m2-re-nhat-du-an-pr42097332,"Xanh Villas, Đại lộ Thăng Long, Tiến Xuân, Thạch Thất, Hà Nội","14,5 tỷ",250 m²,,Không nội thất,,,,Đông - Nam,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phu-do-prj-my-dinh-pearl/gia-thien-chi-ban-1-ngu-day-du-noi-that-pr42766729,"Dự án Mỹ Đình Pearl, Phường Phú Đô, Nam Từ Liêm, Hà Nội","3,9 tỷ",50 m²,,Đầy đủ,1 phòng,1 phòng,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-me-tri-prj-vinhomes-west-point/chinh-chu-thien-chi-ban-tam-huyet-3-ngu-westpoint-day-du-noi-noi-that-pr42762705,"Vinhomes West Point, Phạm Hùng, Mễ Trì, Nam Từ Liêm, Hà Nội",8 tỷ,100 m²,,Đầy đủ,3 phòng,2 phòng,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-to-ngoc-van-phuong-quang-an-2/apartment-50-chcc-ho-ba-286m2-9-tang-105-ty-o-do-cong-ho-ba-pr43027891,"Đường Tô Ngọc Vân, Phường Quảng An, Tây Hồ, Hà Nội",105 tỷ,286 m²,10 m,Đầy đủ,10 phòng,10 phòng,9 tầng,,,15 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-trung-hoa-phuong-trung-hoa-4/can-ban-84m2x5t-phan-lo-o-to-vao-khu-do-thi-yen-cau-giay-ha-noi-pr42751612,"Phố Trung Hòa, Phường Trung Hòa, Cầu Giấy, Hà Nội","43,5 tỷ",84 m²,5 m,Cơ bản,6 phòng,3 phòng,5 tầng,,,12 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-canopy-residences-vinhomes-smart-city/chi-1-duy-nhat-2pn-63m-nhan-nha-thang-7-2025-gia-re-bat-ngo-pr43027715,"Dự án The Canopy Residences - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","4,54 tỷ",63 m²,,Cơ bản,2 phòng,2 phòng,,Đông - Bắc,Tây - Bắc,,
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-dinh/-sieu-hiem-o2-can-moi-can-7-tang-thang-may-mat-tien-4-3m-33m2-pr42538808,"Số 6 & số 8 ngõ 542/17, Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","11,2 tỷ",33 m²,"4,3 m",Cơ bản,4 phòng,6 phòng,7 tầng,Tây - Bắc,Tây - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-thi-tran-trau-quy/chu-nho-ban-70m-lo-gia-lam-hoc-vien-nong-nghiep-gia-nhinh-10-ty-7-cho-thong-pr43027788,"Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","10,8 tỷ",70 m²,7 m,,,,,,,4 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-pho-thai-ha-phuong-trung-liet/co-102-manh-vang-pn-lo-3-oto-tranh-via-he-rong-sat-kinh-doanh-dinh-56m2-mt-5-6m-pr41057312,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",23 tỷ,60 m²,6 m,,,,,,,,Sổ đỏ
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-phuong-phuong-phuong-canh/ban-gap-tai-39m2-6-2-ty-pr43027677,"Đường Xuân Phương, Phường Phương Canh, Nam Từ Liêm, Hà Nội","6,2 tỷ",38 m²,4 m,,4 phòng,,5 tầng,,,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dao-tan-phuong-ngoc-khanh/-ban-tap-the-tang-1-cua-bo-thu-le-so-nha-20-ngo-9-3-tan-pr42840167,"Số nhà 20 ngõ 9/3, Đường Đào Tấn, Phường Ngọc Khánh, Ba Đình, Hà Nội","3,9 tỷ",60 m²,,Cơ bản,2 phòng,2 phòng,,Nam,,,Số nhà 20 ngõ 9/3
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phuc-la-prj-khu-do-thi-moi-van-quan/chinh-chu-ban-gap-bc-dong-nam-70m2-2-ngu-ct2a-kdt-ha-dong-3-7x-ty-so-hong-ld-pr43027907,"Dự án KĐT Văn Quán, Phường Phúc La, Hà Đông, Hà Nội",Thỏa thuận,70 m²,,Đầy đủ,2 phòng,1 phòng,,Tây - Bắc,Đông - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-viet-hung-xa-viet-hung-2/ban-76-9m2-lo-giao-o-to-tranh-trong-loi-du-an-svd-quoc-gia-pr42724237,"Đường Việt Hùng, thôn Lỗ Giao, Xã Việt Hùng, Đông Anh, Hà Nội",Thỏa thuận,"76,9 m²",6 m,,,,,,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quang-trung-phuong-quang-trung-17-prj-flc-star-tower/giam-sau-2-ngu-1vs-59m2-toa-ha-dong-gia-3-x-ty-mien-tg-pr43027731,"Dự án FLC Star Tower, 418 Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội","3,4 tỷ",59 m²,,Đầy đủ,2 phòng,2 phòng,,Tây - Nam,Đông - Bắc,,Sổ đỏ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-goldseason/-2-ngu-full-noi-that-tam-ha-noi-pr43027423,"GoldSeason, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội","6,7 tỷ","65,1 m²",,Đầy đủ,2 phòng,2 phòng,,Đông - Nam,Tây - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-viha-complex/chinh-chu-ban-3n3wc-8-5-ty-dt-97m2-du-an-leciva-bc-huong-dong-nam-lh-pr42915311,"Viha Complex, Nguyễn Tuân, Thanh Xuân Trung, Thanh Xuân, Hà Nội","8,5 tỷ",97 m²,,Đầy đủ,3 phòng,3 phòng,,Tây - Bắc,Đông - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-viha-complex/-suat-ngoai-giao-leciva-107-re-hon-thi-truong-500-trieu-lien-he-pr41360029,"Viha Complex, 107, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",8 tỷ,"96,7 m²",,Đầy đủ,3 phòng,3 phòng,,Đông - Nam,Tây - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-cc-1pn-1-toa-masteri-m1-full-noi-that-xin-moi-43m2-san-so-tot-nhat-khu-mas-2ty-pr42983486,"Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội","2,85 tỷ",43 m²,,Đầy đủ,1 phòng,1 phòng,,Tây,Tây - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-my-dinh-2-prj-sun-square/vuon-treo-babylon-kdt-penhouse-kiem-duplex-dang-cap-500m-2tang-gia-28-5-ty-lh-ha-pr41064572,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","28,5 tỷ",500 m²,,Đầy đủ,5 phòng,4 phòng,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-phuong-xuan-la/chinh-chu-can-ban-dep-sieu-hiem-lac-long-quan-tay-ho-pr43027288,"Phường Xuân La, Tây Hồ, Hà Nội","13,9 tỷ",52 m²,"4,1 m",Đầy đủ,6 phòng,4 phòng,5 tầng,,,"11,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-y-la-phuong-duong-noi/hot-nhat-ha-dong-55m-4-tang-gia-6-t-nho-full-that-pr43027240,"Đường Ỷ La, Phường Dương Nội, Hà Đông, Hà Nội",6 tỷ,55 m²,,Full nội thất.,4 phòng,3 phòng,4 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-pho-hue-phuong-ngo-thi-nham/ban-tien-co-via-he-rong-tien-kinh-doanh-so-hong-chinh-chu-ky-ban-nh-pr41831439,"118, Phố Phố Huế, Phường Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội",Thỏa thuận,30 m²,"3,7 m",,4 phòng,4 phòng,4 tầng,Đông,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-tam-trinh-phuong-mai-dong-1/ban-75m2-khu-vuc-phan-lo-ngo-thong-ban-co-rat-gan-pho-o-to-do-cua-vao-pr43008501,"Đường Tam Trinh, Phường Mai Động, Hoàng Mai, Hà Nội","19,45 tỷ",75 m²,,,4 phòng,3 phòng,4 tầng,,,"4,2 m",
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-viet-xuan-phuong-khuong-mai/ban-48m2-tai-phan-lo-quan-doi-dan-tri-cao-rat-gan-pho-o-ngay-pr43015771,"Đường Nguyễn Viết Xuân, Phường Khương Mai, Thanh Xuân, Hà Nội","11,45 tỷ",48 m²,4 m,,4 phòng,4 phòng,5 tầng,,,"2,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-me-tri-prj-vinhomes-green-bay-me-tri/chinh-chu-ban-gap-trong-tuan-2pn-toa-g1-vinmes-gia-4-5-ty-lh-pr42080774,"Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","4,5 tỷ","62,84 m²",,Có nội thất.,2 phòng,1 phòng,,Đông - Bắc,Tây - Nam,,Sổ đỏ.
https://batdongsan.com.vn/ban-loai-bat-dong-san-khac-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-goldseason/ban-thuong-mai-47-dt-163m2-vi-tri-vang-phap-ly-so-do-cho-thue-gan-600tr-nam-pr42774737,"GoldSeason, Nguyễn Tuân, Thanh Xuân Trung, Thanh Xuân, Hà Nội",15 tỷ,"163,22 m²",,Cơ bản,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-dai-lo-thang-long-xa-van-con/-moi-re-dep-nhat-hoai-duc-45m2-4t-doc-lap-thoang-truoc-sau-gan-cho-truong-3-35-ty-pr42157656,"Đường Đại lộ Thăng Long, Xã Vân Côn, Hoài Đức, Hà Nội","3,43 tỷ",42 m²,4 m,Đầy đủ,4 phòng,4 phòng,4 tầng,Đông - Bắc,Đông - Bắc,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-lang-ha/sieu-hie-mat-tien-khung-6-tang-thang-may-ha-pr43026777,"Phố Thái Hà, Phường Láng Hạ, Đống Đa, Hà Nội","13,2 tỷ",33 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-da-phuong-cua-dong/-45m2-4-tang-31-ty-1-so-1-chu-via-he-rong-dep-tien-40tr-th-pr43026921,"Phố Hàng Da, Phường Cửa Đông, Hoàn Kiếm, Hà Nội",31 tỷ,45 m²,,Đầy đủ,4 phòng,5 phòng,4 tầng,,,15 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-imperia-sola-park/ban-g6-3308a-the-vinhomes-smart-city-dt-54-2m2-2pn-gia-3-9-ty-pr43026779,"Imperia Sola Park, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","3,9 tỷ","54,2 m²",,Cơ bản,2 phòng,2 phòng,,,,,Hợp đồng mua bán
https://batdongsan.com.vn/ban-nha-rieng-duong-hoa-lam-phuong-duc-giang-2/-long-bien-dien-tich-120m-3-tang-mat-tien-8m-gia-21-9-ty-so-do-dep-giao-dich-ngay-pr43026450,"Đường Hoa Lâm, Phường Đức Giang, Long Biên, Hà Nội","21,9 tỷ",120 m²,8 m,Đầy đủ.,3 phòng,3 phòng,3 tầng,,,,Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-tan-lap-24-prj-khu-nha-o-xa-tan-lap-cienco-5/ban-du-an-5-mat-duong-hoang-quoc-viet-keo-dai-pr43024132,"Dự án Tân Lập Cienco 5, Xã Tân Lập, Đan Phượng, Hà Nội","16,5 tỷ",90 m²,5 m,Không nội thất,4 phòng,4 phòng,4 tầng,Đông - Bắc,Đông - Bắc,40 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-xa-kim-chung-1/chinh-chu-ban-toa-moi-dong-tien-700-trieu-1-nam-pr43025796,"Xã Kim Chung, Hoài Đức, Hà Nội","18,88 tỷ","99,5 m²",,,27 phòng,28 phòng,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-truong-dinh/ban-dep-trung-tam-hai-ba-trung-ngo-10m-ra-pho-full-noi-that-7-89-ty-pr43025770,"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội","7,89 tỷ",32 m²,"4,2 m",Đầy đủ,3 phòng,4 phòng,5 tầng,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-long-bien-phuong-long-bien/ban-5pn-5wc-45m2-11-ty-tai-ha-noi-gia-tot-pr43026093,"Đường Long Biên, Phường Long Biên, Long Biên, Hà Nội",11 tỷ,45 m²,"4,2 m","Cơ bản nội thất cơ bản, gồm điều hòa, tủ lạnh,...",5 phòng,5 phòng,7 tầng,,,4 m,Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lac-long-quan-phuong-phu-thuong-1/ban-tai-toa-hon-hop-vuon-dao-ong-tay-ho-ha-noi-96-ty-204m2-pr42484115,"Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",96 tỷ,204 m²,,Đầy đủ,,,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-sunshine-golden-river/ban-35-ty-100m2-ong-tay-ho-ha-noi-pr42439110,"Dự án Sunshine Golden River, Phường Phú Thượng, Tây Hồ, Hà Nội",35 tỷ,100 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-xa-yen-so-1/ban-gap-59-4m2-5-ty-tai-hoai-duc-ha-noi-o-to-vao-tan-cua-pr42635485,"Xã Yên Sở, Hoài Đức, Hà Nội",5 tỷ,"59,4 m²","4,25 m","Cơ bản bao gồm điều hòa, tủ lạnh, giường.",1 phòng,2 phòng,2 tầng,Đông - Bắc,,"2,5 m",Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-420-xa-binh-yen-1/ban-tai-420-thach-that-ha-noi-35-5-trieu-162m2-pr42884374,"Đường 420, Xã Bình Yên, Thạch Thất, Hà Nội","35,5 triệu/m²",162 m²,9 m,,,,,Nam,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-co-linh-phuong-thach-ban-1-prj-khu-nha-o-thach-ban/-22-ty-vnd-135m2-5pn-4wc-long-bien-hn-pr43025914,"Thạch Bàn, Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội",22 tỷ,135 m²,"6,5 m",Cơ bản,5 phòng,4 phòng,4 tầng,,,7 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-co-ban-phuong-dong-mai-1/-tai-3-6-ty-46m2-mat-tien-5-5m-20m-ra-oto-dau-do-quy-hoach-on-dinh-pr43025876,"Đường Cổ Bản, Phường Đồng Mai, Hà Đông, Hà Nội","3,6 tỷ",46 m²,"5,5 m",,,,,,,2 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-khuong-mai/ban-57m2-4t-thanh-xuan-ngo-phan-lo-o-to-vao-gia-13-5-ty-pr43025875,"Đường Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội","13,5 tỷ",57 m²,,Đầy đủ,4 phòng,,4 tầng,,,5 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-dich-vong-prj-constrexim-complex/dau-tu-tu-mong-cao-cap-giua-long-thu-do-pr43021349,"Dự án Đường Phạm Hùng, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Thỏa thuận,74 m²,,Cơ bản,2 phòng,2 phòng,,Đông - Bắc,Đông - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/chinh-chu-ban-nhanh-sieu-dep-tai-gleximco-ha-dong-pr43025760,"Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","26,5 tỷ",120 m²,6 m,Đầy đủ,4 phòng,5 phòng,4 tầng,,,8 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-thi-tran-trau-quy-prj-masteri-lakeside/-1pn-2pn-3pn-gia-tot-nhat-du-an-lakeside-pr43025489,"Dự án Masteri Lakeside, Đường Lý Thánh Tông, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","4,4 tỷ",65 m²,,Đầy đủ,2 phòng,2 phòng,,Đông - Bắc,Đông - Bắc,,Hợp đồng mua bán
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-thuong-dinh-prj-royal-city/chinh-chu-ban-cc-thanh-xuan-ha-noi-11-5-ty-130m2-pr43025587,"Royal City, Nguyễn Trãi, Thượng Đình, Thanh Xuân, Hà Nội","11,5 tỷ",130 m²,,Đầy đủ,3 phòng,2 phòng,,,Đông - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-green-pearl-378-minh-khai/ban-goc-139m2-378-view-time-city-gia-tot-nhat-thi-truong-pr43025573,"Green Pearl 378 Minh Khai, Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Thỏa thuận,139 m²,,Đầy đủ,4 phòng,3 phòng,,Đông - Nam,Đông - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-lam-1-phuong-viet-hung-2/ban-gan-bigc-long-bien-view-vinmes-harmony-vinmes-riverside-pr42959683,"Đường Nguyễn Lam, Phường Việt Hưng, Long Biên, Hà Nội",Thỏa thuận,70 m²,,Cơ bản.,2 phòng,2 phòng,,Đông - Nam,Đông - Nam,,Hợp đồng mua bán
https://batdongsan.com.vn/ban-nha-rieng-pho-ngoc-tri-phuong-thach-ban-1/-nr-52m2-tai-12-9-ty-dep-tien-ich-day-du-mat-tien-5m-pr43025377,"Phố Ngọc Trì, Phường Thạch Bàn, Long Biên, Hà Nội","12,9 tỷ",52 m²,5 m,Đầy đủ,,,,,,3 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-phuong-thach-ban-1/-vi-tri-dac-dia-sieu-hiem-hang-xom-aeon-thong-so-vang-pr43001161,"Phường Thạch Bàn, Long Biên, Hà Nội","7,5 tỷ",60 m²,5 m,,,,,,,4 m,Sổ đỏ/ Sổ hồng.
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-phung-chi-kien-phuong-nghia-do-1-prj-trang-an-complex/re-nhat-cau-giay-hog-quoc-viet-kinh-doh-dinh-v-minh-dg-cap-pr43025484,"Dự án Tràng An Complex, Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",380 triệu/m²,230 m²,10 m,Không nội thất,6 phòng,,5 tầng,,,23 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-prj-the-pavilion-vinhomes-ocean-park/ban-gap-1n-42m2-toa-p2-tang-12-gia-2-520-ty-bao-toan-bo-phi-lh-xem-nha-pr43024972,"Dự án The Pavilion - Vinhomes Ocean Park, Đường Lý Thánh Tông, Xã Dương Xá, Gia Lâm, Hà Nội","2,52 tỷ",42 m²,,Đầy đủ,1 phòng,1 phòng,,Tây - Bắc,Đông - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-dong-phuong-xuan-dinh/ban-36m-10-3-ty-5-tang-o-to-tranh-3-buoc-ra-mat-ph-kinh-doanh-gan-ho-dieu-hoa-pr43025440,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","10,3 tỷ",40 m²,,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-ngoc-hoi-xa-ngu-hiep-1/ban-66m2-tai-thanh-tri-ha-noi-11-75-ty-pr43022493,"Đường Ngọc Hồi, Xã Ngũ Hiệp, Thanh Trì, Hà Nội","11,75 tỷ",66 m²,4 m,,,,,,,6 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-32-xa-duc-thuong-prj-tan-viet-tower/ban-2-85-ty-co-luong-82-m2-2pn-2wc-phap-ly-day-du-pr43024961,"Dự án Tân Việt Tower, Đường Quốc lộ 32, Xã Đức Thượng, Hoài Đức, Hà Nội","2,85 tỷ",82 m²,,"Tủ bếp, bếp từ, lọc nước, điều hòa, nóng lạnh, 2 tủ quần áo, giường...",2 phòng,2 phòng,,Đông - Nam,Tây - Bắc,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-ha-tri-1-phuong-ha-cau/ban-dep-1-dong-gan-o-to-lo-goc-3-thoang-45m-x-7-ty-750-pr43024753,"Đường Hà Trì 1, Phường Hà Cầu, Hà Đông, Hà Nội","7,75 tỷ",45 m²,,Đầy đủ,4 phòng,2 phòng,,,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-chua-lang-phuong-lang-thuong/ban-gap-lo-goc-hiem-co-kho-tim-68m2-mt-5m-via-he-kinh-doanh-sam-uat-gia-48-5-ty-pr43024858,"Phố Chùa Láng, Phường Láng Thượng, Đống Đa, Hà Nội","48,5 tỷ",68 m²,5 m,,4 phòng,4 phòng,4 tầng,,,8 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-yen-binh-phuong-phuc-la/lo-goc-kinh-doanh-van-quan-ha-dong-sieu-hiem-gia-chi-7-5-ty-pr43024570,"Đường Yên Bình, Phường Phúc La, Hà Đông, Hà Nội","7,5 tỷ",30 m²,"3,5 m",,,,,Tây - Nam,,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-kieu-mai-phuong-phu-dien/ban-dat-46m-12-5-ty-phan-lo-o-to-tranh-via-he-thenh-thang-kinh-doanh-du-mat-hang-so-vuong-pr43025030,"Đường Kiều Mai, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội","12,5 tỷ",46 m²,,,,,1 tầng,,,,Có sổ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-lam-phuong-ngoc-lam-2-prj-one-18-ngoc-lam/ban-3pn-2wc-18-gia-7-2xx-ty-pr43024654,"Dự án One 18 Ngọc Lâm, Đường Ngọc Lâm, Phường Ngọc Lâm, Long Biên, Hà Nội","64,7 triệu/m²","112,2 m²",,Full.,3 phòng,2 phòng,,Đông - Bắc,Tây - Nam,,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-thi-sau-phuong-thanh-nhan/ban-pho-o-to-do-cua-7-tang-thang-may-gan-ho-dieu-hoa-chi-17-9-ty-pr42860196,"Đường Võ Thị Sáu, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội","17,9 tỷ",45 m²,4 m,Đầy đủ,5 phòng,6 phòng,7 tầng,,,5 m,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-nguyen-khiem-ich-thi-tran-trau-quy/ban-gap-can-goc-141m2-mt-9m-duong-17m-dc-kdt-31ha-gia-lam-hn-view-truong-hoc-thoang-pr37869540,"Phố Nguyễn Khiêm Ích, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",190 triệu/m²,141 m²,6 m,,,,,,,17 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-chinh-trung-thi-tran-trau-quy/ban-gap-lo-vi-tri-dep-dt-120m2-mt-6m-15m-tam-31ha-sat-truong-hoc-gia-15-6-ty-pr42165383,"Đường Chính Trung, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",130 triệu/m²,120 m²,6 m,,,,,Tây - Bắc,,15 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-dat-duong-cua-bac-phuong-truc-bach/anh-that-mat-pho-full-tho-cu-phap-ly-chuan-dt-332m2-mt-10-3m-vuong-det-gia-144-ty-pr42735554,"Đường Cửa Bắc, Phường Trúc Bạch, Ba Đình, Hà Nội",144 tỷ,331 m²,"10,3 m",,,,,Đông - Nam,,30 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-xa-dan-phuong-phuong-lien/ban-248-dt-200m2-x9t-long-9m-145-ty-pr42677578,"Phố Xã Đàn, Phường Phương Liên, Đống Đa, Hà Nội",145 tỷ,200 m²,9 m,,,,9 tầng,,Đông - Bắc,50 m,Sổ đỏ/ Sổ hồng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-duc-thuan-xa-dang-xa/ban-gap-can-c4-trau-quy-gia-lam-dt-110m2-gia-6-9-ty-tien-4-5m-pr34459056,"Đường Nguyễn Đức Thuận, Xã Đặng Xá, Gia Lâm, Hà Nội",85 triệu/m²,110 m²,"4,5 m",,,,5 tầng,,,20 m,Sổ đỏ.
https://batdongsan.com.vn/ban-dat-duong-thanh-trung-thi-tran-trau-quy/ban-nhanh-lo-biet-thu-khu-31ha-gia-lam-hn-dt-236m2-mt-12m-doi-dien-truong-hoc-lon-pr37653044,"Đường Thành Trung, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",170 triệu/m²,255 m²,13 m,,,,,Tây - Nam,,16 m,Sổ đỏ vĩnh viễn.
https://batdongsan.com.vn/ban-dat-pho-ly-thuong-kiet-phuong-tran-hung-dao/ban-kim-cuong-hoan-kiem-490m-mt-14m-gan-ho-guom-so-do-1-chu-cho-thue-120tr-th-gia-745-ty-pr42920273,"Phố Lý Thường Kiệt, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",745 tỷ,490 m²,14 m,,,,,,,20 m,Sổ đỏ/ Sổ hồng
