Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Hướng ban công,Pháp lý,Nội thất,Mặt tiền,Hướng nhà,Đường vào,Số tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-nam-phuong-linh-nam-prj-toa-nha-282-linh-nam/ban-3-ngu-dien-tich-112m-282-nam-pr43073434,"Dự án 282 Lĩnh Nam, Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","5,2 tỷ",112 m²,3 phòng,2 phòng,,Có sổ.,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-dang-xa-prj-khu-do-thi-dang-xa-1/ban-cc-gia-lam-thiet-ke-2-ngu-2-wc-pr43079682,"Khu đô thị Đặng Xá 1, Đặng Xá, Gia Lâm, Hà Nội","2,4 tỷ",56 m²,2 phòng,2 phòng,,,Đầy đủ,,Đông - Bắc,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-huu-huan-phuong-ly-thai-to/-chinh-chu-toi-can-ban-q-hoan-kiem-dt-86-m-x-2-tang-mt-6-m-82-ty-pr42976599,"Đường Nguyễn Hữu Huân, Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội",82 tỷ,86 m²,,,,Sổ đỏ/ Sổ hồng,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-tu-hiep-prj-tecco-diamond/ban-2-ngu-ma-b03-nguyen-ban-cdt-lh-pr43079141,"Dự án Tecco Diamond, Xã Tứ Hiệp, Thanh Trì, Hà Nội","3,95 tỷ",70 m²,2 phòng,2 phòng,Đông - Bắc,Hợp đồng mua bán,Cơ bản.,,Tây - Nam,,
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-khuong-mai/ban-15m-ra-pho-ngo-o-to-do-cua-70m2-thang-may-dep-ve-o-pr43078701,"Đường Trường Chinh, Phường Khương Mai, Thanh Xuân, Hà Nội","12,9 tỷ",64 m²,5 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"4,2 m",,"4,5 m",6 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-hoa-tham-phuong-buoi/-dan-xay-trung-tam-tay-ho-10m-ra-mat-pho-37m2-gia-6-5-ty-pr43076270,"Đường Hoàng Hoa Thám, Phường Bưởi, Tây Hồ, Hà Nội","6,5 tỷ",37 m²,4 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,,"3,5 m",,,5 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-hang-chieu-phuong-dong-xuan/ban-np-9-ty-80m2-dep-xuat-sac-day-du-tien-ich-hoan-kiem-hn-pr43078973,"Phố Hàng Chiếu, Phường Đồng Xuân, Hoàn Kiếm, Hà Nội",Thỏa thuận,80 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,,5 m,
https://batdongsan.com.vn/ban-dat-xa-van-tin/-my-duc-2-mat-tien-ma-gia-chua-den-10tr-m2-pr42881017,"Xã Vạn Tín, Mỹ Đức, Hà Nội",750 triệu,86 m²,,,,Sổ đỏ/ Sổ hồng.,,,Tây - Nam,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-vinhomes-smart-city/chinh-chu-ban-vinsmart-gs6-1pn-1-gia-3-5-ty-pr43079676,"Vinhomes Smart City , Tây Mỗ, Nam Từ Liêm, Hà Nội","3,5 tỷ",48 m²,2 phòng,1 phòng,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-xuan-dinh/ban-dan-xay-10m-o-to-tranh-gan-pho-hang-xom-ngoai-giao-doan-pr43072682,"Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","8,6 tỷ",54 m²,3 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"3,8 m",,,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-1-phuong-my-dinh-1/soc-ban-gap-60m-o-to-do-cua-gia-dau-tu-cuc-re-chi-nhinh-10-ty-pr43079686,"Đường Mỹ Đình 1, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội","10,5 tỷ",60 m²,4 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,4 m,,4 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-my-dinh-2/sieu-hiem-toa-chdv-ngo-ng-oto-pho-tt-50m-8t-12p-kk-full-nt-dt80tr-th-pr43077288,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Thỏa thuận,50 m²,12 phòng,12 phòng,,Sổ đỏ/ Sổ hồng,"Đầy đủ, cao cấp.",,,,8 tầng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-quang-an-2/c-b-tay-ho-165m-dg-cap-vi-tri-dac-dia-khu-vuc-ong-luu-pr43079385,"Phường Quảng An, Tây Hồ, Hà Nội",65 tỷ,165 m²,4 phòng,,,Sổ đỏ/ Sổ hồng,,8 m,,8 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-nghi-tam-phuong-yen-phu-1/biet-thu-khu-phan-lo-100m-5-tang-mt-9m-o-to-tranh-khu-dan-tri-cao-tinh-so-dep-pr43079498,"đường Nghi Tàm, Phường Yên Phụ, Tây Hồ, Hà Nội",35 tỷ,100 m²,4 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,9 m,,6 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-an-tho-1-xa-an-khanh-4/b-moi-34m-x-5-tg-o-to-do-cua-chi-5-2-ty-pr43078760,"Đường An Thọ 1, Xã An Khánh, Hoài Đức, Hà Nội","5,2 tỷ",34 m²,3 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,5 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-co-nhue-2-prj-chung-cu-ct3-nghia-do/chinh-chu-toi-ban-tang-19-full-noi-that-dep-toi-thien-tri-ban-gia-ca-thuong-luong-tiep-pr42417791,"Dự án Chung cư CT3 Nghĩa Đô, Đường Hoàng Quốc Việt, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",Thỏa thuận,70 m²,2 phòng,2 phòng,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-lieu-giai-phuong-ngoc-khanh-prj-vinhomes-metropolis-lieu-giai/ban-cc-3pn-2wc-gia-cuc-chat-tai-110m2-ba-dinh-hn-pr42117728,"Dự án Vinhomes Metropolis - Liễu Giai, Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội","18,5 tỷ",110 m²,3 phòng,2 phòng,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,,Tây - Bắc,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-nam-phuong-mai-dong-1-prj-new-horizon-city-87-linh-nam/ban-87-dt-90m2-3pn-2wc-pr37975540,"Dự án New Horizon City - 87 Lĩnh Nam, Đường Lĩnh Nam, Phường Mai Động, Hoàng Mai, Hà Nội","5,4 tỷ",80 m²,2 phòng,2 phòng,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-ly-thuong-kiet-phuong-tran-hung-dao/sieu-hiem-ban-lo-goc-3-thoang-95m2-x-6t-thong-san-thang-may-mt-5m-pr42453813,"Phố Lý Thường Kiệt, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",95 tỷ,95 m²,,,,Sổ đỏ/ Sổ hồng,,26 m,,,6 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-quoc-viet-phuong-nghia-tan-3/cuc-hot-ban-gap-195m2-x-6t-thang-may-tien-6-5m-pr42291917,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",90 tỷ,195 m²,,,,Sổ đỏ/ Sổ hồng,,"6,5 m",,,6 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huyen-phuong-xuan-tao-prj-chung-cu-han-jardin/toi-ban-ch-ngoai-giao-doan-105m2-3pn-2wc-dep-lung-linh-pr41215761,"Chung cư Han Jardin, Nguyễn Văn Huyên, Xuân Tảo, Bắc Từ Liêm, Hà Nội",Thỏa thuận,105 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truong-chinh-phuong-khuong-thuong/can-ban-ban-gap-dong-da-680m2-3-tang-tien-10m-0974660824-pr37901243,"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",230 tỷ,680 m²,,,,Sổ đỏ/ Sổ hồng,,10 m,,,2 tầng
https://batdongsan.com.vn/ban-nha-rieng-pho-kim-ma-phuong-kim-ma/phan-lo-sat-t-thong-o-to-vao-chay-vong-quanh-kinh-doanh-van-ng-dinh-60m-pr43078751,"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội","19,8 tỷ",60 m²,8 phòng,5 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"4,19 m",,5 m,7 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-trieu-khuc-phuong-thanh-xuan-bac-prj-pandora-53-trieu-khuc/-ban-gap-53-ban-giao-2020-day-du-noi-that-gia-5-8-ty-pr42827853,"Pandora 53 Triều Khúc, Triều Khúc, Thanh Xuân Bắc, Thanh Xuân, Hà Nội","5,8 tỷ",80 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-ke-ve-phuong-dong-ngac/ban-4-tang-46-1m2-7-84-ty-o-to-do-cua-gan-cho-truong-cap-1-2-pr43072199,"Phố Kẻ Vẽ, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội","7,84 tỷ","46,1 m²",,,,,Nội thất full.,,,,4 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-pho-ta-quang-buu-phuong-bach-khoa/ban-gap-i-27-42-ty-vnd-41m2-pr43076211,"27, Phố Tạ Quang Bửu, Phường Bách Khoa, Hai Bà Trưng, Hà Nội",39 tỷ,41 m²,2 phòng,3 phòng,Tây - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ,9 m,Tây - Bắc,,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thai-phuong-khuong-mai/sieu-pham-100m-5-tan-mt-5m-2-lan-o-to-tranh-o-kinh-doanh-dinh-pr42608420,"Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội",16 tỷ,55 m²,,,,Sổ đỏ/ Sổ hồng,,5 m,,,5 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-ve-ho-phuong-quang-an-2/ban-dong-tien-3-ty-nam-tay-140m2-mt6m-view-tay-thang-may-chi-n-80-ty-pr43073103,"Đường Vệ Hồ, Phường Quảng An, Tây Hồ, Hà Nội","80,7 tỷ",140 m²,,,,Sổ đỏ/ Sổ hồng,,6 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nam-du-phuong-linh-nam/ban-34m2-5-tang-3pn-gan-o-to-tien-ich-day-sdcc-gan-o-to-ngo-thoang-4-66-ty-pr42389437,"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","4,95 tỷ",37 m²,3 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"3,7 m",,3 m,5 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-tao-prj-n01-t8-ngoai-giao-doan/toi-ban-136m2-4pn-3wc-full-nt-dep-lung-linh-pr40777829,"Dự án N01-T8 Ngoại Giao Đoàn, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",Thỏa thuận,136 m²,4 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/qua-re-c-3pn-tai-warterfront-view-vinuni-chi-n-5-ty-pr42931651,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội","5,1 tỷ",74 m²,3 phòng,2 phòng,Đông - Nam,Sổ đỏ/ Sổ hồng,"Chủ nhà đã trang bị đầy đủ thiết bị điện và đồ gỗ, rèm cửa, bếp và tủ bếp, bếp từ, hút mùi, nhà vệ sinh full thiết bị cao cấp.",,Đông - Bắc,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nam-du-phuong-linh-nam/ban-34m2-x-4-tang-o-luon-gan-pho-30m-ra-o-to-tranh-ngo-ba-gac-sdcc-gia-4-75-ty-pr42395140,"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","4,98 tỷ",34 m²,3 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,3 m,,3 m,5 tầng
https://batdongsan.com.vn/ban-dat-duong-xuan-dinh-phuong-xuan-dinh/ban-bac-tu-liem-50m-mt-3m9-oto-tranh-kinh-doanh-ngo-thong-gan-pho-so-vuong-dep-pr43071966,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội","11,8 tỷ",50 m²,,,,Sổ đỏ/ Sổ hồng,,"3,9 m",,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-quang-dao-phuong-dai-mo-prj-hausman-premium-residences/chi-1-3ty-vao-63-4m2-ls-0-trong-18thang-ngay-keo-h-aeonmall-pr43079887,"Dự án Hausman Premium Residences, Đường Lê Quang Đạo, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,"63,4 m²",2 phòng,2 phòng,Đông - Nam,,Đầy đủ,,Tây,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nam-du-phuong-linh-nam/ban-33m2-x-5-tang-3-ngu-ngo-to-thoang-sang-nong-o-ngay-sdcc-gia-chi-4-55-ty-pr42390479,"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","4,95 tỷ",37 m²,3 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"3,5 m",,"2,8 m",5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-nam-du-phuong-linh-nam/ban-35m2-x-5-tang-gan-o-to-gan-cho-nhieu-tien-ich-o-luon-sdcc-gia-4-95-ty-pr42387299,"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","4,95 tỷ",36 m²,3 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"3,7 m",,3 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-phuong-dong-mai-1/ban-dt-32-5-33-3-34-2-3-5-tang-sat-khu-cong-nghiep-thanh-oai-dich-vu-khu-4-mai-pr40390459,"Phường Đồng Mai, Hà Đông, Hà Nội","3,25 tỷ","34,2 m²",4 phòng,4 phòng,Tây - Nam,Sổ đỏ/ Sổ hồng,,3 m,Tây - Nam,3 m,4 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-dinh-prj-n01-t1-ngoai-giao-doan/ban-nhanh-lac-hong-133m2-full-nt-dep-lung-linh-pr40769445,"Dự án N01-T1 Ngoại Giao Đoàn, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",Thỏa thuận,133 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-khuc-thua-du-phuong-dich-vong/ban-cau-giay-lo-goc-2-thoang-50mx4t-tang-15m-ra-mat-nhinh-13-ty-pr42832121,"Phố Khúc Thừa Dụ, Phường Dịch Vọng, Cầu Giấy, Hà Nội","12,96 tỷ",50 m²,3 phòng,4 phòng,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,2 m",Tây - Nam,3 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-ngu-nhac-phuong-thanh-tri/ban-c-35m2-x-5t-cach-o-to-10m-ngo-thong-thoang-gan-cho-o-luon-sdcc-gia-4-68-ty-pr42389884,"Đường Ngũ Nhạc, Phường Thanh Trì, Hoàng Mai, Hà Nội","4,75 tỷ",34 m²,3 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"3,6 m",,3 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-linh-nam-phuong-linh-nam/ban-34m2x-5t-gan-o-to-gan-cho-nhieu-tien-ich-vao-o-ngay-4-95-ty-pr42389998,"Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","4,82 tỷ",34 m²,3 phòng,3 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"3,7 m",,3 m,5 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-bat-khoi-phuong-cu-khoi/ban-30m-x-5-tang-tai-trong-de-ngay-gan-cau-thanh-tri-chi-hon-4-ty-pr42972984,"Đường Bát Khối, Phường Cự Khối, Long Biên, Hà Nội","4,8 tỷ",30 m²,3 phòng,4 phòng,,Sổ đỏ/ Sổ hồng.,Đầy đủ.,,,2 m,5 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-chu-trinh-phuong-phan-chu-trinh/cuc-gap-ban-lo-goc-3-thoang-160m2-7-tang-thang-may-0974660824-pr37900588,"Đường Phan Chu Trinh, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội",160 tỷ,160 m²,,,,Sổ đỏ/ Sổ hồng,,,,,7 tầng
https://batdongsan.com.vn/ban-dat-pho-dong-nhan-xa-dong-la/-vang-giap-vanh-dai-4-dau-tu-kip-thoi-but-pha-gia-tri-lo-goc-3-thoang-o-to-do-cua-pr43073990,"Xóm 3 La Tinh, Phố Đồng Nhân, Xã Đông La, Hoài Đức, Hà Nội",102 triệu/m²,40 m²,,,,Sổ đỏ/ Sổ hồng,,"4,6 m",,3 m,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-70-2-phuong-dai-mo-prj-flc-premier-parc-dai-mo/ban-56-1m2-75-trieu-m2-tai-du-an-hausman-ngay-le-quang-dao-keo-h-aeonmall-pr43079878,"Dự án FLC Premier Parc Đại Mỗ, Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",Thỏa thuận,"56,1 m²",1 phòng,1 phòng,Đông - Nam,Hợp đồng mua bán,Đầy đủ,,Tây,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-hoang-phuong-mai-dich/ban-toa-van-phong-100m-x-9-tang-sieu-dep-2-thoang-68-ty-pr43078442,"Đường Nguyễn Hoàng, Phường Mai Dịch, Cầu Giấy, Hà Nội",68 tỷ,100 m²,2 phòng,9 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,10 m,,35 m,9 tầng
https://batdongsan.com.vn/ban-dat-duong-dong-my-xa-van-phuc-2/ban-tai-truc-chinh-12-5-ty-90-m2-cong-te-no-tranh-kinh-doanh-dinh-pr43071902,"Đường Đông Mỹ, Xã Vạn Phúc, Thanh Trì, Hà Nội","12,5 tỷ",90 m²,,,,Sổ đỏ/ Sổ hồng,,5 m,,8 m,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-chi-thanh-phuong-lang-thuong/ban-quan-dong-da-90m2-8t-mt9m-dong-tien-1-2-ty-nam-56-ty-thanh-pr43076103,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội",56 tỷ,90 m²,4 phòng,8 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,9 m,,40 m,8 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-phuong-phuong-xuan-phuong/ban-gap-4-tang-32m-cong-nang-day-du-khong-loi-phong-thuy-gan-o-to-o-ngay-gia-5-7-ty-pr43079795,"Đường Xuân Phương, Phường Xuân Phương, Nam Từ Liêm, Hà Nội","5,7 tỷ",32 m²,3 phòng,3 phòng,Đông,Sổ đỏ/ Sổ hồng,Cơ bản,"4,1 m",Đông,3 m,4 tầng
https://batdongsan.com.vn/ban-nha-rieng-phuong-dong-mai-1/ban-dich-vu-dau-khu-2-dt-50m-pr42533772,"Phường Đồng Mai, Hà Đông, Hà Nội",Thỏa thuận,49 m²,,,,Sổ đỏ/ Sổ hồng,,4 m,Tây - Nam,11 m,
https://batdongsan.com.vn/ban-dat-xa-mai-dinh-1/co-hoi-vang-cho-nha-dau-tu-61m-full-so-do-chinh-chu-huong-soc-son-pr43076203,"Xã Mai Đình, Sóc Sơn, Hà Nội","4,2 tỷ",61 m²,,,,Sổ đỏ/ Sổ hồng,,"4,5 m",Tây - Bắc,7 m,
https://batdongsan.com.vn/ban-dat-duong-nguyen-khoai-phuong-thanh-tri/dien-tich-41mmat-tien-5-7mgia-nhinh-7-ty-co-thuong-luong-pr43072866,"Đường Nguyễn Khoái, Phường Thanh Trì, Hoàng Mai, Hà Nội","7,4 tỷ",41 m²,,,,Sổ đỏ/ Sổ hồng,,"5,7 m",,5 m,
https://batdongsan.com.vn/ban-nha-rieng-duong-duong-quang-ham-phuong-quan-hoa/-6-tang-thang-may-gan-pho-12-ty-pr42778711,"Đường Dương Quảng Hàm, Phường Quan Hoa, Cầu Giấy, Hà Nội","18,9 tỷ",62 m²,6 phòng,7 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"5,5 m",,6 m,6 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-phu-thuong-1/toa-van-phong-36-can-chdv-tay-ho-gia-90-8-ty-dt-250m-mt-7-8m-8-tang-1-ham-pr43077487,"Đường Xuân La, Phường Phú Thượng, Tây Hồ, Hà Nội","90,8 tỷ",250 m²,36 phòng,36 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"7,8 m",,,8 tầng
https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-dong-phuong-co-nhue-2/ban-btl-40m2-mt5-1-12-6ty-20m-ra-pho-ngo-thong-kinh-doanh-o-to-tranh-pr43071830,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội","12,6 tỷ",40 m²,3 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,"5,1 m",,6 m,4 tầng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-ke-binh-phuong-cong-vi/can-ban-quan-ba-dinh-duoc-xay-9-tang-gom-8-tang-1-tum-noi-pr43078601,"Đường Phan Kế Bính, Phường Cống Vị, Ba Đình, Hà Nội",84 tỷ,105 m²,,,,,,"10,5 m",,,9 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-chu-van-an-phuong-quang-trung-17-prj-samsora-premier/ban-truc-17-3pn-2wc-tai-105-pr42590470,"Dự án Samsora Premier, Đường Chu Văn An, Phường Quang Trung, Hà Đông, Hà Nội","5,6 tỷ",91 m²,3 phòng,2 phòng,Đông - Bắc,Sổ đỏ/ Sổ hồng,,,Tây,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-trinh-dinh-cuu-phuong-dinh-cong-prj-khu-do-thi-moi-dinh-cong/phan-lo-kdt-dai-kim-o-to-tranh-via-he-kinh-doanh-55m2-5-tang-18-ty-pr43072848,"Dự án KĐT Định Công, Đường Trịnh Đình Cửu, Phường Định Công, Hoàng Mai, Hà Nội","18,9 tỷ",55 m²,7 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,5 m,,11 m,5 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-la-phuong-xuan-tao-prj-kosmo-tay-ho/so-huu-ngay-cao-cap-120m2-3pn-2wc-a-hau-view-pr42971048,"Dự án Kosmo Tây Hồ, Đường Xuân La, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",Thỏa thuận,120 m²,3 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-nha-rieng-xa-yen-my-4/ban-gap-40m2-4pn-4wc-4-95-ty-lo-goc-3-thoang-o-to-7-cho-vao-pr43071809,"Xã Yên Mỹ, Thanh Trì, Hà Nội","4,95 tỷ",40 m²,4 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,"4,5 m",,5 m,5 tầng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-van-giap-phuong-cau-dien-prj-hoang-thanh-pearl/quy-can-chuyen-nhuong-ngoai-giao-nam-tu-liem-t03-2025-pr42923593,"Dự án Hoàng Thành Pearl, Đường Nguyễn Văn Giáp, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.",430 triệu/m²,98 m²,6 phòng,6 phòng,,,,7 m,,,6 tầng
https://batdongsan.com.vn/ban-dat-xa-hai-boi/ban-lo-view-song-246m2-mat-tien-10m-truoc-mat-duong-nam-lang-view-song-truc-tiep-pr42892313,"Xã Hải Bối, Đông Anh, Hà Nội","13,8 tỷ",246 m²,,,,Sổ đỏ/ Sổ hồng,,10 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-tao-prj-n01-t4-ngoai-giao-doan/toi-ban-ch-cao-cap-phu-my-87m2-2pn-2wc-view-trieu-do-pr40692202,"Dự án N01-T4 Ngoại Giao Đoàn, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",Thỏa thuận,87 m²,2 phòng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-long-bien-phuong-ngoc-lam-2-prj-mipec-riverside/ban-cao-cap-goc-2-mat-tang-150m-3pn-tang-trung-view-dep-nhat-pr42832942,"Mipec Riverside, Long Biên, Ngọc Lâm, Long Biên, Hà Nội",Thỏa thuận,150 m²,3 phòng,2 phòng,Tây - Nam,Sổ đỏ/ Sổ hồng,Cơ bản,,Đông - Bắc,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-ha/sieu-pham-o-to-vao-kinh-doanh-dt-50m-6t-nhinh-17-ty-ngo-thong-chay-vong-quanh-pr42880410,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội","17,8 tỷ",50 m²,4 phòng,4 phòng,,Sổ đỏ/ Sổ hồng,,6 m,,6 m,6 tầng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tam-trinh-phuong-minh-khai-prj-to-hop-310-minh-khai/ban-3-ngu-dia-chi-310-tang-9-chao-6-25-ty-pr43076071,"310 Minh Khai, Đường Tam Trinh, Phường Minh Khai, Hai Bà Trưng, Hà Nội","6,25 tỷ",98 m²,3 phòng,,,Sổ đỏ/ Sổ hồng,Full nội thất cao cấp.,,,,
https://batdongsan.com.vn/ban-nha-mat-pho-phuong-bach-dang/-chi-duy-t-mot-ban-kinh-doanh-khu-vuc-sam-uat-t-quan-so-no-hau-pr43076087,"Phường Bạch Đằng, Hai Bà Trưng, Hà Nội",45 tỷ,45 m²,,,,Sổ đỏ/ Sổ hồng,,4 m,,,5 tầng
https://batdongsan.com.vn/ban-dat-phuong-tay-tuu/ban-phan-lo-bo-doi-50m2-mt-4-m-oto-do-cong-gia-dep-pr43071632,"Phường Tây Tựu, Bắc Từ Liêm, Hà Nội","6,7 tỷ",50 m²,,,,Sổ đỏ/ Sổ hồng,,4 m,Bắc,4 m,
