Link,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Hướng nhà,Hướng ban công,Mặt tiền,Đường vào,Pháp lý,Nội thất,Địa chỉ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-xa-tan-trieu-prj-eco-green-city/ban-nhanh-trong-thang-2ngu-75m2-toa-ct3-ecogreen-so-do-chinh-chu-full-noi-that-dep-pr40558153,6 tỷ,100 m²,3 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-yen-nghia-1-prj-chung-cu-ct4-yen-nghia/hang-hiem-chinh-chu-ban-nhanh-90m2-3pn-2wc-dep-nhat-khu-gia-3-8-ty-pr42273063,"3,85 tỷ",90 m²,3 phòng,2 phòng,,Đông - Bắc,,,,,"Sàn gỗ, thiết bị vệ sinh, Trần thạch cao, hệ thống đèn led đèn điện sẵn, hệ thống báo cháy tại các phòng đầy đủ.","Dự án Chung cư CT4 Yên Nghĩa, Phường Yên Nghĩa, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-the-golden-palm-le-van-luong/-chu-ban-gap-3-ngu-cccc-21-de-lai-full-noi-that-cao-cap-so-do-pr39385946,7 tỷ,83 m²,2 phòng,2 phòng,,Đông - Nam,Tây - Bắc,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"The Golden Palm Lê Văn Lương, 21, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-to-vinh-dien-phuong-khuong-mai/ban-thanh-xuan-63m2-13-6-ty-o-ngay-pr41451108,"13,6 tỷ",63 m²,4 phòng,3 phòng,3 tầng,,,"5,3 m",3 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Tô Vĩnh Diện, Phường Khương Mai, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-dat-duong-co-loa-xa-co-loa/-hoi-dau-tu-dep-gia-hiem-tai-dong-anh-hon-4x-trieu-m-gia-dau-tu-cuc-tot-dt-92m-pr43125194,Thỏa thuận,92 m²,,,,,,"8,1 m",,Sổ đỏ/ Sổ hồng,,"Đường Cổ Loa, Xã Cổ Loa, Đông Anh, Hà Nội"
https://batdongsan.com.vn/ban-dat-duong-bat-khoi-phuong-cu-khoi/re-dep-50m2-mt4-5-long-bien-o-to-gia-5-ty-pr43132141,5 tỷ,50 m²,,,,,,"4,5 m",,Sổ đỏ/ Sổ hồng.,,"Đường Bát Khối, Phường Cự Khối, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-xa-tan-trieu-prj-eco-green-city/ban-dep-tai-gia-soc-chi-4-5-ty-75m2-2-pn-pr41455915,5 tỷ,75 m²,2 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-yen-nghia-1-prj-chung-cu-ct4-yen-nghia/chinh-chu-ban-gap-goc-101m2-3pn-huong-dong-nam-gia-4-6-ty-tang-trung-dep-pr42379917,"4,4 tỷ",101 m²,3 phòng,2 phòng,,,,,,Hợp đồng mua bán,,"Dự án Chung cư CT4 Yên Nghĩa, Phường Yên Nghĩa, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-vinhomes-d-capitale/ban-3-ngu-gia-sieu-tot-tai-dcapitale-chi-8-1-ty-full-noi-that-pr42098801,"9,4 tỷ",86 m²,3 phòng,2 phòng,,Tây - Bắc,Đông - Nam,,,,Đầy đủ,"Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-tsq-galaxy/chinh-chu-ban-91m-6t-5m-mt-full-noi-that-thang-may-chan-toa-roman-view-truong-lhp-pr43073876,35 tỷ,91 m²,,,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"TSQ Galaxy, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-cuu-viet-2-thi-tran-trau-quy/ban-gap-can-dong-tien-on-dinh-l-dt-61m2-mt-6m-3m-trung-tam-gia-lam-gia-7-1-ty-pr42895028,"7,1 tỷ",61 m²,3 phòng,1 phòng,1 tầng,,Tây - Bắc,6 m,3 m,Sổ đỏ/ Sổ hồng,,"Đường Cửu Việt 2, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-thi-tran-trau-quy-prj-du-an-thuan-an/b-gap-c-90m2-xay-ng-4-tg-via-he-oto-trh-thu-trung-tam-huyen-gia-lam-pr33722693,19 tỷ,87 m²,,,4 tầng,,,6 m,12 m,Sổ đỏ/ Sổ hồng,,"Dự án Thuận An, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội."
https://batdongsan.com.vn/ban-nha-rieng-duong-pho-lua-phuong-van-phuc-1/ban-mat-ha-dong-chinh-chu-gia-tot-kinh-doanh-dinh-pr43126054,245 triệu/m²,"70,3 m²",5 phòng,3 phòng,5 tầng,,,,,Đầy đủ,Đẩy đủ,"Đường Phố Lụa, Phường Vạn Phúc, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-pho-dai-la-phuong-dong-tam/-dep-gan-duong-o-to-hai-ba-trung-54m-4-tang-mt-4-3m-gia-11-5-ty-pr43136716,"11,5 tỷ",54 m²,4 phòng,3 phòng,4 tầng,,,"4,3 m",8 m,Sổ đỏ/ Sổ hồng,Nội thất cao cấp,"Phố Đại La, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-times-city/chinh-chu-ban-83m2-tai-gia-re-nhat-thi-truong-chi-6-85-ty-lh-pr43000763,"6,85 tỷ",83 m²,2 phòng,2 phòng,,,Nam,,,Sổ đỏ/ Sổ hồng,"Full nội thất cao cấp (bao gồm: Điều hòa, tủ bếp, sofa, giường, tủ quần áo, thiết bị nhà tắm hiện đại, rèm cửa, ánh sáng lắp đặt sẵn).","Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi/-geleximco-160m2-sieu-dep-thiet-4-tang-day-du-that-san-vuon-lh-pr43141937,35 tỷ,160 m²,4 phòng,,4 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-dat-duong-quoc-lo-32-xa-tan-lap-24-prj-khu-do-thi-moi-tan-tay-do/ban-gap-dich-vu-59-2m2-tai-157-trieu-dan-phuong-ha-noi-pr43142663,157 triệu,"59,2 m²",,,,Tây - Nam,,"4,93 m",12 m,Sổ đỏ/ Sổ hồng,,"Tân Tây Đô, Đường Quốc lộ 32, Xã Tân Lập, Đan Phượng, Hà Nội ko"
https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-cong-phuong-dinh-cong/ban-gan-o-to-tranh-6-tang-thang-may-3pn-5wc-dep-xuat-sac-8-4-ty-pr43135631,"8,4 tỷ",30 m²,3 phòng,5 phòng,6 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Định Công, Phường Định Công, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-vinhomes-smart-city/em-ban-nhanh-1-ngu-khu-masteri-gia-4-3-ty-pr43139529,"4,3 tỷ",46 m²,1 phòng,1 phòng,,,,,,Hợp đồng mua bán,Cơ bản,"Vinhomes Smart City , Tây Mỗ, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lang-phuong-lang-thuong-prj-lancaster-luminaire/-vip-hoa-hau-du-an-lumianire-1152-ban-180m2-gia-re-pr41202302,110 triệu/m²,180 m²,4 phòng,4 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Lancaster Luminaire, 1152, Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nui-truc-phuong-giang-vo-prj-lancaster-ha-noi/gia-dinh-ban-goc-116m2-thiet-ke-2-ngu-view-chinh-chu-gia-re-mien-tg-pr40536009,Thỏa thuận,118 m²,2 phòng,,,,,,,,,"Dự án Lancaster Hà Nội, Đường Núi Trúc, Phường Giảng Võ, Ba Đình, Hà Nội"
https://batdongsan.com.vn/ban-dat-xa-uy-no/ban-dep-tai-6-8-ty-66-5m2-view-xin-xo-pr43055234,"6,8 tỷ","66,5 m²",,,,,,,,,,"Xã Uy Nỗ, Đông Anh, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-song-lap-245m2-mt-12m-60ty-pr43140699,60 tỷ,245 m²,,,3 tầng,,,12 m,,Sổ đỏ/ Sổ hồng,,"Dự án Ciputra Hà Nội, Phường Phú Thượng, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-phuong-me-tri-prj-vinhomes-green-bay-me-tri/ban-dep-tai-vinhos-gia-thoa-an-165m2-nam-tu-liem-hn-pr42500979,Thỏa thuận,165 m²,6 phòng,6 phòng,5 tầng,Đông - Nam,Đông - Nam,,24 m,,,"Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-dat-phuong-van-phuc-1/ban-dv-50m-mat-tien-5m-via-he-3m-o-to-dung-do-ngay-dem-pr43136016,12 tỷ,50 m²,,,,,,5 m,10 m,Sổ đỏ,,"Phường Vạn Phúc, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-la-khe-prj-the-terra-an-hung/tera-66m-truc-chinh-kinh-doh-mat-tien-rong-vi-tri-dep-pr42078826,"24,9 tỷ",68 m²,,,7 tầng,,,"6,6 m",,,,"Dự án The Terra An Hưng, Phường La Khê, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-co-loa/e-chinh-chu-ban-gap-can-vd3-gia-23-2-ti-vi-tri-dep-pr43142643,"23,2 tỷ",75 m²,,,,Tây - Bắc,,5 m,,,,"Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Huyện Đông Anh, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ham-nghi-phuong-cau-dien-prj-khu-do-thi-my-dinh-i/chnh-chu-can-ban-gan-nguyen-co-thach-va-tran-huu-duc-pr43094759,Thỏa thuận,96 m²,6 phòng,5 phòng,4 tầng,Tây - Nam,,8 m,9 m,Sổ đỏ/ Sổ hồng,,"Dự án Mỹ Đình I, Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-dat-duong-phuc-tho-xa-mai-lam/ban-gap-thua-213-m2-dong-anh-gan-vin-dong-anh-gia-sieu-re-pr41838754,"13,85 tỷ",213 m²,,,,Đông - Nam,,12 m,3 m,Sổ đỏ/ Sổ hồng,,"Đường Phúc Thọ, Xã Mai Lâm, Đông Anh, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-pho-tran-dai-nghia-phuong-bach-khoa/-hai-ba-trung-can-goc-sieu-thoang-so-vuong-dep-35m2-x-5-tang-8-xt-pr43013437,"8,5 tỷ",35 m²,,,5 tầng,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Phố Trần Đại Nghĩa, Phường Bách Khoa, Hai Bà Trưng, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-linh-nam-phuong-mai-dong-1/chinh-chu-can-ban-chung-cu-mini-can-ho-dich-vu-nga-3-tam-trinh-cau-dong-pr42995705,"16,2 tỷ","63,2 m²",,,,,,,,Sổ đỏ,,"Đường Lĩnh Nam, Phường Mai Động, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-xa-tan-trieu-prj-eco-green-city/cap-nhat-quy-2-ngu-3-ngu-ecogreen-chu-nha-ban-gap-nhung-chao-gia-re-nhat-pr42274504,"4,9 tỷ",75 m²,2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-go-meo-xa-dan-phuong-1/chinh-chu-can-ban-hoan-thien-khu-meo-pr43094938,Thỏa thuận,"69,6 m²",4 phòng,3 phòng,4 tầng,Đông - Nam,,"5,23 m",10 m,Sổ đỏ,,"Đường Gò Mèo, Xã Đan Phượng, Đan Phượng, Hà Nội"
https://batdongsan.com.vn/ban-dat-duong-mieu-nha-phuong-tay-mo/ban-65m2-mt-5-1m-nhinh-9x-ty-khu-vuc-dang-phat-trien-than-toc-pr43043572,"9,5 tỷ",65 m²,,,,,,"5,1 m",3 m,Sổ đỏ/ Sổ hồng,,"Đường Miêu Nha, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-kita-capital-ciputra/ban-can-150m2-re-nhat-bt5a-tay-ho-canh-cong-vien-65ha-ban-giao-ngay-4-tang-ham-da-co-so-pr42893441,50 tỷ,150 m²,5 phòng,5 phòng,5 tầng,,Đông - Nam,7 m,"17,5 m",Sổ đỏ/ Sổ hồng,Cơ bản,"Dự án Kita Capital Ciputra, Phường Phú Thượng, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-dat-xa-yen-my-4/ban-tai-thanh-pho-ven-song-noi-dang-song-bac-nhat-thanh-tri-ha-noi-gia-sieu-re-pr43142638,"6,9 tỷ",65 m²,,,,Tây - Nam,,5 m,5 m,Sổ đỏ/ Sổ hồng,,"Xã Yên Mỹ, Thanh Trì, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-eurowindow-multi-complex/ban-cc-dep-xuat-sac-tai-7-ty-94-m2-2pn-2wc-pr42532361,"6,5 tỷ",100 m²,2 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án Eurowindow Multi Complex, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-van-la-phuong-phu-la-prj-khu-do-thi-moi-van-phu/lk-lo-goc-2-mat-vi-tri-cuc-dinh-cho-kinh-doanh-hang-phong-cafe-bia-hoi-pr42555941,22 tỷ,50 m²,4 phòng,3 phòng,5 tầng,Đông,,,20 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Dự án KĐT Văn Phú, Đường Văn La, Phường Phú La, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-phu-thuong-1-prj-kita-capital-ciputra/ngoai-giao-can-bt-mat-vien-kdt-gd3-cuc-dep-dt-140m2-xay-4-tang-co-ham-htls-0-2-nam-pr42897365,60 tỷ,140 m²,4 phòng,5 phòng,4 tầng,,Nam,7 m,"13,5 m",Sổ đỏ/ Sổ hồng,Bàn giao thô hoàn thiện mặt ngoài phong cách Địa Trung Hải độc đáo chưa KĐT nào có.,"Kita Capital Ciputra, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-duong-tang-thiet-giap-phuong-co-nhue-1/ban-bac-tu-liem-7-kinh-doanh-dinh-pr43135577,14 tỷ,45 m²,6 phòng,7 phòng,7 tầng,,,"5,5 m",12 m,Sổ đỏ/ Sổ hồng,Đầy đủ,"Đường Tăng Thiết Giáp, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-kita-capital-ciputra/ban-can-dinh-lo-goc-275m2-tay-ho-mat-tien-31m-co-ham-san-vuon-cuc-rong-so-do-pr43090918,"114,5 tỷ","275,1 m²",5 phòng,5 phòng,5 tầng,Đông - Nam,Đông - Nam,"31,5 m","17,5 m",Sổ đỏ/ Sổ hồng,Không nội thất,"Dự án Kita Capital Ciputra, Phường Phú Thượng, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-tan-lap-24-prj-khu-do-thi-moi-tan-tay-do/chinh-chu-can-ban-can-goc-giap-du-an-hoang-viet-keo-dai-pr42948128,Thỏa thuận,233 m²,,,4 tầng,Tây - Bắc,Đông - Bắc,,,Sổ đỏ/ Sổ hồng,,"Dự án Tân Tây Đô, Đường Quốc lộ 32, Xã Tân Lập, Đan Phượng, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-quang-trung-17/-tam-ha-dong-cuc-ky-sang-ngo-15m-via-he-phu-hop-song-va-kinh-doanh-pr43136015,17 tỷ,75 m²,,,,,,5 m,15 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-phu-thuong-1-prj-kita-capital-ciputra/chinh-chu-ban-can-bt5a-full-noi-that-150m2-ngay-mat-vien-kdt-co-ham-thang-may-sdcc-pr42924669,75 tỷ,150 m²,5 phòng,5 phòng,5 tầng,Tây - Nam,Tây - Nam,7 m,"13,5 m",Sổ đỏ/ Sổ hồng,Đầy đủ,"Kita Capital Ciputra, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-dat-duong-tay-thang-long-xa-dan-phuong-1/ban-dong-ong-mat-long-pr42947956,Thỏa thuận,"67,5 m²",,,,Tây - Nam,,"4,82 m",30 m,Sổ đỏ/ Sổ hồng,,"Đường Tây Thăng Long, Xã Đan Phượng, Đan Phượng, Hà Nội"
https://batdongsan.com.vn/ban-dat-duong-mau-luong-phuong-kien-hung/ban-dich-vu-50m-4m-mat-tien-phan-lo-via-he-10-5-ty-so-net-cang-cpxd-7-tang-pr42816165,"10,3 tỷ",50 m²,,,,,,4 m,12 m,Sổ đỏ/ Sổ hồng,,"Đường Mậu Lương, Phường Kiến Hưng, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-phu-thuong-1-prj-kita-capital-ciputra/truc-tiep-cdt-ban-can-goc-mat-tien-29m-kdt-da-co-so-ban-giao-ngay-4-tang-1-ham-htls-0-pr42924906,92 tỷ,"225,5 m²",5 phòng,5 phòng,5 tầng,Đông - Nam,Đông - Nam,29 m,"17,5 m",Sổ đỏ/ Sổ hồng,Cơ bản,"Dự án Kita Capital Ciputra, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-nha-mat-pho-pho-ke-tanh-phuong-giang-bien-1/hiem-ban-5-tang-mp-via-he-o-to-tranh-kinh-doanh-cuc-tot-105m-mt-5m-gia-hon-24-ty-pr43131984,"24,85 tỷ",105 m²,5 phòng,4 phòng,5 tầng,,,5 m,15 m,Sổ đỏ/ Sổ hồng.,Cơ bản.,"Phố Kẻ Tạnh, Phường Giang Biên, Long Biên, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-phuong-van-quan/-ban-nhanh-lo-goc-2-mat-vi-he-o-to-tranh-do-ngay-dem-kinh-doanh-phong-pr42605527,14 tỷ,55 m²,4 phòng,4 phòng,5 tầng,Tây - Bắc,,13 m,15 m,Sổ đỏ/ Sổ hồng,Cơ bản,"Phường Văn Quán, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-pho-nguyen-phuc-lai-phuong-o-cho-dua/ban-mat-ng-thng-kinh-danh-42m-x-4-tang-10m-ra-t-kinh-danh-dinh-pr43142631,"12,6 tỷ",42 m²,4 phòng,,4 tầng,,,4 m,,Sổ đỏ/ Sổ hồng,,"Phố Nguyễn Phúc Lai, Phường Ô Chợ Dừa, Đống Đa, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-van-canh-1-prj-an-lac-green-symphony/chinh-chu-gui-ban-song-lap-135m2-ap-goc-mt-7-5m-huong-dong-nam-gan-ho-gia-27-ty-pr43014117,27 tỷ,135 m²,,,,Đông - Nam,,"7,5 m",,Đang chờ sổ,,"An Lạc Green Symphony, Vân Canh, Hoài Đức, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/ban-khu-phan-lo-quan-doi-64m-oto-chay-quanh-khu-vuc-vip-t-quan-tay-ho-pr43140577,"20,5 tỷ",64 m²,2 phòng,,1 tầng,,,,7 m,Sổ đỏ/ Sổ hồng,,"Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-co-loa/sieu-pham-don-lap-goc-view-ho-thien-nga-32ha-loa-pr43119968,195 tỷ,"269,3 m²",,,,Đông - Nam,,,39 m,Hợp đồng mua bán,Không nội thất,"Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-kita-capital-ciputra/duy-nhat-1-can-bt5-150m2-duong-17-5m-cuc-dep-sat-cong-vien-65ha-ban-giao-ngay-co-ham-pr42925205,59 tỷ,150 m²,5 phòng,5 phòng,4 tầng,Đông - Bắc,Đông - Bắc,7 m,"17,5 m",Sổ đỏ/ Sổ hồng,Cơ bản,"Dự án Kita Capital Ciputra, Phường Phú Thượng, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-thuong/cuc-hiem-dt-26-4m-5-tang-mt-3-1m-lo-goc-ngo-nong-gan-nhieu-truong-pr43136709,"8,95 tỷ","26,4 m²",3 phòng,3 phòng,5 tầng,,,"3,1 m",,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Đống Đa, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-thuong-dinh-prj-royal-city/ban-nhanh-3-png-ngu-131m2-gia-10-7-ty-lh-pr41877695,"10,7 tỷ",131 m²,3 phòng,,,,,,,,"Nội thất trang bị đầy đủ, điều hòa đã thay.","Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội"
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-miami/chuyen-nhuong-3-png-ngu-2-ve-sinh-toa-gs3-dien-tich-75m2-gia-4-3-ty-gia-chuan-pr42784580,"4,3 tỷ",75 m²,3 phòng,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,"Dự án The Miami, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-truc-phuong-dai-mo/ban-nam-tu-liem-o-to-gan-dt-40m2-mt-7m-3-pn-noi-that-vip-6-8-ty-pr43065727,"6,8 tỷ",40 m²,4 phòng,3 phòng,4 tầng,,,7 m,3 m,Sổ đỏ/ Sổ hồng,,"Đường Ngọc Trục, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-khue-phuong-thuy-khue/ban-dan-xay-lo-goc-gan-hoang-hoa-tham-39m-x5tang-2-thoang-so-vuong-gia-7-2-ty-pr43025612,"7,2 tỷ",39 m²,,,5 tầng,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,"Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-linh-dam-phuong-dai-kim-prj-khu-do-thi-moi-linh-dam/ban-195m2-mat-tien-15m-truc-pho-chinh-to-dep-o-to-dung-ngay-dem-o-van-phong-pr42404564,52 tỷ,195 m²,,,4 tầng,,,15 m,30 m,Sổ đỏ/ Sổ hồng,Nội thất cao cấp.,"KĐT Linh Đàm, Đường Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vo-chi-cong-phuong-phu-thuong-1-prj-kita-capital-ciputra/ban-can-don-lap-318m2-dang-cap-nhat-kdt-mat-vien-cuc-dep-mtien-12m-co-ham-pr42925424,155 tỷ,"318,5 m²",6 phòng,6 phòng,5 tầng,Đông - Bắc,Đông - Bắc,12 m,"21,5 m",Sổ đỏ/ Sổ hồng,Cơ bản,"Dự án Kita Capital Ciputra, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội"
https://batdongsan.com.vn/ban-dat-nen-du-an-phuong-dinh-cong-prj-khu-do-thi-moi-dai-kim-dinh-cong/cap-nhat-bg-gia-mo-rong-hg-hiem-gia-6x-trieu-m-pr43142624?c=d1,Thỏa thuận,100 m²,,,,,,,,,,"Dự án KĐTM Đại Kim - Định Công, Phường Định Công, Hoàng Mai, Hà Nội"
https://batdongsan.com.vn/ban-nha-rieng-xa-van-canh-1/ban-tai-4-6-ty-30m2-3pn-4wc-mat-tien-dep-pr42409395,"4,6 tỷ",36 m²,3 phòng,4 phòng,5 tầng,,,4 m,4 m,Sổ đỏ/ Sổ hồng,,"Xã Vân Canh, Hoài Đức, Hà Nội"
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-la-khe-prj-khu-do-thi-van-khe/ban-kdt-ha-dong-phan-lo-via-he-oto-tranh-ngay-truc-duong-doi-dt-83m-5tang-mt-5m-pr43135945,Thỏa thuận,83 m²,6 phòng,4 phòng,5 tầng,,,5 m,,Sổ đỏ,,"Dự án Văn Khê, Phường La Khê, Hà Đông, Hà Nội"
https://batdongsan.com.vn/ban-trang-trai-khu-nghi-duong-duong-dai-lo-thang-long-xa-yen-bai/so-huu-dat-dep-5000m2-co-300-tho-cu-phu-hop-lam-cho-cac-ndt-gia-tot-nhat-thi-truong-pr40543673,"5,5 triệu/m²",5.000 m²,,,,Đông - Nam,Đông - Nam,17 m,8 m,Sổ đỏ/ Sổ hồng,Cơ bản.,"Thôn Mít Mái, Đường Đại lộ Thăng Long, Xã Yên Bài, Ba Vì, Hà Nội"
