Link,Địa chỉ,Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Pháp lý,Hướng ban công,Nội thất,Hướng nhà
https://batdongsan.com.vn/ban-dat-phuong-thach-ban-1/can-long-bien-ha-noi-pr42528439,"Phường Thạch Bàn, Long Biên, Hà Nội","15,5 tỷ",46 m²,,,,"4,5 m",12 m,Sổ đỏ/ Sổ hồng.,,,Tây
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-chi-thanh-phuong-lang-ha-prj-chung-cu-m5-nguyen-chi-thanh/toi-ban-gap-toa-149m2-gia-65tr-m2-ban-giao-nha-ngay-pr43124892,"Chung cư M5 Nguyễn Chí Thanh, Nguyễn Chí Thanh, Láng Hạ, Đống Đa, Hà Nội",65 triệu/m²,149 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây - Nam,Cơ bản,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-dai-mo-prj-roman-plaza/ban-cao-cap-gia-tot-tai-6-ty-70m2-2pn-2wc-gia-sieu-hoi-nhanh-tay-lh-ngay-pr43124746,"Dự án Roman Plaza, Đường Tố Hữu, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",6 tỷ,70 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây - Bắc,Đầy đủ,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-tsq-galaxy/can-ban-gap-ha-dong-dang-cap-song-dau-tu-sinh-loi-cao-pr43125044,"Dự án TSQ Galaxy, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội",35 tỷ,91 m²,6 phòng,5 phòng,6 tầng,"5,2 m",12 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-6-phuong-yen-nghia-1/-3-15-ty-cong-dh-the-duc-the-thao-ql-6-4-tang-51m2-sat-o-to-di-pr42898462,"Đường Quốc lộ 6, Phường Yên Nghĩa, Hà Đông, Hà Nội","3,15 tỷ",51 m²,3 phòng,3 phòng,4 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,Đông - Bắc,,Đông - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bat-khoi-phuong-thach-ban-1-prj-khu-nha-o-thach-ban/can-long-bien-ha-noi-pr42852876,"Thạch Bàn, Đường Bát Khối, Phường Thạch Bàn, Long Biên, Hà Nội",17 tỷ,80 m²,4 phòng,3 phòng,5 tầng,"6,7 m",7 m,Sổ đỏ/ Sổ hồng,Tây - Bắc,Không nội thất,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-21b-phuong-phu-lam-1/can-3-15-ty-tai-cho-dau-moi-nam-ha-noi-5-tang-33m2-taxi-lui-cua-pr42909206,"Đường Quốc lộ 21B, Phường Phú Lãm, Hà Đông, Hà Nội","3,15 tỷ",33 m²,3 phòng,4 phòng,5 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,Đông - Bắc,Cơ bản,Đông - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-duong-vu-duc-than-phuong-viet-hung-2/can-ban-long-bien-ha-noi-pr42934164,"Đường Vũ Đức Thận, Phường Việt Hưng, Long Biên, Hà Nội",32 tỷ,84 m²,4 phòng,4 phòng,5 tầng,5 m,12 m,Sổ đỏ/ Sổ hồng,Tây,Cơ bản,Tây
https://batdongsan.com.vn/ban-nha-rieng-duong-y-la-phuong-duong-noi/con-duy-nhat-1-can-duoi-5-ti-ngo-thoang-o-to-cach-10m-vi-tri-dep-bac-nhat-chi-4-x-ti-pr43124742,"Đường Ỷ La, Phường Dương Nội, Hà Đông, Hà Nội","4,8 tỷ",33 m²,4 phòng,3 phòng,4 tầng,,"2,4 m",Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-nhan-chinh-prj-chung-cu-ban-co-yeu-chinh-phu/-chu-gap-125m-full-noi-that-dep-pr43124878,"Chung cư Ban cơ yếu Chính phủ, Nhân Chính, Thanh Xuân, Hà Nội",Thỏa thuận,125 m²,,,,,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-thach-ban-phuong-thach-ban-1/can-long-bien-ha-noi-pr42668317,"Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội","7,5 tỷ",38 m²,3 phòng,3 phòng,5 tầng,"3,4 m","2,6 m",Sổ đỏ/ Sổ hồng,Đông - Nam,Cơ bản,Đông - Nam
https://batdongsan.com.vn/ban-dat-duong-co-linh-phuong-long-bien/can-ban-tai-dinh-cu-ha-noi-pr42767879,"Đường Cổ Linh, Phường Long Biên, Long Biên, Hà Nội","28,8 tỷ",90 m²,,,,10 m,9 m,Sổ đỏ/ Sổ hồng,,,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dinh-cong-phuong-dinh-cong-prj-t-t-tower/ban-176-hoang-mai-60m2-2-phong-ngu-2-vs-noi-that-350-trieu-4-ty-300-pr43027199,"T&T Tower, 120, Đường Định Công, Phường Định Công, Hoàng Mai, Hà Nội","4,3 tỷ",60 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thach-ban-phuong-thach-ban-1/can-long-bien-ha-noi-pr42934003,"Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",32 tỷ,94 m²,3 phòng,2 phòng,3 tầng,5 m,12 m,Sổ đỏ/ Sổ hồng.,Đông - Nam,,Đông - Nam
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tay-thang-long-thi-tran-phung-prj-the-phoenix-garden/duy-nhat-can-bt-200m2-gan-cong-vien-xa-chua-tu-trach-gia-44-tr-m2-garden-pr39218238,"Dự án The Phoenix Garden, Đường Tây Thăng Long, Thị trấn Phùng, Đan Phượng, Hà Nội",18 tỷ,200 m²,,,,8 m,,Sổ đỏ/ Sổ hồng,,,Tây - Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-pho-khuong-thuong-phuong-khuong-thuong/can-ban-gap-can-o-lo-goc-3-thoang-15m-ra-ho-pr43123522,"Phố Khương Thượng, Phường Khương Thượng, Đống Đa, Hà Nội","6,95 tỷ",25 m²,3 phòng,2 phòng,3 tầng,"5,1 m",15 m,Sổ đỏ/ Sổ hồng,Tây - Nam,Đầy đủ,Tây - Nam
https://batdongsan.com.vn/ban-dat-duong-nguyen-thoi-trung-phuong-thach-ban-1/can-tai-dinh-cu-long-bien-ha-noi-pr43021572,"Đường Nguyễn Thời Trung, Phường Thạch Bàn, Long Biên, Hà Nội","16,4 tỷ",82 m²,,,,5 m,7 m,Sổ đỏ/ Sổ hồng,,,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lac-long-quan-phuong-xuan-la-prj-chung-cu-tai-dinh-cu-c18-xuan-la/chinh-chu-ban-duoc-den-bu-tay-101-8m2-3pn-view-gia-ta-thuan-pr43024091,"Dự án Tái định cư C18 Xuân La, Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội",Thỏa thuận,"101,8 m²",3 phòng,2 phòng,,,,,,Nội thất cơ bản.,
https://batdongsan.com.vn/ban-dat-duong-bat-khoi-phuong-cu-khoi/can-ban-dau-gia-long-bien-ha-noi-pr42849710,"Đường Bát Khối, Phường Cự Khối, Long Biên, Hà Nội","32,4 tỷ",120 m²,,,,6 m,25 m,Sổ đỏ/ Sổ hồng,,,Bắc
https://batdongsan.com.vn/ban-nha-mat-pho-duong-truong-dinh-phuong-truong-dinh/-dt-170m-x-4-tang-tien-khung-vi-tri-dac-dia-kinh-doanh-cao-pr43122711,"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",Thỏa thuận,170 m²,9 phòng,9 phòng,4 tầng,7 m,10 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-la-phuong-phuc-la-prj-chung-cu-hemisco-xa-la/-2-ngu-huong-dep-gia-mem-tai-lh-em-dinh-pr43124665,"Dự án Hemisco Xa La, Đường Xa La, Phường Phúc La, Hà Đông, Hà Nội","4,1 tỷ",80 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây - Nam,Đầy đủ,Đông - Bắc
https://batdongsan.com.vn/ban-dat-duong-bat-khoi-phuong-cu-khoi/can-ban-dau-gia-long-bien-ha-noi-pr42670459,"Đường Bát Khối, Phường Cự Khối, Long Biên, Hà Nội","26,3 tỷ","122,5 m²",,,,6 m,7 m,Sổ đỏ/ Sổ hồng,,,Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-cu-khoi-phuong-cu-khoi/can-ban-long-bien-ha-noi-pr42667967,"Đường Cự Khối, Phường Cự Khối, Long Biên, Hà Nội","4,9 tỷ",31 m²,3 phòng,3 phòng,4 tầng,4 m,3 m,Sổ đỏ/ Sổ hồng,Tây - Bắc,Cơ bản,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-vinhomes-smart-city/ban-3pn-94m2-tai-vinmes-7-5-ty-nam-tu-liem-hn-dep-nhieu-tien-ich-pr43124624,"Dự án Vinhomes Smart City , Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","7,5 tỷ",94 m²,3 phòng,,,,,,,Nội thất đầy đủ.,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-thap-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-mat-pho-vip-dep-nhat-cau-giay-215m2-mt-13m-o-hay-kinh-doanh-deu-hoan-hao-pr43124997,"Dự án Trung Hòa Nhân Chính, Đường Nguyễn Thị Thập, Phường Trung Hòa, Cầu Giấy, Hà Nội",125 tỷ,215 m²,5 phòng,4 phòng,4 tầng,13 m,30 m,Sổ đỏ/ Sổ hồng,,Cơ bản,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-canopy-residences-vinhomes-smart-city/ra-hang-2n-66m2-opy-gia-4-6x-ty-bao-phi-re-nhat-tt-tang-cao-thoang-view-masteri-pr43104325,"Dự án The Canopy Residences - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","4,6 tỷ",66 m²,2 phòng,2 phòng,,,,Hợp đồng mua bán,Tây - Bắc,,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-hoang-liet-prj-hh2-linh-dam/-cc-2-99-ty-71m2-gia-sieu-i-bao-dep-o-ang-mai-ha-noi-pr43124869,"Dự án HH2 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội","2,99 tỷ",71 m²,2 phòng,2 phòng,,,,,Đông - Nam,,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/my-dinh-ban-1n-tai-premium-gia-nhinh-3-ty-ck-ngay-18-8-tro-von-70-pr43124993,"The Matrix One, Lê Quang Đạo, Mễ Trì, Nam Từ Liêm, Hà Nội","4,3 tỷ",37 m²,1 phòng,1 phòng,,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-dat-xa-minh-tri/can-ban-60-8m-lap-cach-truc-chinh-30m-cach-kcn-sach-hon-1km-pr43091389,"Xã Minh Trí, Sóc Sơn, Hà Nội","1,45 tỷ","60,8 m²",,,,4 m,4 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-hieu-phuong-quang-trung-17-prj-hud3-tower/ban-3pn-127-4m-tai-sdcc-gia-6-69-ty-tline-pr43124968,"HUD3 Tower, 121 - 123, Đường Tô Hiệu, Phường Quang Trung, Hà Đông, Hà Nội","6,69 tỷ","127,4 m²",3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây - Bắc,Nội thất cơ bản.,Đông - Nam
https://batdongsan.com.vn/ban-dat-nen-du-an-phuong-thach-ban-1-prj-khu-nha-o-thach-ban/can-tai-dinh-cu-long-bien-ha-noi-pr42657455,"Dự án Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội","12,5 tỷ","57,6 m²",,,,"4,27 m",6 m,Sổ đỏ/ Sổ hồng,,,Đông - Bắc
https://batdongsan.com.vn/ban-nha-rieng-pho-xa-dan-phuong-nam-dong/ban-ngo-thong-o-to-kinh-doanh-quan-da-chao-gia-17-5-ty-lh-pr43028678,"Phố Xã Đàn, Phường Nam Đồng, Đống Đa, Hà Nội","17,5 tỷ",55 m²,4 phòng,4 phòng,4 tầng,"4,2 m",80 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-vuong-thua-vu-phuong-khuong-trung/toa-chdv-pho-dt-110-tr-thang-o-to-do-cua-ngo-thong-chao-gia-25-ty-co-tl-pr42928973,"Đường Vương Thừa Vũ, Phường Khương Trung, Thanh Xuân, Hà Nội",25 tỷ,100 m²,16 phòng,16 phòng,7 tầng,5 m,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-chi-thanh-phuong-lang-ha/ban-phan-lo-pho-o-to-tranh-ngo-thong-chao-gia-18-ty-lh-pr42882325,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội",18 tỷ,45 m²,4 phòng,4 phòng,6 tầng,"4,1 m",60 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-phuong-mai-phuong-phuong-mai/toa-chdv-o-to-do-cua-sat-dh-bach-khoa-kte-quoc-dan-quan-dong-da-chao-gia-22-ty-pr43028913,"Phố Phương Mai, Phường Phương Mai, Đống Đa, Hà Nội",22 tỷ,70 m²,15 phòng,15 phòng,8 tầng,5 m,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-hieu-phuong-ha-cau-prj-hyundai-hillstate/sieu-pham-c-dep-3-ngu-hillstate-pr43124829,"Dự án Hyundai Hillstate, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội","9,3 tỷ",136 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây - Bắc,Đầy đủ,Đông - Bắc
https://batdongsan.com.vn/ban-dat-phuong-thach-ban-1/can-long-bien-ha-noi-pr42664600,"Phường Thạch Bàn, Long Biên, Hà Nội","9,6 tỷ",60 m²,,,,"5,5 m",4 m,Sổ đỏ/ Sổ hồng,,,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-miami/ban-nhanh-3pn-tai-gs5-vinhomes-smart-city-dt-75m2-pr43124825,"Dự án The Miami, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","5,1 tỷ",75 m²,3 phòng,2 phòng,,,,Đang chờ sổ,Tây,Đầy đủ,Tây
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/giam-sock-500t-chinh-chu-can-ban-gap-45m-5-tang-thang-may-mt4m-gia-8-3t-pr43124966,"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội","8,3 tỷ","45,1 m²",3 phòng,3 phòng,5 tầng,4 m,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-the-garden-hills-99-tran-binh/ban-3-ngu-99-nam-tu-liem-dt-95m-day-du-noi-that-gia-that-4-95-ty-pr40903596,"The Garden Hills - 99 Trần Bình, số 99, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội","6,7 tỷ",100 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-phuong-thach-ban-1/can-long-ben-ha-noi-pr42915626,"Phường Thạch Bàn, Long Biên, Hà Nội","5,6 tỷ",32 m²,3 phòng,3 phòng,5 tầng,"3,7 m","2,7 m",Sổ đỏ/ Sổ hồng,Đông,Đầy đủ,Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-eurowindow-multi-complex/ban-cao-cap-3pn-98m2-gia-7-2-ty-day-du-noi-that-lh-pr42751942,"Dự án Eurowindow Multi Complex, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội","7,2 tỷ",98 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây - Bắc,Đầy đủ,Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-giai-phong-phuong-giap-bat-prj-geleximco-southern-star/ban-gia-thuc-khong-rao-ao-goc-63m2-so-do-gia-4-95-ty-897-lh-pr42689164,"Geleximco Southern Star, 897, Đường Giải Phóng, Phường Giáp Bát, Hoàng Mai, Hà Nội","4,9 tỷ",62 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng.,Nam,Đầy đủ.,
https://batdongsan.com.vn/ban-nha-rieng-pho-ton-duc-thang-phuong-hang-bot-1/mat-ngo-kinh-doanh-35m-x-6-tang-lo-goc-o-to-gia-chi-hon-9-ty-pr43124815,"Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội",9 tỷ,35 m²,,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-2pn-1wc-tai-3-7-ty-55m2-view-dep-0981-129-026-pr43124959,"Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội","3,7 tỷ",55 m²,2 phòng,1 phòng,,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-dat-duong-bat-khoi-phuong-cu-khoi/can-ban-tai-dinh-long-bien-ha-noi-pr42668179,"Đường Bát Khối, Phường Cự Khối, Long Biên, Hà Nội","12,6 tỷ",64 m²,,,,6 m,12 m,Sổ đỏ/ Sổ hồng,,,Tây
https://batdongsan.com.vn/ban-nha-rieng-thi-tran-trau-quy/nhinh-4-ty-56m2-moi-gia-lam-moi-tinh-sat-vinhome-gan-dh-nong-nghiep-pr43124949,"Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","6,5 tỷ",56 m²,3 phòng,4 phòng,5 tầng,5 m,3 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-khuong-dinh/dan-xay-4-tang-25m2-full-cong-nang-4-ty-6-thanh-xuan-hoang-mai-ngo-nong-thoang-30m-ra-o-to-pr43124710,"Đường Nguyễn Trãi, Phường Khương Đình, Thanh Xuân, Hà Nội","4,6 tỷ",25 m²,2 phòng,3 phòng,4 tầng,,3 m,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-dien-phuong-minh-khai_1/ban-nga-tu-nhon-dh-cong-nghiep-34m2-o-to-do-cong-full-noi-that-5-x-ty-pr43124860,"Đường Cầu Diễn, Phường Minh Khai, Bắc Từ Liêm, Hà Nội",5 tỷ,34 m²,,,5 tầng,,,Sổ đỏ/ Sổ hồng,,Full nội thất.,
https://batdongsan.com.vn/ban-dat-duong-son-du-xa-nguyen-khe/-dep-rong-oto-vao-cach-vo-giap-100m-pr42819669,"Đường Sơn Du, Xã Nguyên Khê, Đông Anh, Hà Nội","4,2 tỷ","46,5 m²",,,,"4,12 m",3 m,Sổ đỏ/ Sổ hồng,,,Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-me-tri-phuong-me-tri-prj-the-sun-me-tri/ban-2pn-1-80m2-tang-trung-toa-gia-2-85-ty-bao-phi-lh-0974538128-pr35851204,"Dự án The Sun Mễ Trì, đường Mễ Trì, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.",70 triệu/m²,115 m²,3 phòng,3 phòng,,,,Hợp đồng mua bán,Đông - Nam,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/-vip-tng-may-moi-tinh-xin-xo-5m-o-to-do-dep-o-ngay-ngo-thong-65m2-6t-pr41590621,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội","10,2 tỷ",65 m²,4 phòng,,6 tầng,,,Sổ đỏ/ Sổ hồng,,Đầy đủ,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-nhan-chinh-prj-diamond-flower-tower/ban-115m2-3pn-2vs-tang-trung-full-noi-that-dep-lh-pr39656445,"Dự án Diamond Flower Tower, Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội",Thỏa thuận,115 m²,3 phòng,2 phòng,,,,Sổ đỏ,Tây - Bắc,"Full nội thất bao gồm cả đồ điện tử (Bếp từ, tủ lạnh side by side, máy giặt cửa trước, tivi 65 inch, điều hòa... ).",Đông - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-canopy-residences-vinhomes-smart-city/chinh-chu-ban-3n2wc-83m2-opy-gia-6-2x-ty-tang-trung-1x-huong-mat-dong-nam-pr43029642,"Dự án The Canopy Residences - Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội","6,2 tỷ",83 m²,3 phòng,2 phòng,,,,Hợp đồng mua bán,Đông - Nam,,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-loc-phuong-mo-lao/ban-lang-viet-kieu-chau-au-ha-dong-46m2-oto-do-tranh-do-ngay-dem-pr42646699,"Đường Nguyễn Văn Lộc, Phường Mỗ Lao, Hà Đông, Hà Nội",10 tỷ,46 m²,,,4 tầng,,6 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-dat-duong-trau-quy-thi-tran-trau-quy/sieu-pham-110m2-mt-5-30m-via-he-2m-31ha-gia-lam-gia-chi-16-ty-170-trieu-pr43124917,"Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",147 triệu/m²,110 m²,,,,"5,3 m",15 m,Sổ đỏ/ Sổ hồng,,,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-hoang-van-thu-4/ban-mai-26m2-5-tang-15m-ra-o-to-6-16-ty-pr43010810,"Đường Trương Định, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội","6,16 tỷ",26 m²,3 phòng,4 phòng,5 tầng,,,Sổ đỏ/ Sổ hồng,,Full nội thất.,
https://batdongsan.com.vn/ban-dat-duong-van-tri-1-phuong-minh-khai_1/cuc-hiem-lo-goc-6-phong-cho-thue-gan-32-truong-dhcn-gia-5-7-ty-pr43124789,"Đường Văn Trì, Phường Minh Khai, Bắc Từ Liêm, Hà Nội","5,7 tỷ",38 m²,,,,,3 m,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-nha-rieng-phuong-tuong-mai/ban-gia-cuc-chat-6-15-ty-25-m2-5-tang-lo-goc-pr43021376,"Phường Tương Mai, Hoàng Mai, Hà Nội","6,15 tỷ",25 m²,3 phòng,,,,,Sổ đỏ/ Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-prj-vinhomes-d-capitale/cap-nhap-quy-1pn-2pn-3pn-gia-tot-nhat-thang-05-2025-cam-ket-gia-chuan-phap-ly-chuan-pr43124240,"Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội","6,9 tỷ",72 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-anland-premium/toi-ban-71m2-2pn-tang-trung-gia-re-nhat-thi-truong-o975645309-pr42675743,"Dự án Anland Premium, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","4,5 tỷ",71 m²,2 phòng,2 phòng,,,,Sổ hồng,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/dau-tu-tng-minh-3n2wc-toa-h1-tang-trung-noi-that-nb-view-noi-khu-gia-ban-chi-5-ty3-pr43124709,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội","5,3 tỷ",75 m²,3 phòng,2 phòng,,,,Hợp đồng mua bán,,Nội thất nguyên bản như hình.,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/ban-114m2-3pn-tang-trung-view-cong-vien-sdcc-full-nt-cao-cap-gia-12-5-ty-pr42991726,"Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","12,5 tỷ",114 m²,3 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây - Nam,Đầy đủ,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-anland-premium/gia-dinh-toi-ban-3pn-a-hau-tang-trung-view-5-x-ty-o975645309-pr42803585,"Anland Premium, Tố Hữu, La Khê, Hà Đông, Hà Nội",Thỏa thuận,95 m²,,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-phuong-dai-kim-prj-chung-cu-thong-tan-xa-viet-nam/ban-goc-2-ngu-80m-g-trung-toa-ct1b-full-do-dep-gia-5-35-ty-bao-phi-pr42831251,"Dự án Căn hộ Thông tấn xã, Đường Nguyễn Xiển, Phường Đại Kim, Hoàng Mai, Hà Nội","5,2 tỷ",75 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Nam,Đầy đủ,Tây - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-quang-dao-phuong-me-tri-prj-the-matrix-one/duy-nhat-88m2-2pn-tang-trung-sdcc-full-noi-that-cao-cap-ban-gia-8-ty-bao-phi-pr42991869,"The Matrix One, Lê Quang Đạo, Mễ Trì, Nam Từ Liêm, Hà Nội",8 tỷ,88 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Đông - Bắc,Đầy đủ,Tây - Nam
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-xuan-la-prj-d-el-dorado-ii/ban-nha-cao-cap-298-43m-3-95-ty-pr43124391,"D’. El Dorado II, 298, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội","3,95 tỷ",43 m²,1 phòng,1 phòng,,,,Hợp đồng mua bán,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-trung-kinh-phuong-yen-hoa-2-prj-central-field-trung-kinh/ban-goc-74m2-2pn-2vs-219-full-do-gia-2-35-ty-bao-phi-lh-0974538128-pr30010210,"Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội","6,35 tỷ",74 m²,2 phòng,2 phòng,,,,Sổ đỏ/ Sổ hồng,Tây - Bắc,Đầy đủ,Đông - Nam
